Region,States,23-08-2021,24-08-2021,25-08-2021,26-08-2021,27-08-2021,28-08-2021,29-08-2021
NR,Punjab,213.1,244.3,257.9,270.9,270.3,269.5,270.4
,Haryana,174.2,198.0,206.7,219.4,225.3,227.2,214.1
,Rajasthan,254.8,280.3,289.8,289.1,276.4,287.6,299.5
,Delhi,110.5,119.9,118.8,117.1,117.9,114.7,109.2
,UP,406.4,407.2,405.9,414.3,417.0,424.3,418.3
,Uttarakhand,42.7,43.3,41.1,40.7,37.4,36.0,37.4
,HP,31.8,34.2,35.0,34.6,34.9,34.0,30.7
,J&K,46.1,48.8,48.9,49.1,48.5,44.1,46.7
,Chandigarh,5.6,6.2,6.7,6.9,6.9,6.2,5.3
WR,Chhattisgarh,102.4,107.4,112.1,114.1,113.9,111.9,107.8
,Gujarat,369.9,401.7,404.9,414.2,421.6,423.7,396.3
,MP,211.3,218.5,225.5,231.8,233.0,217.4,216.5
,Maharashtra,452.1,471.8,489.7,482.0,491.6,498.9,477.7
,Goa,12.4,11.9,13.0,12.9,12.5,12.8,11.2
,DD,6.9,7.2,7.5,7.6,7.6,7.6,7.1
,DNH,18.7,19.7,19.9,20.0,19.8,19.8,19.5
,Essar steel,19.4,18.8,18.2,19.6,17.8,18.0,19.8
SR,Andhra Pradesh,189.3,196.4,194.0,190.8,187.6,172.6,172.0
,Telangana,210.5,228.9,232.4,204.7,203.8,190.3,164.6
,Karnataka,180.4,185.7,188.8,195.8,191.0,180.0,154.7
,Kerala,68.4,71.8,73.5,72.9,70.5,68.4,59.2
,Tamil Nadu,301.2,312.5,324.4,326.3,317.6,306.5,269.4
,Pondy,7.5,7.6,8.0,8.2,7.7,8.0,7.3
ER,Bihar,114.0,114.1,111.5,109.1,109.7,107.8,104.5
,DVC,65.5,65.4,65.8,64.5,65.5,66.5,65.3
,Jharkhand,28.4,32.3,31.5,28.7,28.4,29.2,28.3
,Odisha,111.6,112.5,120.2,122.1,118.0,112.4,107.2
,West Bengal,176.7,183.9,182.1,169.6,163.6,166.2,157.3
,Sikkim,1.4,1.5,1.4,1.3,1.4,1.5,1.2
NER,Arunachal Pradesh,2.3,2.4,2.4,2.5,2.3,2.3,2.1
Assam,35.1,36.1,36.6,35.5,34.3,34.6,34.6,
Manipur,2.8,2.8,2.6,2.7,2.6,2.6,2.6,
Meghalaya,5.7,6.0,6.1,5.9,6.1,5.9,5.8,
Mizoram,1.5,1.6,1.7,1.6,1.6,1.6,1.6,
Nagaland,2.5,2.6,2.6,2.5,2.3,2.3,2.6,
Tripura,5.2,4.9,4.6,5.1,5.3,5.1,5.0,
