Region,States,22-05-2017,23-05-2017,24-05-2017,25-05-2017,26-05-2017,27-05-2017,28-05-2017
NR,Punjab,147.9,155.9,161.6,167.4,174.8,175.0,159.0
,Haryana,130.8,139.8,148.0,156.2,157.9,158.9,141.8
,Rajasthan,172.5,199.0,194.7,200.0,219.4,221.7,216.5
,Delhi,93.1,97.9,110.3,116.0,122.2,116.8,104.4
,UP,337.3,350.5,371.1,387.3,368.2,315.6,332.8
,Uttarakhand,38.0,39.6,41.1,42.1,38.3,35.3,35.4
,HP,25.6,26.6,27.4,27.5,26.4,26.6,24.4
,J&K,35.1,37.8,37.6,25.0,39.9,38.9,35.4
,Chandigarh,5.4,5.7,6.0,6.3,6.8,6.1,5.4
WR,Chhattisgarh,83.1,83.7,83.9,82.5,82.7,72.7,59.7
,Gujarat,308.6,325.0,333.1,341.6,346.1,339.7,323.8
,MP,178.1,182.9,183.6,181.1,182.0,178.4,161.4
,Maharashtra,483.1,483.2,490.4,481.0,476.1,469.9,450.8
,Goa,10.1,9.9,10.5,10.3,10.4,10.2,8.2
,DD,6.9,7.2,7.3,7.2,7.3,5.8,6.8
,DNH,17.1,16.9,17.2,17.1,17.1,17.3,17.1
,Essar steel,10.4,10.2,10.4,9.5,9.5,10.0,10.6
SR,Andhra Pradesh,161.4,162.4,162.6,166.6,161.5,146.5,150.3
,Telangana,144.2,150.3,152.2,153.9,151.8,138.6,132.6
,Karnataka,175.1,171.6,167.2,175.2,175.7,150.0,143.7
,Kerala,67.3,68.7,70.8,71.6,71.9,71.4,64.6
,Tamil Nadu,310.9,304.0,314.7,314.4,305.0,302.6,292.9
,Pondy,8.0,7.6,7.8,8.0,7.8,7.8,7.4
ER,Bihar,76.9,76.6,77.9,78.1,65.7,56.4,67.0
,DVC,63.9,60.9,62.2,65.1,63.0,62.6,63.4
,Jharkhand,22.6,22.2,23.1,23.3,20.8,21.7,21.7
,Odisha,85.8,86.2,88.7,86.9,87.6,83.3,79.3
,West Bengal,146.9,146.1,152.2,157.1,149.0,145.0,141.1
,Sikkim,1.2,0.8,1.0,0.9,0.7,1.3,1.1
NER,Arunachal Pradesh,1.9,1.9,2.0,2.0,1.9,2.0,2.1
Assam,23.6,26.3,26.1,24.9,25.5,27.9,27.4,
Manipur,2.4,2.4,2.3,2.4,2.5,2.3,2.2,
Meghalaya,3.9,3.6,3.6,3.6,3.7,4.3,4.4,
Mizoram,1.3,1.3,1.4,1.4,1.4,1.4,1.2,
Nagaland,2.4,2.4,1.9,2.0,2.5,2.3,2.2,
Tripura,4.7,4.5,4.8,4.8,4.8,4.7,4.3,
