Region,States,13-05-2024,14-05-2024,15-05-2024,16-05-2024,17-05-2024,18-05-2024,19-05-2024
NR,Punjab,209.4,222.2,234.4,238.6,256.1,260.8,259.4
,Haryana,205.2,212.4,216.4,223.0,228.2,234.5,220.8
,Rajasthan,323.5,310.7,310.0,331.6,335.5,341.6,335.8
,Delhi,129.9,127.7,129.3,134.8,139.7,141.6,138.5
,UP,533.1,545.9,554.3,564.7,575.6,588.0,584.8
,Uttarakhand,51.7,52.7,52.5,53.8,56.3,56.9,52.8
,HP,31.4,32.5,33.7,33.9,34.8,36.1,33.5
,J&K,55.5,52.9,54.6,54.0,54.1,53.3,54.8
,Chandigarh,6.2,6.2,6.4,6.8,6.9,7.2,6.9
,Railways_NR ISTS,4.1,4.2,4.1,4.2,4.2,4.2,4.3
WR,Chhattisgarh,112.2,116.4,114.5,117.5,116.3,110.7,111.1
,Gujarat,455.7,425.1,458.6,467.9,487.4,495.4,470.8
,MP,267.1,264.6,271.6,287.0,291.4,293.9,284.1
,Maharashtra,572.3,578.1,597.7,595.2,589.9,607.2,591.8
,Goa,15.8,17.2,16.2,16.0,16.6,17.6,14.3
,DNHDDPDCL,29.3,29.7,29.7,30.2,29.8,30.2,29.3
,AMNSIL,18.9,18.2,19.1,19.0,18.9,19.3,19.1
,BALCO,12.5,12.5,12.5,12.5,12.5,12.5,12.5
SR,Andhra Pradesh,196.7,217.8,226.3,221.3,211.0,210.4,204.5
,Telangana,167.5,192.4,194.7,187.5,176.0,175.7,166.1
,Karnataka,244.3,245.3,244.3,248.0,238.4,233.6,196.9
,Kerala,93.7,91.0,89.7,90.7,90.9,88.0,79.0
,Tamil Nadu,390.6,388.7,382.9,359.7,352.1,351.1,312.4
,Pondy,11.1,10.6,10.9,10.0,10.0,10.4,9.7
ER,Bihar,126.0,133.7,143.4,146.0,150.6,150.8,149.0
,DVC,72.7,73.8,76.7,77.4,78.0,76.6,73.2
,Jharkhand,42.9,44.3,45.3,46.6,46.5,48.5,43.7
,Odisha,130.6,130.6,129.5,132.0,132.1,129.3,123.1
,West Bengal,203.4,223.3,232.0,236.4,244.7,239.6,225.0
,Sikkim,1.4,1.6,1.5,1.0,1.5,1.4,1.0
,Railways_ER ISTS,0.1,0.1,0.2,0.1,0.1,0.1,0.2
NER,Arunachal Pradesh,2.6,2.8,2.8,3.0,2.7,2.9,3.2
Assam,39.4,42.9,44.3,45.1,41.8,37.0,35.6,
Manipur,3.1,3.2,3.2,3.4,3.2,3.0,2.9,
Meghalaya,5.7,5.6,5.6,5.6,5.4,5.4,5.2,
Mizoram,1.9,2.1,2.1,2.2,2.1,2.4,2.0,
Nagaland,2.8,2.9,3.0,3.1,2.8,2.8,2.7,
Tripura,5.9,6.6,6.7,6.9,6.8,4.9,4.9,
