Region,States,12-08-2019,13-08-2019,14-08-2019,15-08-2019,16-08-2019,17-08-2019,18-08-2019
NR,Punjab,256.1,229.1,233.8,220.4,226.5,176.1,124.2
,Haryana,206.9,204.7,192.2,170.6,177.7,150.9,125.4
,Rajasthan,211.5,214.5,207.5,171.0,156.0,147.3,163.0
,Delhi,115.5,117.8,113.9,98.7,107.7,99.2,89.1
,UP,449.7,420.6,393.0,379.2,377.1,370.6,353.2
,Uttarakhand,39.9,41.4,42.3,33.8,36.1,37.5,30.0
,HP,29.1,29.6,29.4,22.8,26.6,29.6,34.0
,J&K,42.9,38.7,35.7,40.3,38.5,33.5,38.8
,Chandigarh,6.0,6.3,6.0,5.2,5.6,5.0,3.6
WR,Chhattisgarh,92.7,87.9,80.5,80.3,88.3,97.4,96.0
,Gujarat,270.6,292.7,293.4,231.5,258.5,281.8,282.4
,MP,195.4,186.9,169.4,140.7,149.7,164.8,169.2
,Maharashtra,379.0,396.2,399.4,344.5,378.1,399.9,399.2
,Goa,10.3,10.5,10.5,10.5,11.3,11.7,11.7
,DD,7.4,7.8,7.8,4.8,6.3,7.6,7.1
,DNH,18.5,18.9,18.5,14.9,16.2,18.2,18.4
,Essar steel,4.1,3.0,2.7,2.8,2.5,3.0,4.7
SR,Andhra Pradesh,186.0,183.4,183.6,184.7,183.3,174.0,164.1
,Telangana,196.4,191.9,200.8,190.6,213.1,218.9,217.0
,Karnataka,154.5,160.5,161.3,149.9,164.2,158.1,142.7
,Kerala,55.0,58.6,59.4,58.1,62.5,63.8,60.0
,Tamil Nadu,306.7,312.4,306.8,286.0,301.6,272.1,260.2
,Pondy,8.5,8.6,8.1,7.3,7.0,6.9,6.5
ER,Bihar,110.7,96.5,99.9,104.7,108.1,107.8,104.9
,DVC,60.7,57.8,60.6,61.0,61.4,62.0,60.6
,Jharkhand,24.5,22.9,23.2,24.5,25.2,24.4,21.8
,Odisha,94.1,91.3,93.9,96.6,103.9,104.5,89.8
,West Bengal,164.8,150.5,152.2,138.2,157.1,151.0,144.9
,Sikkim,0.8,0.8,0.7,0.5,0.8,0.9,0.6
NER,Arunachal Pradesh,2.2,2.2,2.1,2.2,2.0,2.0,2.3
Assam,33.9,32.6,33.4,30.3,33.2,35.2,33.3,
Manipur,2.4,2.4,2.5,2.5,2.4,2.3,2.3,
Meghalaya,5.2,5.1,5.5,5.6,5.5,5.5,5.3,
Mizoram,1.7,1.8,1.7,1.6,1.3,1.4,1.7,
Nagaland,2.4,2.4,2.2,2.3,2.2,2.2,2.2,
Tripura,5.5,4.7,5.4,4.7,4.5,4.8,4.5,
