Region,States,07-03-2022,08-03-2022,09-03-2022,10-03-2022,11-03-2022,12-03-2022,13-03-2022
NR,Punjab,129.9,144.7,153.4,152.4,152.6,150.1,147.1
,Haryana,130.5,139.2,141.8,138.9,141.3,138.0,130.4
,Rajasthan,269.3,269.2,260.1,260.7,261.3,266.6,263.4
,Delhi,63.9,65.6,63.3,65.8,67.0,63.8,62.4
,UP,315.1,317.5,324.5,326.8,331.2,334.7,333.5
,Uttarakhand,36.5,37.9,38.1,38.5,37.5,36.6,36.2
,HP,32.4,31.8,31.3,30.7,31.0,30.4,25.7
,J&K,55.5,56.2,54.1,56.0,55.2,54.5,52.2
,Chandigarh,3.2,3.1,3.1,3.1,3.1,3.1,2.9
WR,Chhattisgarh,106.8,107.3,107.4,109.8,110.4,106.9,109.4
,Gujarat,386.8,394.0,390.1,389.0,402.2,398.7,385.3
,MP,277.2,265.3,261.0,247.5,264.7,268.2,266.2
,Maharashtra,563.9,566.2,559.2,560.9,556.7,549.4,550.1
,Goa,12.9,13.7,13.5,14.6,14.6,14.1,12.7
,DD,7.7,8.0,8.1,7.8,8.0,8.1,7.5
,DNH,20.1,20.2,20.5,20.3,20.7,20.4,20.0
,Essar steel,16.7,16.8,17.0,16.7,16.6,17.4,17.1
SR,Andhra Pradesh,215.5,220.2,222.8,224.6,222.3,216.2,218.1
,Telangana,263.0,263.2,266.7,269.2,260.0,254.0,256.2
,Karnataka,268.1,269.5,276.4,280.0,284.6,279.7,261.7
,Kerala,84.2,85.2,86.6,86.7,87.3,87.5,80.5
,Tamil Nadu,315.9,323.1,329.4,335.0,343.2,343.9,311.6
,Pondy,7.3,8.0,8.1,8.4,8.5,8.3,7.7
ER,Bihar,85.0,87.9,88.5,89.2,89.0,90.7,93.0
,DVC,72.4,76.4,72.7,72.8,72.5,73.2,73.8
,Jharkhand,25.4,26.6,27.6,27.0,29.0,30.1,30.2
,Odisha,110.4,103.0,102.9,110.2,111.1,112.6,114.3
,West Bengal,133.4,137.3,139.4,139.7,142.6,143.8,135.6
,Sikkim,1.7,1.7,1.7,1.7,1.7,1.5,1.4
NER,Arunachal Pradesh,2.3,2.3,2.3,2.4,2.3,2.4,2.4
Assam,26.3,26.5,28.0,28.4,28.3,28.1,27.3,
Manipur,2.8,2.9,3.0,2.9,2.8,2.7,2.6,
Meghalaya,6.6,6.7,6.7,6.6,6.6,6.5,6.7,
Mizoram,1.6,1.5,1.8,1.8,1.9,1.9,1.8,
Nagaland,2.3,2.4,2.4,2.6,2.6,2.2,2.3,
Tripura,3.8,4.1,4.1,4.1,3.9,4.0,4.0,
