Region,States,10-07-2017,11-07-2017,12-07-2017,13-07-2017,14-07-2017,15-07-2017,16-07-2017
NR,Punjab,261.8,247.6,201.2,208.0,232.1,235.7,241.3
,Haryana,196.4,190.9,178.5,184.7,193.8,197.4,188.2
,Rajasthan,190.7,214.5,210.0,193.6,179.2,185.8,180.7
,Delhi,122.0,117.1,107.1,109.2,114.3,111.6,101.0
,UP,328.9,309.1,309.5,335.4,363.2,369.3,370.3
,Uttarakhand,37.9,36.7,34.5,38.1,39.6,39.9,36.7
,HP,26.1,26.3,26.3,26.3,27.1,27.0,25.6
,J&K,41.3,37.0,38.7,42.8,39.1,38.9,36.4
,Chandigarh,6.8,6.1,6.0,5.6,6.0,6.5,5.3
WR,Chhattisgarh,77.6,78.2,77.6,86.0,83.1,80.4,77.3
,Gujarat,268.3,263.4,259.3,263.7,248.6,228.1,215.4
,MP,155.3,154.1,149.1,134.9,142.0,148.5,147.7
,Maharashtra,436.3,432.8,426.6,405.1,381.2,378.3,367.3
,Goa,9.0,8.4,8.4,8.4,8.4,9.4,8.0
,DD,6.5,6.9,6.8,6.8,6.9,6.9,6.3
,DNH,16.4,16.5,16.4,16.3,15.7,15.3,15.6
,Essar steel,11.1,11.4,10.7,11.0,10.4,11.6,10.6
SR,Andhra Pradesh,154.2,151.9,146.9,145.4,139.7,142.5,133.1
,Telangana,150.9,150.3,151.8,148.4,144.9,146.2,139.4
,Karnataka,184.8,184.2,179.4,176.5,174.4,169.2,154.6
,Kerala,62.9,62.4,64.4,62.6,62.5,63.3,58.3
,Tamil Nadu,290.6,300.6,294.8,293.0,295.8,289.6,277.6
,Pondy,7.4,6.9,6.9,7.0,7.2,7.2,6.7
ER,Bihar,60.3,62.9,67.7,72.7,78.7,82.4,81.6
,DVC,65.3,64.8,64.8,62.5,64.4,67.1,66.7
,Jharkhand,23.3,21.0,21.3,21.7,23.6,22.9,23.9
,Odisha,80.4,81.2,77.7,76.6,79.0,78.6,80.4
,West Bengal,145.2,136.9,139.8,142.5,146.4,145.0,140.5
,Sikkim,1.0,1.6,0.9,1.2,1.0,1.0,0.8
NER,Arunachal Pradesh,1.5,1.8,1.9,1.9,1.9,2.3,2.2
Assam,23.8,24.6,28.4,30.6,29.5,30.7,29.4,
Manipur,1.8,2.0,2.1,1.9,2.0,2.0,1.7,
Meghalaya,4.1,4.1,4.0,4.2,4.5,4.5,3.8,
Mizoram,1.2,1.3,1.3,1.3,1.2,1.2,1.2,
Nagaland,1.5,1.8,1.9,2.0,1.9,2.3,1.9,
Tripura,4.1,4.5,4.1,3.9,4.4,5.1,4.2,
