Region,States,15-01-2024,16-01-2024,17-01-2024,18-01-2024,19-01-2024,20-01-2024,21-01-2024
NR,Punjab,158.9,164.6,161.6,159.2,163.8,167.2,168.0
,Haryana,159.9,167.5,167.4,165.7,163.8,164.4,151.1
,Rajasthan,322.6,328.7,328.7,328.5,330.4,335.8,327.9
,Delhi,90.1,91.9,93.0,91.9,97.0,90.7,87.5
,UP,379.3,370.6,389.4,401.1,410.3,403.8,391.3
,Uttarakhand,44.9,46.5,47.4,47.0,47.1,48.2,46.6
,HP,36.3,37.6,37.0,37.6,36.9,38.3,36.2
,J&K,65.9,65.6,62.1,63.7,63.1,64.4,66.0
,Chandigarh,5.4,5.4,5.0,5.0,5.5,5.1,5.1
,Railways_NR ISTS,3.5,3.2,3.6,3.6,3.4,3.3,3.1
WR,Chhattisgarh,106.4,107.1,108.1,103.8,104.1,103.5,98.2
,Gujarat,361.8,405.6,413.2,411.4,417.3,418.7,397.0
,MP,302.2,308.7,316.1,319.2,318.0,318.0,319.6
,Maharashtra,564.8,572.6,573.7,573.8,570.3,572.1,556.9
,Goa,13.1,12.6,13.2,13.0,13.5,12.7,11.2
,DNHDDPDCL,27.6,28.8,29.0,29.0,29.4,29.3,28.4
,AMNSIL,20.1,19.0,18.8,19.3,18.3,18.9,19.7
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,194.5,190.5,196.1,205.1,212.9,210.4,211.3
,Telangana,236.6,242.4,249.1,255.1,257.5,254.5,250.8
,Karnataka,263.4,277.5,279.5,282.9,284.2,281.6,267.1
,Kerala,81.8,82.3,82.3,82.2,83.7,84.8,78.2
,Tamil Nadu,245.7,242.5,268.3,305.7,324.4,317.8,302.2
,Pondy,7.0,5.9,6.2,7.6,8.4,8.8,8.1
ER,Bihar,102.9,100.0,100.8,102.2,103.9,99.2,103.4
,DVC,71.6,70.1,69.6,69.2,72.3,71.7,71.0
,Jharkhand,31.2,31.6,31.0,31.4,33.8,31.2,31.6
,Odisha,101.9,98.8,97.6,93.6,95.9,95.0,92.3
,West Bengal,140.1,144.1,147.4,143.2,146.1,149.8,142.5
,Sikkim,1.8,2.0,2.1,2.0,2.0,1.9,1.6
,Railways_ER ISTS*,0.1,0.1,0.0,0.1,0.1,0.1,0.0
NER,Arunachal Pradesh,2.4,2.4,2.9,2.9,3.1,3.0,3.0
Assam,24.0,25.0,26.1,26.9,27.0,27.0,26.3,
Manipur,3.0,3.1,3.1,3.1,3.1,3.1,3.0,
Meghalaya,6.2,6.4,6.5,6.3,6.3,6.4,6.2,
Mizoram,2.2,1.8,2.3,2.3,2.4,2.3,2.2,
Nagaland,2.2,2.3,2.3,2.2,2.2,2.2,2.1,
Tripura,4.0,4.0,4.0,4.0,3.9,4.1,3.9,
ALL INDIA TOTAL,4197.8,4281.2,4356.8,4412.9,4477.9,4461.4,4332.6,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
