Region,States,29-01-2024,30-01-2024,31-01-2024,01-02-2024,02-02-2024,03-02-2024,04-02-2024
NR,Punjab,150.8,156.5,140.0,136.2,144.5,148.5,136.9
,Haryana,157.5,156.6,144.6,132.4,146.4,142.7,121.6
,Rajasthan,330.9,329.2,325.0,319.8,324.5,320.8,287.3
,Delhi,85.4,86.8,88.7,84.7,87.3,80.7,75.7
,UP,371.9,363.4,351.6,314.6,337.3,334.3,312.1
,Uttarakhand,45.8,45.5,47.0,38.1,44.7,45.7,42.7
,HP,36.8,37.1,36.9,33.4,35.3,37.9,34.9
,J&K,63.4,63.2,59.0,45.1,60.2,64.7,63.2
,Chandigarh,4.8,4.7,4.9,4.9,4.7,4.6,4.4
,Railways_NR ISTS,3.5,3.2,3.4,3.6,3.4,3.6,3.5
WR,Chhattisgarh,105.4,108.4,109.7,109.4,111.4,110.1,111.3
,Gujarat,411.5,411.6,407.9,413.5,415.8,413.8,395.7
,MP,327.6,323.4,323.9,320.1,324.0,320.0,313.3
,Maharashtra,582.1,587.8,586.0,573.5,573.5,572.9,568.1
,Goa,13.1,13.3,12.8,12.4,12.0,12.2,11.3
,DNHDDPDCL,29.1,29.5,29.2,28.8,29.1,29.3,28.3
,AMNSIL,18.8,19.7,18.4,18.0,19.0,19.9,19.5
,BALCO,12.5,12.5,12.5,12.4,12.4,12.5,12.5
SR,Andhra Pradesh,221.6,222.5,221.5,225.3,227.8,229.8,224.4
,Telangana,250.8,252.8,254.8,256.8,262.1,262.2,251.8
,Karnataka,282.8,291.2,293.0,293.4,296.6,294.6,275.2
,Kerala,82.8,84.5,85.8,85.6,86.9,87.0,80.0
,Tamil Nadu,333.2,337.3,354.8,360.2,363.3,348.3,319.3
,Pondy,8.7,8.9,9.2,9.0,9.1,9.2,8.6
ER,Bihar,97.1,95.5,94.2,94.3,92.3,89.6,92.9
,DVC,72.0,74.6,71.0,70.4,70.4,72.5,70.3
,Jharkhand,30.1,30.7,31.3,31.0,30.8,31.5,30.2
,Odisha,109.3,107.3,98.7,95.1,101.3,98.6,94.7
,West Bengal,150.2,151.9,154.2,146.6,145.2,146.1,136.7
,Sikkim,2.0,2.1,2.1,2.1,2.1,1.9,1.7
,Railways_ER ISTS*,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NER,Arunachal Pradesh,3.2,3.1,3.1,3.1,2.9,3.0,3.2
Assam,27.4,26.8,26.8,27.3,27.0,26.0,26.7,
Manipur,3.2,3.2,3.1,3.2,2.8,2.7,3.2,
Meghalaya,6.5,6.5,6.8,6.7,6.6,6.4,7.0,
Mizoram,2.3,2.4,2.5,2.4,2.3,2.1,2.4,
Nagaland,2.2,2.2,2.2,2.6,2.3,2.3,2.4,
Tripura,4.1,4.1,4.0,3.5,3.8,3.9,3.0,
ALL INDIA TOTAL,4440.4,4459.8,4420.6,4319.7,4420.9,4391.7,4175.9,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
