Region,States,08-05-2023,09-05-2023,10-05-2023,11-05-2023,12-05-2023,13-05-2023,14-05-2023
NR,Punjab,158.9,166.7,172.3,179.2,186.3,191.3,169.3
,Haryana,159.8,169.1,171.7,178.3,184.5,187.5,168.8
,Rajasthan,272.9,289.3,271.2,294.7,301.2,299.0,278.6
,Delhi,91.7,93.9,95.2,99.8,103.9,104.4,106.9
,UP,389.6,419.5,430.8,431.1,459.2,479.6,470.1
,Uttarakhand,41.9,42.4,43.2,44.2,45.8,46.8,43.9
,HP,29.1,29.8,31.1,30.2,30.5,29.0,26.4
,J&K,50.2,56.4,56.7,55.9,57.8,56.8,53.3
,Chandigarh,4.5,4.6,4.6,4.9,5.1,5.1,5.1
,Railways_NR ISTS,3.8,3.8,3.8,3.8,3.8,3.8,3.7
WR,Chhattisgarh,107.4,108.2,107.3,106.6,106.5,105.7,104.2
,Gujarat,430.4,440.5,437.1,447.0,440.3,441.6,424.9
,MP,231.0,240.7,244.0,250.7,258.4,263.7,258.7
,Maharashtra,553.0,559.4,573.4,587.2,588.0,585.7,567.6
,Goa,15.2,15.6,15.4,15.9,16.1,15.9,15.3
,DNHDDPDCL,28.7,29.1,29.1,28.8,29.0,28.8,27.6
,AMNSIL,18.8,17.0,17.2,16.8,16.0,16.7,16.7
,BALCO,12.3,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,200.7,209.0,218.3,219.6,224.5,224.0,226.3
,Telangana,176.0,181.3,184.8,186.7,185.9,184.4,179.6
,Karnataka,229.3,216.9,197.9,218.4,220.3,219.4,214.1
,Kerala,91.3,92.5,93.8,92.7,93.0,93.3,87.1
,Tamil Nadu,305.4,320.1,337.9,344.0,351.3,361.1,337.2
,Pondy,9.3,9.8,10.3,10.1,10.3,10.7,10.1
ER,Bihar,124.7,128.4,125.9,129.3,132.7,137.5,132.9
,DVC,77.0,77.6,77.0,77.9,78.2,80.1,77.8
,Jharkhand,34.3,34.5,35.5,35.6,36.2,37.7,38.3
,Odisha,123.2,123.8,121.2,123.2,122.6,121.0,130.1
,West Bengal,211.8,225.3,229.2,225.3,222.7,216.4,196.7
,Sikkim,1.4,1.5,1.5,1.5,1.5,1.4,1.1
,Railways_ER ISTS*,0.1,0.1,0.1,0.2,0.2,0.3,0.1
NER,Arunachal Pradesh,2.5,2.4,2.2,2.5,2.3,2.5,2.4
Assam,31.6,36.4,35.8,36.2,36.4,37.7,31.3,
Manipur,2.4,2.5,2.4,2.5,2.5,2.4,2.0,
Meghalaya,5.3,4.8,5.0,4.8,4.9,5.2,4.9,
Mizoram,1.9,2.0,2.0,1.9,1.8,1.8,1.3,
Nagaland,2.5,2.5,2.4,2.5,2.5,2.6,2.2,
Tripura,5.8,6.6,6.4,6.2,6.3,5.9,4.2,
ALL INDIA TOTAL,4235.5,4376.2,4405.8,4508.4,4580.7,4619.0,4433.1,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
