Region,States,14-11-2022,15-11-2022,16-11-2022,17-11-2022,18-11-2022,19-11-2022,20-11-2022
NR,Punjab,117.8,120.8,124.3,124.5,124.6,128.0,119.8
,Haryana,124.2,128.2,130.7,131.5,131.3,129.8,118.1
,Rajasthan,288.1,292.9,293.0,299.1,297.7,297.7,290.8
,Delhi,67.2,68.3,67.2,67.0,66.7,62.5,60.6
,UP,290.5,295.7,296.6,295.4,298.7,300.0,295.1
,Uttarakhand,35.5,36.4,36.8,36.4,37.0,36.4,35.5
,HP,32.2,32.3,33.2,32.9,33.4,33.1,30.8
,J&K,51.9,53.6,54.7,54.4,55.9,55.5,56.1
,Chandigarh,3.3,3.4,3.3,3.3,3.3,3.3,3.0
WR,Chhattisgarh,84.3,85.5,84.6,81.7,85.7,83.8,83.4
,Gujarat,398.3,401.6,397.7,397.7,401.5,394.1,379.9
,MP,295.4,299.4,301.6,304.5,305.1,305.6,304.2
,Maharashtra,526.4,536.0,535.5,533.7,522.3,518.6,498.6
,Goa,11.8,13.1,12.6,12.5,12.2,11.5,10.4
,DNHDDPDCL,26.7,27.1,27.1,26.7,26.7,26.7,25.3
,Essar steel,16.3,17.6,17.6,17.4,17.5,15.3,16.8
SR,Andhra Pradesh,180.9,181.8,181.8,184.4,184.2,184.0,180.9
,Telangana,169.5,169.8,168.7,166.6,168.5,162.0,156.1
,Karnataka,197.0,209.5,211.6,213.1,216.0,213.9,199.0
,Kerala,73.3,75.1,76.2,77.0,76.1,74.1,67.6
,Tamil Nadu,259.3,271.3,281.1,283.6,292.7,281.0,256.4
,Pondy,9.2,9.2,9.3,8.9,8.5,8.5,7.8
ER,Bihar,79.2,77.8,78.3,77.7,79.1,78.9,76.7
,DVC,69.7,69.8,70.8,69.5,69.7,69.1,68.4
,Jharkhand,27.5,29.3,26.9,26.8,26.4,27.4,27.4
,Odisha,96.0,90.9,93.8,94.0,91.8,94.6,95.1
,West Bengal,119.5,122.5,124.2,123.8,123.8,121.0,111.7
,Sikkim,1.7,1.8,1.8,1.8,1.8,1.6,1.3
NER,Arunachal Pradesh,2.3,2.3,2.3,2.2,2.2,2.3,2.2
Assam,25.9,26.8,27.2,27.3,26.6,26.4,24.5,
Manipur,2.7,2.8,2.9,2.9,2.9,2.9,2.9,
Meghalaya,6.5,6.7,6.5,6.5,6.5,6.7,6.4,
Mizoram,1.5,1.5,1.9,1.9,2.0,1.9,1.8,
Nagaland,2.1,2.1,2.3,2.2,2.2,2.1,2.1,
Tripura,3.9,3.8,3.3,3.9,3.8,3.9,3.8,
