Region,States,21-10-2019,22-10-2019,23-10-2019,24-10-2019,25-10-2019,26-10-2019,27-10-2019
NR,Punjab,113.4,119.7,124.5,125.7,122.0,117.0,90.7
,Haryana,125.5,132.4,137.0,137.9,134.7,124.8,104.3
,Rajasthan,203.1,202.6,200.6,202.3,204.3,197.0,185.3
,Delhi,78.4,75.9,74.2,75.9,76.0,69.1,60.8
,UP,296.7,290.5,286.8,286.7,302.9,287.8,290.0
,Uttarakhand,35.1,34.7,34.8,35.9,36.0,32.7,26.1
,HP,26.6,27.2,27.8,27.4,27.6,25.2,17.0
,J&K,41.8,42.6,42.3,43.5,43.2,42.6,43.1
,Chandigarh,3.7,3.4,3.7,3.7,3.7,3.4,2.9
WR,Chhattisgarh,74.1,76.7,75.7,72.8,73.9,73.5,68.5
,Gujarat,351.2,347.8,337.8,327.4,312.7,279.0,233.3
,MP,171.0,169.7,164.3,164.9,171.3,170.3,162.8
,Maharashtra,357.7,383.7,387.9,383.7,363.2,347.4,313.9
,Goa,10.8,10.8,11.5,10.5,10.5,10.5,8.9
,DD,7.4,7.6,7.6,7.5,7.3,6.6,4.0
,DNH,18.2,17.1,18.3,18.6,18.2,17.2,12.0
,Essar steel,6.0,6.3,6.2,6.0,5.8,6.8,6.8
SR,Andhra Pradesh,152.5,146.7,144.4,146.6,151.4,149.8,146.1
,Telangana,143.2,146.8,146.2,145.2,149.4,149.4,141.9
,Karnataka,146.0,146.2,147.4,147.2,141.8,140.1,132.6
,Kerala,63.3,65.9,65.6,65.1,64.9,62.4,57.2
,Tamil Nadu,253.7,257.5,262.0,259.4,266.0,241.5,195.7
,Pondy,7.0,7.2,7.3,7.1,7.7,7.0,5.3
ER,Bihar,84.4,82.6,80.2,74.1,70.3,71.1,77.9
,DVC,62.4,62.7,61.7,58.6,57.3,59.7,58.8
,Jharkhand,22.4,23.9,23.6,20.0,19.9,22.9,24.5
,Odisha,83.8,85.8,79.8,70.8,70.5,73.9,76.1
,West Bengal,158.2,159.6,149.6,124.8,110.6,116.3,113.9
,Sikkim,0.9,1.1,1.1,1.2,1.2,1.0,0.8
NER,Arunachal Pradesh,2.0,2.0,2.2,2.0,2.1,2.1,2.2
Assam,26.2,26.9,26.7,24.6,22.3,20.3,22.7,
Manipur,2.4,2.5,2.7,2.5,2.5,2.5,2.5,
Meghalaya,5.6,5.9,5.9,6.1,5.7,5.5,5.6,
Mizoram,1.7,1.7,1.7,1.7,1.7,1.8,1.7,
Nagaland,2.1,2.2,2.1,2.1,2.1,2.1,2.4,
Tripura,5.0,4.7,3.8,4.1,3.9,3.7,4.1,
