Region,States,13-06-2022,14-06-2022,15-06-2022,16-06-2022,17-06-2022,18-06-2022,19-06-2022
NR,Punjab,242.0,265.4,264.6,263.8,216.0,235.9,255.1
,Haryana,225.3,235.0,239.9,224.3,193.0,180.8,170.2
,Rajasthan,296.4,283.9,308.4,304.6,295.8,269.1,228.3
,Delhi,150.3,144.2,145.3,140.2,125.5,108.6,98.6
,UP,509.8,507.5,526.5,493.8,463.2,438.8,430.1
,Uttarakhand,50.9,52.9,54.3,50.8,48.2,45.8,42.0
,HP,34.1,36.5,35.9,33.6,33.5,31.3,30.0
,J&K,49.4,48.3,55.0,49.7,41.5,41.9,43.3
,Chandigarh,7.6,7.5,7.8,7.1,5.9,5.1,4.6
WR,Chhattisgarh,107.0,108.1,99.9,97.6,96.7,87.3,85.1
,Gujarat,400.1,405.4,406.6,415.0,421.7,422.2,401.3
,MP,239.1,245.5,242.0,222.5,218.7,210.6,192.1
,Maharashtra,527.5,547.4,557.1,556.6,552.9,550.7,516.6
,Goa,12.2,12.7,12.9,12.7,13.0,12.7,11.7
,DNHDDPDCL,28.0,28.5,28.6,28.2,28.0,28.5,27.4
,Essar steel,17.8,17.2,17.1,17.9,17.9,18.4,20.1
SR,Andhra Pradesh,215.3,220.4,205.9,205.3,200.8,197.3,191.4
,Telangana,183.7,178.8,171.2,164.9,172.0,173.9,162.2
,Karnataka,212.4,223.4,209.5,211.8,206.3,202.5,180.4
,Kerala,75.0,77.2,76.4,74.9,75.7,75.2,68.6
,Tamil Nadu,354.5,360.8,355.1,337.8,340.7,326.3,303.4
,Pondy,10.0,10.1,9.9,9.7,9.9,9.8,9.3
ER,Bihar,123.3,130.3,119.6,122.5,121.6,110.5,104.1
,DVC,75.2,76.8,72.8,77.1,75.2,75.5,73.4
,Jharkhand,31.5,32.3,28.0,30.6,28.9,29.4,27.9
,Odisha,136.2,129.2,125.3,127.8,128.0,124.0,129.4
,West Bengal,192.4,188.1,177.7,189.9,172.5,163.5,151.7
,Sikkim,1.4,1.6,1.4,1.4,1.5,1.5,1.2
NER,Arunachal Pradesh,2.3,2.3,2.6,2.4,2.2,2.3,2.2
Assam,28.3,27.3,25.7,24.2,24.2,24.8,25.1,
Manipur,2.6,2.5,2.6,2.7,2.5,2.3,2.5,
Meghalaya,3.7,4.0,4.9,4.9,4.7,5.1,5.4,
Mizoram,1.9,1.8,1.8,1.7,1.7,1.6,1.5,
Nagaland,2.7,2.7,2.3,2.5,2.6,2.6,2.4,
Tripura,4.0,3.8,4.1,4.0,3.3,3.3,3.5,
