Region,States,09-08-2021,10-08-2021,11-08-2021,12-08-2021,13-08-2021,14-08-2021,15-08-2021
NR,Punjab,253.4,274.9,283.6,288.5,294.0,303.6,291.3
,Haryana,194.0,207.4,220.2,226.3,232.0,231.8,214.7
,Rajasthan,244.3,255.2,265.3,270.5,278.4,283.6,283.3
,Delhi,105.3,111.7,116.6,119.9,122.0,117.6,107.2
,UP,403.0,404.5,416.8,425.6,447.6,453.2,483.3
,Uttarakhand,42.2,44.9,44.5,45.6,45.1,44.6,39.3
,HP,29.6,31.1,33.9,34.2,33.9,33.5,26.9
,J&K,47.0,46.5,45.3,46.6,48.0,45.2,44.3
,Chandigarh,6.1,6.4,6.5,6.5,6.5,6.0,5.3
WR,Chhattisgarh,112.5,110.8,112.1,113.6,115.8,112.9,110.3
,Gujarat,406.5,410.9,405.2,414.2,414.1,407.3,388.5
,MP,193.8,193.0,200.8,213.5,223.9,230.6,233.0
,Maharashtra,518.2,531.5,522.1,529.2,521.4,515.0,475.7
,Goa,12.2,12.6,13.3,12.5,11.7,12.5,11.5
,DD,7.0,7.5,7.5,7.5,7.5,7.5,5.2
,DNH,19.6,19.8,19.6,20.0,19.8,19.7,16.0
,Essar steel,18.3,18.0,17.6,17.6,17.8,17.4,18.9
SR,Andhra Pradesh,216.9,201.5,206.1,212.3,204.7,194.2,187.3
,Telangana,242.3,249.0,249.2,251.0,238.2,236.6,230.8
,Karnataka,201.6,204.6,203.6,202.3,198.4,198.1,181.8
,Kerala,69.2,70.7,70.9,69.3,69.2,67.1,61.4
,Tamil Nadu,337.7,343.9,343.5,331.5,335.5,329.4,287.3
,Pondy,9.1,9.1,8.8,8.6,8.7,8.5,6.9
ER,Bihar,118.2,119.3,119.7,111.1,115.8,119.5,122.5
,DVC,66.6,62.0,64.4,67.8,67.8,68.8,67.9
,Jharkhand,30.4,29.2,29.0,28.6,30.6,29.3,29.8
,Odisha,109.6,110.1,108.0,109.9,109.7,110.1,108.2
,West Bengal,173.7,181.6,184.3,182.8,179.1,179.9,166.6
,Sikkim,1.4,1.4,1.4,1.4,1.5,1.4,1.1
NER,Arunachal Pradesh,2.3,2.3,2.5,2.3,2.2,2.3,2.2
Assam,36.6,37.4,37.3,38.9,36.7,36.0,34.1,
Manipur,2.5,2.6,2.7,2.5,2.9,2.8,2.8,
Meghalaya,5.7,5.6,5.8,6.0,6.4,5.9,5.9,
Mizoram,1.6,1.5,1.6,1.5,1.6,1.7,1.6,
Nagaland,2.4,2.5,2.5,2.6,2.7,2.7,2.4,
Tripura,4.9,4.9,5.2,5.4,4.5,4.8,5.0,
