Region,States,03-01-2022,04-01-2022,05-01-2022,06-01-2022,07-01-2022,08-01-2022,09-01-2022
NR,Punjab,123.4,120.7,114.3,113.9,117.1,103.0,109.6
,Haryana,128.0,129.8,118.2,113.7,119.3,97.3,98.4
,Rajasthan,262.5,267.2,215.9,207.0,208.8,192.0,203.9
,Delhi,71.8,70.0,73.4,71.2,72.0,58.0,59.9
,UP,310.9,312.2,313.9,280.9,294.5,274.2,273.7
,Uttarakhand,40.9,42.9,41.6,38.9,41.1,40.1,36.2
,HP,35.0,36.4,36.6,34.2,36.2,33.6,31.2
,J&K,61.4,59.0,59.2,58.7,54.1,38.8,53.7
,Chandigarh,4.0,4.2,4.2,3.9,4.1,3.7,3.6
WR,Chhattisgarh,78.5,80.4,79.8,83.6,83.5,83.7,82.2
,Gujarat,358.1,375.8,354.4,337.6,336.6,339.8,328.6
,MP,271.4,273.7,272.4,243.7,218.8,208.3,187.5
,Maharashtra,490.0,500.1,505.5,508.3,501.1,493.9,461.7
,Goa,12.4,11.9,13.0,12.4,12.3,12.1,10.8
,DD,7.0,7.1,7.3,7.2,7.3,7.2,7.1
,DNH,19.2,19.6,19.9,19.7,19.7,19.7,18.9
,Essar steel,18.0,19.4,17.5,17.3,18.5,18.0,17.5
SR,Andhra Pradesh,177.0,177.5,179.3,182.9,183.5,180.8,182.1
,Telangana,201.0,202.5,202.9,205.8,211.9,210.1,206.8
,Karnataka,209.3,214.9,216.6,219.8,221.3,225.5,209.7
,Kerala,76.3,77.1,76.6,76.8,77.9,77.0,70.4
,Tamil Nadu,264.7,275.8,286.7,291.7,297.0,298.4,269.6
,Pondy,6.8,7.3,7.0,7.0,7.2,7.4,6.9
ER,Bihar,82.9,85.4,86.2,86.1,87.4,83.7,84.0
,DVC,66.2,67.0,65.8,67.0,67.3,66.2,66.4
,Jharkhand,27.4,27.3,27.2,29.9,30.4,30.5,32.0
,Odisha,103.2,99.8,98.4,99.6,100.9,88.5,92.8
,West Bengal,110.4,113.5,114.2,112.8,115.5,115.2,108.0
,Sikkim,1.8,1.8,2.0,1.8,1.8,1.8,1.5
NER,Arunachal Pradesh,2.4,2.3,2.3,2.3,2.5,2.4,2.4
Assam,24.6,24.8,25.0,25.3,24.4,24.6,24.1,
Manipur,3.5,3.6,3.6,3.5,3.5,3.5,3.2,
Meghalaya,7.3,7.4,7.3,7.5,7.2,7.0,6.9,
Mizoram,1.9,1.9,1.9,1.9,2.0,1.9,1.9,
Nagaland,2.4,2.4,2.4,2.4,2.3,2.3,2.2,
Tripura,3.6,3.5,3.5,3.6,3.7,3.6,3.5,
