Region,States,29-01-2018,30-01-2018,31-01-2018,01-02-2018,02-02-2018,03-02-2018,04-02-2018
NR,Punjab,101.2,101.5,106.1,105.8,108.2,109.2,104.7
,Haryana,115.5,117.9,118.5,121.5,122.1,125.0,118.5
,Rajasthan,209.1,215.3,214.1,208.2,208.4,213.3,208.8
,Delhi,67.4,66.5,66.5,64.8,64.8,61.0,59.7
,UP,295.9,288.4,288.8,296.1,295.7,293.3,291.5
,Uttarakhand,37.5,36.4,37.7,35.2,36.8,36.0,34.2
,HP,26.7,27.0,27.5,26.8,26.5,27.2,25.3
,J&K,46.7,45.7,46.5,44.7,43.3,42.2,40.8
,Chandigarh,3.7,3.6,3.5,3.5,3.5,3.3,3.0
WR,Chhattisgarh,74.1,74.4,73.1,73.8,76.0,77.9,73.3
,Gujarat,297.1,301.7,297.9,302.2,302.2,299.8,288.4
,MP,213.4,215.9,214.6,215.7,215.7,215.9,212.7
,Maharashtra,417.7,421.0,418.1,419.0,419.0,424.8,412.4
,Goa,9.6,9.9,9.7,10.0,10.0,10.0,9.6
,DD,7.3,7.4,7.3,7.1,7.1,7.2,6.8
,DNH,17.5,17.7,17.4,17.4,17.6,17.1,17.2
,Essar steel,10.1,9.7,9.4,9.6,10.3,9.8,9.7
SR,Andhra Pradesh,166.8,169.2,168.2,163.6,164.7,167.6,163.1
,Telangana,176.7,183.7,181.8,182.4,185.2,186.2,180.7
,Karnataka,207.6,209.6,211.4,207.9,214.8,207.2,190.5
,Kerala,66.5,67.8,67.9,67.1,66.7,65.4,60.6
,Tamil Nadu,281.2,284.0,290.0,286.5,285.2,278.6,261.2
,Pondy,6.3,6.6,6.6,6.5,6.6,6.6,5.8
ER,Bihar,69.2,69.5,69.6,66.7,67.4,69.7,64.9
,DVC,69.1,65.3,67.2,67.7,67.6,67.9,67.5
,Jharkhand,23.8,23.9,22.0,22.9,22.3,24.7,26.0
,Odisha,77.5,73.2,73.5,73.9,77.3,75.0,78.4
,West Bengal,105.9,115.0,118.7,123.2,122.5,120.1,113.3
,Sikkim,1.9,1.5,1.6,2.0,1.7,1.8,1.7
NER,Arunachal Pradesh,1.9,2.3,2.4,2.4,2.4,2.4,2.4
Assam,22.2,22.1,22.8,23.7,23.9,23.8,23.4,
Manipur,2.6,2.6,2.7,2.8,2.6,2.6,2.5,
Meghalaya,5.5,5.6,5.8,5.8,5.9,6.0,5.3,
Mizoram,1.7,1.8,1.9,1.8,1.8,1.9,1.7,
Nagaland,2.0,2.0,2.0,2.0,1.9,2.0,2.0,
Tripura,3.6,3.8,4.1,3.8,3.6,3.6,3.6,
