Region,States,15-05-2023,16-05-2023,17-05-2023,18-05-2023,19-05-2023,20-05-2023,21-05-2023
NR,Punjab,193.2,198.0,202.8,144.4,187.4,197.3,212.0
,Haryana,181.5,182.2,198.3,153.0,188.1,193.4,184.0
,Rajasthan,272.7,276.9,310.4,287.3,307.8,318.0,315.0
,Delhi,115.4,117.7,118.6,110.8,111.9,110.9,110.2
,UP,476.4,479.0,492.5,442.2,486.7,501.3,501.7
,Uttarakhand,46.9,48.4,48.2,37.9,47.9,48.7,46.1
,HP,29.5,31.1,31.4,30.5,32.3,31.7,28.7
,J&K,55.7,55.4,54.4,55.8,57.6,56.0,55.8
,Chandigarh,5.6,5.8,6.0,5.0,5.6,5.8,5.5
,Railways_NR ISTS,3.8,3.8,3.9,3.9,3.8,3.8,3.8
WR,Chhattisgarh,107.5,108.6,109.0,108.8,106.0,104.2,105.3
,Gujarat,445.7,444.4,439.4,446.2,443.6,447.8,422.7
,MP,255.7,262.4,261.4,265.4,271.7,271.2,255.9
,Maharashtra,591.3,591.1,594.6,596.7,593.5,596.0,579.3
,Goa,15.8,15.5,14.5,16.2,16.0,16.5,12.5
,DNHDDPDCL,28.3,28.5,26.4,28.1,28.9,28.8,28.0
,AMNSIL,17.6,17.8,19.3,19.0,18.4,17.7,17.3
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,237.5,245.1,249.0,251.0,247.9,235.8,225.7
,Telangana,190.4,195.9,198.4,200.8,204.1,195.5,181.2
,Karnataka,245.9,263.6,274.4,283.5,286.2,287.5,243.3
,Kerala,96.5,98.0,99.4,98.2,98.2,96.9,86.9
,Tamil Nadu,372.9,384.9,396.7,397.1,391.3,387.7,350.1
,Pondy,10.8,11.1,11.3,11.6,11.0,11.1,10.5
ER,Bihar,108.4,130.3,121.9,107.7,126.0,132.0,131.7
,DVC,75.1,77.5,77.7,76.3,78.5,78.4,73.2
,Jharkhand,34.4,33.8,34.5,34.5,35.3,36.6,36.6
,Odisha,136.0,118.5,120.6,132.8,125.6,121.5,119.4
,West Bengal,182.2,185.1,205.1,178.9,177.0,191.4,200.4
,Sikkim,1.4,1.0,1.5,1.4,1.4,1.3,1.1
,Railways_ER ISTS*,0.0,0.1,0.1,0.1,0.2,0.1,0.1
NER,Arunachal Pradesh,2.5,2.6,2.7,2.7,2.7,2.3,2.4
Assam,31.3,27.0,26.6,30.0,31.9,31.8,27.2,
Manipur,2.1,2.2,2.2,2.3,2.4,2.2,2.3,
Meghalaya,4.9,4.4,4.6,4.8,4.7,4.8,4.5,
Mizoram,1.6,1.6,1.5,1.7,1.7,1.7,1.8,
Nagaland,2.3,2.4,2.3,2.4,2.4,2.4,2.5,
Tripura,4.8,5.2,4.2,3.6,4.8,5.2,4.9,
ALL INDIA TOTAL,4596.0,4669.2,4777.7,4585.1,4752.8,4787.4,4601.9,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
