Region,States,24-06-2019,25-06-2019,26-06-2019,27-06-2019,28-06-2019,29-06-2019,30-06-2019
NR,Punjab,249.8,250.6,274.1,269.4,282.7,281.5,286.0
,Haryana,197.7,209.8,219.4,219.1,219.7,224.5,211.8
,Rajasthan,240.6,242.9,248.5,249.5,254.7,255.7,246.4
,Delhi,123.2,126.1,135.1,135.2,133.5,136.7,136.0
,UP,383.0,407.9,416.9,435.1,446.8,452.6,445.1
,Uttarakhand,40.1,44.4,46.5,46.7,47.2,48.6,44.9
,HP,28.7,29.1,30.8,31.3,31.7,31.5,28.5
,J&K,48.5,44.8,45.8,46.0,48.8,44.6,42.3
,Chandigarh,6.2,6.2,6.5,6.4,6.7,6.8,6.1
WR,Chhattisgarh,85.2,91.1,90.5,89.6,87.3,89.7,86.3
,Gujarat,340.6,334.7,330.8,340.2,331.8,328.2,319.5
,MP,190.4,195.1,192.8,191.7,188.4,187.4,171.4
,Maharashtra,436.2,451.0,458.8,448.7,407.6,388.5,371.1
,Goa,12.4,12.4,12.4,12.4,12.4,10.9,10.0
,DD,7.2,7.4,7.7,7.8,7.5,7.2,6.8
,DNH,18.6,18.7,18.9,19.1,18.5,17.1,17.4
,Essar steel,5.6,6.3,6.0,5.2,6.5,5.4,5.7
SR,Andhra Pradesh,176.2,178.1,179.0,178.2,185.0,184.6,174.3
,Telangana,151.8,156.6,162.2,165.6,163.5,147.0,136.3
,Karnataka,191.5,199.2,198.1,198.2,195.2,191.8,170.3
,Kerala,71.4,73.2,74.2,75.9,76.1,77.2,70.3
,Tamil Nadu,329.9,347.7,330.3,334.0,337.3,339.7,319.5
,Pondy,8.4,8.8,8.6,8.5,8.6,8.6,8.1
ER,Bihar,109.3,113.8,99.1,95.6,103.1,101.1,100.3
,DVC,66.7,67.7,66.1,66.1,67.8,62.6,66.5
,Jharkhand,25.3,25.6,24.3,21.6,25.2,25.3,25.7
,Odisha,91.1,92.9,97.7,96.4,88.4,90.4,88.4
,West Bengal,183.4,195.2,181.6,182.4,175.9,176.3,162.5
,Sikkim,1.2,1.1,1.2,1.3,1.3,1.2,1.0
NER,Arunachal Pradesh,2.4,2.3,2.3,2.2,2.2,2.3,2.2
Assam,33.2,32.7,27.7,28.4,29.6,31.1,32.7,
Manipur,2.6,2.5,2.4,2.6,2.6,2.8,2.7,
Meghalaya,5.6,5.7,5.3,5.8,5.4,5.8,6.0,
Mizoram,1.9,1.5,1.8,2.0,1.7,1.7,1.7,
Nagaland,2.4,2.5,2.5,2.3,2.2,2.2,2.2,
Tripura,5.7,5.4,5.1,6.6,5.5,5.4,5.5,
