Region,States,04-09-2017,05-09-2017,06-09-2017,07-09-2017,08-09-2017,09-09-2017,10-09-2017
NR,Punjab,154.6,161.2,175.3,193.4,189.0,204.9,226.0
,Haryana,141.2,147.3,156.2,149.3,155.5,164.4,164.4
,Rajasthan,188.5,192.8,198.6,200.3,206.9,213.0,211.7
,Delhi,104.2,105.1,108.0,103.1,106.8,105.3,104.5
,UP,353.0,373.0,376.8,367.1,376.1,379.8,383.5
,Uttarakhand,36.5,38.3,39.5,38.3,40.0,39.9,37.9
,HP,23.9,25.0,26.1,24.9,25.7,27.2,24.4
,J&K,39.2,41.6,38.2,37.9,40.3,39.7,35.2
,Chandigarh,5.3,5.3,5.5,5.1,5.0,5.1,4.8
WR,Chhattisgarh,93.6,92.9,94.9,91.5,90.3,88.4,88.1
,Gujarat,258.4,249.7,264.9,285.1,297.0,308.6,304.3
,MP,170.3,176.1,175.2,178.4,183.4,185.6,180.2
,Maharashtra,415.1,405.9,428.4,435.8,404.8,407.1,398.7
,Goa,8.3,9.6,9.6,9.9,9.9,9.4,9.3
,DD,6.7,6.9,6.9,6.9,6.9,7.0,6.8
,DNH,16.9,16.9,17.1,17.3,17.1,17.2,17.0
,Essar steel,2.0,1.8,1.2,1.4,1.4,3.4,7.2
SR,Andhra Pradesh,150.7,148.9,145.7,146.1,147.6,146.3,148.6
,Telangana,182.0,180.5,170.0,168.9,168.6,179.4,184.5
,Karnataka,174.7,175.5,165.3,157.1,151.4,148.1,133.7
,Kerala,58.2,61.7,63.6,65.2,66.1,64.4,60.9
,Tamil Nadu,271.8,275.9,268.6,278.0,276.4,271.5,260.7
,Pondy,7.3,6.5,7.1,7.3,7.1,7.0,6.5
ER,Bihar,82.7,84.6,84.1,83.5,84.5,79.5,82.2
,DVC,64.7,62.4,64.8,66.3,65.6,66.1,64.3
,Jharkhand,24.1,25.9,24.8,23.9,27.5,24.4,23.7
,Odisha,78.0,80.1,80.0,82.8,83.5,87.1,85.3
,West Bengal,151.9,160.0,162.3,164.4,162.8,162.2,154.2
,Sikkim,0.7,1.3,1.2,1.2,1.1,1.1,0.9
NER,Arunachal Pradesh,2.0,2.1,2.1,2.1,2.1,2.1,1.8
Assam,28.0,31.0,30.7,28.8,30.5,27.8,25.4,
Manipur,2.1,2.2,2.1,2.2,2.2,2.1,2.1,
Meghalaya,5.1,5.2,5.1,4.4,4.7,5.0,4.7,
Mizoram,1.3,1.4,1.3,1.3,1.2,1.3,1.2,
Nagaland,2.1,2.2,2.2,2.1,2.1,2.0,2.2,
Tripura,3.9,4.0,4.1,4.1,4.3,4.2,4.0,
