Region,States,27-06-2022,28-06-2022,29-06-2022,30-06-2022,01-07-2022,02-07-2022,03-07-2022
NR,Punjab,321.8,326.4,334.5,273.2,231.3,277.7,261.2
,Haryana,243.5,264.1,261.9,193.2,184.9,206.0,197.9
,Rajasthan,300.5,322.6,309.1,281.6,246.0,235.1,222.8
,Delhi,145.4,153.5,152.8,123.5,112.8,109.1,112.4
,UP,522.8,520.4,470.5,357.3,419.3,437.6,447.3
,Uttarakhand,52.0,51.2,47.9,41.8,44.8,47.8,43.7
,HP,36.0,36.9,33.9,32.7,32.4,34.1,29.5
,J&K,54.4,53.9,54.0,49.9,47.2,52.0,49.4
,Chandigarh,7.9,8.1,7.4,5.6,5.8,6.2,5.9
WR,Chhattisgarh,100.6,112.9,106.9,105.1,107.8,102.9,102.4
,Gujarat,391.7,402.8,410.8,413.0,383.0,357.5,341.5
,MP,227.2,230.5,217.4,205.3,212.8,209.2,203.0
,Maharashtra,483.9,487.6,499.8,491.7,476.5,476.1,474.3
,Goa,11.6,12.3,11.7,11.8,11.9,11.9,11.5
,DNHDDPDCL,27.6,28.1,28.1,27.9,26.7,26.7,26.1
,Essar steel,19.5,19.9,20.2,18.3,18.1,18.3,19.1
SR,Andhra Pradesh,191.4,188.0,194.8,196.1,192.7,195.0,188.8
,Telangana,162.6,167.1,175.9,183.1,181.3,174.1,164.1
,Karnataka,204.3,210.9,213.2,206.9,202.9,195.5,183.0
,Kerala,75.0,72.2,70.8,68.5,67.9,69.1,61.0
,Tamil Nadu,343.9,361.1,367.8,362.0,349.9,342.7,325.8
,Pondy,9.7,9.9,10.1,10.0,9.8,9.7,9.2
ER,Bihar,128.9,117.5,90.3,100.6,115.0,116.3,123.1
,DVC,74.8,74.3,73.1,73.5,72.5,73.0,72.7
,Jharkhand,35.1,36.5,36.1,35.2,33.1,31.0,32.9
,Odisha,130.5,129.9,121.9,125.4,120.4,115.2,115.1
,West Bengal,181.4,187.2,187.0,185.4,182.1,182.3,168.3
,Sikkim,1.5,1.5,1.5,1.5,1.6,1.4,1.0
NER,Arunachal Pradesh,2.5,2.3,2.3,2.4,2.6,2.6,2.3
Assam,34.9,33.2,33.0,35.1,36.7,40.3,36.8,
Manipur,2.5,2.6,2.7,2.7,2.6,2.6,2.5,
Meghalaya,5.3,5.5,5.6,5.3,5.4,5.4,5.4,
Mizoram,1.7,1.7,1.9,1.8,1.8,1.8,1.6,
Nagaland,2.6,2.6,2.8,2.7,2.7,2.4,2.6,
Tripura,5.4,4.5,4.3,4.2,5.1,5.5,5.2,
