Region,States,14-01-2019,15-01-2019,16-01-2019,17-01-2019,18-01-2019,19-01-2019,20-01-2019
NR,Punjab,108.1,116.9,118.0,120.1,119.0,114.9,109.1
,Haryana,126.0,131.7,132.0,131.3,132.4,129.5,118.6
,Rajasthan,231.0,237.6,240.9,244.1,241.1,242.0,239.6
,Delhi,68.9,72.2,72.3,72.2,73.9,66.2,64.6
,UP,282.8,295.3,291.3,293.4,294.9,293.8,280.0
,Uttarakhand,38.2,40.6,39.7,39.1,39.5,39.1,36.2
,HP,28.5,25.8,30.3,29.7,29.9,29.3,25.3
,J&K,50.2,52.5,48.5,50.3,51.6,50.4,49.0
,Chandigarh,3.7,3.8,4.0,3.8,3.8,3.6,3.4
WR,Chhattisgarh,81.2,80.1,79.5,77.8,82.9,83.3,84.7
,Gujarat,256.6,282.7,316.4,327.5,329.8,329.0,321.9
,MP,250.5,249.2,251.6,251.9,253.4,250.8,250.8
,Maharashtra,414.6,418.4,421.8,421.0,413.7,413.1,403.2
,Goa,9.5,9.5,9.5,9.5,11.9,12.0,12.0
,DD,6.2,6.6,6.9,7.1,7.1,6.9,6.8
,DNH,16.6,17.3,17.7,17.9,17.8,16.8,17.2
,Essar steel,9.1,9.1,7.8,9.2,10.3,11.0,11.9
SR,Andhra Pradesh,159.1,151.4,151.2,157.0,163.4,165.2,163.4
,Telangana,179.7,171.6,174.0,178.2,182.1,182.5,181.2
,Karnataka,210.7,204.2,212.2,215.5,215.6,211.7,197.4
,Kerala,66.9,67.9,67.1,66.3,66.4,66.1,58.8
,Tamil Nadu,275.1,240.3,227.9,238.1,265.1,268.0,264.6
,Pondy,7.4,6.5,6.0,6.0,6.7,7.0,6.5
ER,Bihar,76.7,74.5,73.9,75.3,76.7,75.1,76.2
,DVC,66.3,65.7,65.4,65.0,65.2,69.7,65.4
,Jharkhand,24.8,21.4,22.8,22.4,21.7,21.7,23.2
,Odisha,71.5,71.9,73.8,71.8,72.8,74.0,73.3
,West Bengal,114.3,116.8,121.4,117.2,121.5,122.6,111.0
,Sikkim,1.6,1.3,1.4,1.4,1.4,1.3,1.1
NER,Arunachal Pradesh,2.1,2.2,2.1,2.2,2.2,2.3,2.3
Assam,23.9,22.9,21.4,22.8,23.3,23.2,22.2,
Manipur,2.9,2.9,2.9,2.8,2.8,2.8,3.0,
Meghalaya,6.4,6.5,6.1,6.6,5.4,6.6,6.4,
Mizoram,1.8,1.9,1.8,1.9,1.7,1.6,1.8,
Nagaland,2.1,2.1,2.2,2.1,2.2,2.1,2.1,
Tripura,3.9,3.8,3.9,4.1,4.2,4.1,4.0,
