Region,States,28-11-2016,29-11-2016,30-11-2016,01-12-2016,02-12-2016,03-12-2016,04-12-2016
NR,Punjab,97.6,104.0,87.2,89.3,100.3,119.6,110.5
,Haryana,108.7,107.3,112.4,108.6,108.8,105.1,103.8
,Rajasthan,196.8,199.7,197.9,196.1,196.6,192.0,193.8
,Delhi,54.7,55.1,52.7,56.9,58.3,54.2,52.3
,UP,260.4,250.1,211.4,238.1,241.5,244.9,245.4
,Uttarakhand,31.0,30.7,31.3,31.2,30.4,31.0,29.8
,HP,23.0,23.4,24.1,23.5,23.9,24.2,22.8
,J&K,36.3,37.1,36.0,35.5,38.2,36.3,36.8
,Chandigarh,3.2,3.2,3.3,3.3,3.3,3.2,2.9
WR,Chhattisgarh,63.9,64.8,64.0,65.1,64.9,64.2,59.9
,Gujarat,277.6,280.0,274.2,275.2,273.8,272.9,261.2
,MP,217.8,218.4,218.6,215.2,213.9,213.8,205.8
,Maharashtra,424.0,428.6,427.2,421.5,415.5,416.7,410.8
,Goa,8.3,8.5,8.3,8.5,8.4,8.9,8.7
,DD,6.1,6.2,6.1,6.0,6.0,5.9,5.7
,DNH,15.4,15.4,15.4,15.1,14.2,14.9,14.7
,Essar steel,7.3,6.9,6.8,9.0,9.5,9.4,9.9
SR,Andhra Pradesh,149.6,156.9,153.7,153.8,141.6,138.2,135.4
,Telangana,137.4,139.7,140.9,140.3,140.8,139.8,137.6
,Karnataka,201.2,202.1,200.1,192.8,190.3,179.1,173.2
,Kerala,59.7,65.0,65.2,62.9,60.6,61.5,56.7
,Tamil Nadu,287.8,290.8,287.7,258.0,248.7,247.7,231.5
,Pondy,6.2,6.2,6.1,5.7,5.7,6.0,5.4
ER,Bihar,62.0,61.7,59.6,57.8,60.9,60.2,58.8
,DVC,56.9,56.5,57.4,57.3,58.7,59.4,59.2
,Jharkhand,22.7,22.6,20.0,19.4,22.2,21.4,22.8
,Odisha,66.9,64.9,64.7,67.3,66.4,67.3,62.5
,West Bengal,100.2,100.8,102.8,103.8,103.3,102.2,91.3
,Sikkim,1.5,1.5,1.4,1.5,1.6,1.7,0.9
NER,Arunachal Pradesh,2.0,2.0,2.0,2.0,1.9,2.0,2.1
Assam,22.3,22.2,21.9,22.5,22.5,22.2,21.3,
Manipur,2.4,2.1,2.1,1.9,2.4,2.1,2.1,
Meghalaya,4.7,4.9,4.8,4.5,4.1,4.6,4.5,
Mizoram,1.3,1.5,1.5,1.5,1.3,1.2,1.2,
Nagaland,1.9,1.9,1.9,1.5,1.5,1.7,2.0,
Tripura,2.9,4.4,2.9,3.7,2.5,3.5,4.1,
