Region,States,12-12-2016,13-12-2016,14-12-2016,15-12-2016,16-12-2016,17-12-2016,18-12-2016
NR,Punjab,102.8,104.0,107.3,107.6,108.1,106.9,100.7
,Haryana,112.3,117.8,119.3,118.7,123.1,122.2,113.0
,Rajasthan,193.2,200.1,201.9,204.1,207.3,201.8,200.8
,Delhi,55.7,57.8,58.0,57.6,59.3,57.1,55.5
,UP,260.2,266.4,264.7,270.0,273.1,270.6,267.3
,Uttarakhand,32.3,32.8,32.8,33.6,31.1,31.9,30.7
,HP,23.8,24.7,25.8,25.7,24.6,24.2,23.9
,J&K,36.3,35.5,35.9,35.8,35.7,36.8,37.0
,Chandigarh,3.3,3.3,3.4,3.5,3.5,3.4,3.0
WR,Chhattisgarh,65.7,65.7,65.7,67.7,67.2,65.8,65.5
,Gujarat,269.8,270.2,266.5,274.0,276.5,275.4,265.9
,MP,221.6,220.3,220.5,221.2,222.4,220.5,221.0
,Maharashtra,414.2,413.6,408.3,418.6,408.5,412.5,397.4
,Goa,7.9,8.4,8.7,8.9,9.0,9.1,8.0
,DD,6.0,6.3,6.3,6.3,6.4,6.4,5.9
,DNH,15.6,15.5,15.5,15.7,15.7,14.4,15.5
,Essar steel,8.0,8.2,8.2,10.5,10.5,9.4,10.4
SR,Andhra Pradesh,121.9,116.6,127.1,133.5,133.6,135.4,134.6
,Telangana,141.7,143.4,143.2,144.1,147.5,145.8,142.4
,Karnataka,186.0,155.0,161.7,167.9,173.5,176.4,167.5
,Kerala,59.7,59.9,59.9,61.0,63.1,63.6,58.9
,Tamil Nadu,222.6,200.2,224.8,239.0,249.9,254.4,245.6
,Pondy,5.4,5.5,5.9,5.9,6.0,6.0,5.4
ER,Bihar,54.7,54.8,58.4,61.2,60.9,58.7,57.7
,DVC,58.5,56.7,60.2,58.2,56.7,57.6,53.2
,Jharkhand,20.1,20.2,23.6,22.9,21.7,23.3,21.7
,Odisha,70.3,67.1,62.3,62.5,65.6,66.7,68.3
,West Bengal,98.4,99.6,98.4,94.1,94.6,94.5,88.0
,Sikkim,1.6,1.7,1.5,1.5,1.7,1.7,1.8
NER,Arunachal Pradesh,1.9,1.9,1.8,1.8,2.0,2.0,2.0
Assam,22.0,21.7,21.8,21.9,21.7,21.8,21.4,
Manipur,2.1,2.1,2.2,2.2,2.2,2.2,2.2,
Meghalaya,4.5,4.7,4.7,4.6,4.7,4.5,4.7,
Mizoram,1.5,1.5,1.5,1.5,1.6,1.6,1.3,
Nagaland,1.7,1.7,1.8,1.8,1.9,2.1,1.8,
Tripura,3.3,3.6,3.3,3.9,3.2,3.5,3.5,
