Region,States,10-04-2023,11-04-2023,12-04-2023,13-04-2023,14-04-2023,15-04-2023,16-04-2023
NR,Punjab,137.1,142.1,147.6,147.7,152.1,154.2,143.6
, Haryana,125.6,136.0,141.5,142.4,147.3,146.5,139.9
, Rajasthan,236.5,245.4,249.9,248.5,252.9,259.7,260.6
, Delhi,77.5,80.1,85.4,88.3,88.7,91.4,90.7
, UP,344.9,355.1,375.2,374.3,401.7,410.9,406.1
, Uttarakhand,37.0,38.8,39.6,40.7,41.1,41.3,39.0
, HP,31.0,31.5,32.2,31.9,31.9,27.6,27.4
, J&K,55.1,55.3,55.1,55.0,54.2,52.7,53.4
, Chandigarh,3.6,3.6,4.0,4.2,4.2,4.4,4.2
, Railways_NR ISTS,3.2,3.2,3.3,3.1,3.1,3.3,3.2
WR, Chhattisgarh,120.9,124.7,125.4,126.5,128.5,126.7,127.5
, Gujarat,441.2,448.0,442.7,451.2,450.9,451.5,434.1
, MP,243.2,252.6,258.4,262.5,266.9,264.6,258.1
, Maharashtra,563.9,557.9,598.3,601.8,575.9,542.4,537.6
, Goa,14.8,15.8,15.5,15.9,15.2,15.5,14.4
, DNHDDPDCL,28.5,29.3,29.5,29.5,28.8,28.3,28.1
, AMNSIL,18.4,18.1,19.8,18.2,17.9,18.4,19.6
, BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR, Andhra Pradesh,232.3,236.0,240.9,244.1,244.8,241.3,241.8
, Telangana,259.0,262.5,262.9,260.7,249.8,231.5,235.3
, Karnataka,293.4,297.7,301.2,304.8,299.3,289.1,282.2
, Kerala,90.2,95.7,98.7,100.6,100.3,93.3,90.8
, Tamil Nadu,373.6,389.0,390.9,392.4,377.2,385.9,367.0
, Pondy,9.9,9.9,10.0,10.2,9.6,10.1,9.1
ER, Bihar,108.9,113.4,115.9,117.9,124.5,125.6,125.6
, DVC,77.6,77.5,75.8,77.2,78.4,77.8,77.4
, Jharkhand,33.3,33.9,34.4,33.3,33.5,34.9,35.4
, Odisha,113.7,117.7,117.7,120.8,123.4,134.0,133.7
, West Bengal,210.4,215.0,215.3,220.0,225.0,231.3,225.9
, Sikkim,1.4,1.5,1.6,1.6,1.5,1.5,1.1
NER, Arunachal Pradesh,2.7,2.5,2.6,2.6,2.4,2.3,2.3
, Assam,31.1,33.1,33.8,34.2,33.5,32.5,34.5
, Manipur,2.6,2.7,2.7,2.8,2.5,2.7,2.7
, Meghalaya,5.0,5.1,5.3,5.4,5.2,5.3,5.3
, Mizoram,1.8,1.9,1.9,2.0,1.8,1.9,1.9
, Nagaland,2.0,2.1,2.1,2.2,2.1,2.2,2.5
, Tripura,5.1,5.4,5.5,5.6,5.5,6.0,6.0
