Region,States,13-12-2021,14-12-2021,15-12-2021,16-12-2021,17-12-2021,18-12-2021,19-12-2021
NR,Punjab,135.0,135.4,131.9,133.4,135.7,140.1,129.5
,Haryana,126.7,133.5,134.3,133.8,134.4,134.9,125.4
,Rajasthan,264.8,269.9,270.6,271.2,271.6,271.9,268.0
,Delhi,64.9,64.0,66.3,67.0,69.3,66.8,63.9
,UP,285.1,295.1,301.0,300.6,299.2,306.7,306.6
,Uttarakhand,37.9,39.0,38.9,39.9,40.6,41.6,38.5
,HP,33.5,34.1,34.9,34.9,36.2,35.3,32.9
,J&K,59.2,59.9,57.1,60.4,60.1,55.3,48.7
,Chandigarh,3.3,3.4,3.5,3.6,3.8,3.8,3.6
WR,Chhattisgarh,78.8,79.4,79.6,80.9,81.2,82.1,81.1
,Gujarat,355.0,353.2,349.7,351.4,354.0,354.4,329.4
,MP,287.1,292.0,293.3,295.4,297.6,292.5,287.0
,Maharashtra,477.4,486.0,485.6,485.6,484.8,481.3,463.6
,Goa,12.3,12.4,12.8,12.6,12.5,11.9,10.1
,DD,7.0,7.3,7.4,7.3,7.3,7.3,5.5
,DNH,19.1,19.1,19.2,19.4,19.0,19.2,18.9
,Essar steel,17.0,17.7,19.2,19.5,19.0,16.9,18.9
SR,Andhra Pradesh,162.2,164.8,166.4,166.7,166.3,163.4,160.4
,Telangana,173.8,176.9,175.0,176.0,179.1,178.4,174.6
,Karnataka,165.7,170.9,174.2,177.9,181.7,180.6,168.6
,Kerala,75.9,76.2,76.7,76.5,77.0,76.4,69.4
,Tamil Nadu,268.1,275.2,277.7,282.7,289.7,276.4,258.6
,Pondy,7.4,7.2,7.1,6.9,7.1,7.0,6.2
ER,Bihar,72.2,74.2,75.8,75.6,76.0,76.2,78.0
,DVC,66.6,65.2,64.2,66.4,63.3,65.6,66.0
,Jharkhand,26.2,25.6,24.5,25.9,28.5,29.7,31.1
,Odisha,95.9,96.2,96.3,96.4,95.8,96.4,88.7
,West Bengal,108.5,111.4,112.3,114.1,110.9,111.3,103.0
,Sikkim,1.5,1.8,2.2,2.1,2.0,1.7,1.5
NER,Arunachal Pradesh,2.5,2.4,2.1,2.2,2.2,2.2,2.2
Assam,23.7,24.2,24.7,24.7,23.7,24.4,23.4,
Manipur,3.2,3.2,3.2,3.2,3.3,3.3,3.2,
Meghalaya,7.2,6.7,6.9,7.3,7.4,7.1,7.2,
Mizoram,1.6,1.8,1.7,1.9,1.9,1.9,1.7,
Nagaland,2.5,2.5,2.5,2.5,2.4,2.4,2.5,
Tripura,3.6,3.6,3.5,3.5,3.5,3.0,3.3,
