Region,States,21-05-2018,22-05-2018,23-05-2018,24-05-2018,25-05-2018,26-05-2018,27-05-2018
NR,Punjab,172.9,178.7,183.4,183.5,186.5,187.5,181.9
,Haryana,145.2,161.2,165.4,168.5,170.3,163.0,161.2
,Rajasthan,225.1,232.5,229.3,236.0,234.7,230.3,234.8
,Delhi,111.3,116.6,121.6,123.1,119.7,116.5,113.0
,UP,398.5,413.2,421.7,420.6,400.9,406.4,425.4
,Uttarakhand,41.2,41.6,44.5,44.1,44.7,44.6,49.5
,HP,25.3,25.8,27.4,26.7,26.5,23.5,25.9
,J&K,39.6,37.8,38.4,31.5,39.0,40.4,36.4
,Chandigarh,5.5,6.0,6.2,6.0,6.0,5.8,5.3
WR,Chhattisgarh,85.8,86.0,84.1,86.0,86.9,80.7,83.4
,Gujarat,352.9,359.8,357.7,359.6,360.4,356.7,352.0
,MP,200.2,201.3,201.5,194.1,195.4,197.5,194.7
,Maharashtra,513.8,516.6,514.6,512.4,511.7,512.1,494.7
,Goa,10.7,11.2,11.2,11.2,11.6,10.5,9.0
,DD,7.4,7.6,7.7,7.7,6.3,7.4,7.1
,DNH,18.0,18.0,17.5,17.2,18.5,16.8,17.6
,Essar steel,7.7,7.3,5.6,7.0,5.6,5.0,7.4
SR,Andhra Pradesh,178.1,180.0,178.0,177.2,183.0,181.6,177.1
,Telangana,158.2,158.7,156.5,155.9,157.0,157.6,148.3
,Karnataka,169.3,168.4,172.5,170.8,171.5,165.8,152.8
,Kerala,72.8,72.2,74.1,72.4,65.4,66.2,61.2
,Tamil Nadu,317.6,318.9,326.1,316.8,300.3,307.3,294.6
,Pondy,8.1,8.1,8.3,8.3,8.1,8.1,7.6
ER,Bihar,92.3,93.4,92.6,90.4,93.0,91.6,93.0
,DVC,68.9,69.0,69.0,71.9,71.8,71.7,68.6
,Jharkhand,24.7,25.7,26.6,26.2,24.6,23.1,22.8
,Odisha,90.8,97.1,88.1,97.8,92.8,93.6,94.5
,West Bengal,166.5,166.1,155.1,164.5,169.9,166.9,165.3
,Sikkim,1.3,1.3,1.2,0.6,0.6,1.5,1.5
NER,Arunachal Pradesh,2.2,2.1,2.3,2.3,2.2,2.3,2.6
,Assam,28.1,28.8,26.2,27.1,25.8,25.6,25.2,
,Manipur,2.2,2.3,2.4,2.1,2.2,2.4,2.2,
,Meghalaya,4.6,4.7,5.1,5.0,4.6,5.2,5.3,
,Mizoram,1.6,1.6,1.7,1.6,1.7,1.5,1.3,
,Nagaland,1.9,2.0,2.0,2.0,2.2,2.1,2.2,
,Tripura,3.4,3.9,4.0,3.8,3.7,4.0,4.5,
