Region,States,08-08-2022,09-08-2022,10-08-2022,11-08-2022,12-08-2022,13-08-2022,14-08-2022
NR,Punjab,276.4,302.8,310.5,289.0,289.0,312.4,314.3
,Haryana,197.5,220.6,228.1,207.0,214.0,228.6,212.4
,Rajasthan,243.3,256.2,257.5,239.5,236.2,214.9,225.0
,Delhi,114.4,123.7,131.4,113.9,119.9,119.7,112.6
,UP,466.2,476.9,481.2,445.1,468.4,495.5,457.3
,Uttarakhand,46.8,49.3,49.1,40.6,45.5,47.9,45.8
,HP,31.6,33.5,34.9,24.5,32.5,33.4,30.5
,J&K,50.8,53.1,52.2,43.3,47.1,50.4,50.6
,Chandigarh,7.0,7.3,7.1,6.1,6.6,6.8,6.2
WR,Chhattisgarh,102.4,96.5,85.0,81.8,83.6,84.1,82.6
,Gujarat,345.4,342.4,334.2,271.5,296.4,314.5,310.9
,MP,231.8,228.6,217.7,201.1,195.0,196.4,194.4
,Maharashtra,446.0,434.1,442.9,419.4,427.9,433.0,423.6
,Goa,11.6,11.7,11.1,12.1,12.4,12.5,11.1
,DNHDDPDCL,27.3,27.7,27.7,25.1,25.5,27.2,26.6
,Essar steel,19.3,19.2,19.3,18.6,19.0,18.8,19.2
SR,Andhra Pradesh,169.6,172.0,178.3,188.6,201.1,200.6,193.2
,Telangana,157.6,153.0,161.1,186.7,203.4,202.6,182.7
,Karnataka,160.4,151.4,159.6,172.3,179.0,164.7,156.1
,Kerala,67.7,70.5,72.2,72.7,73.7,74.5,67.8
,Tamil Nadu,302.8,322.3,331.9,338.6,350.4,349.1,318.0
,Pondy,9.2,9.5,9.7,9.9,10.0,9.9,9.1
ER,Bihar,137.0,117.6,115.7,121.2,133.5,137.6,107.4
,DVC,74.6,69.8,71.0,69.2,71.7,71.6,66.6
,Jharkhand,32.8,27.0,28.4,29.4,29.8,31.0,26.0
,Odisha,124.2,126.7,127.8,127.5,127.3,125.1,124.5
,West Bengal,184.7,167.8,155.3,165.3,175.3,180.6,152.4
,Sikkim,1.4,1.5,1.5,1.6,1.6,1.4,1.0
NER,Arunachal Pradesh,2.4,2.4,2.6,2.7,2.7,2.5,2.4
Assam,38.3,43.2,41.6,47.6,47.6,43.9,39.6,
Manipur,2.6,2.7,2.7,2.7,2.8,2.7,2.6,
Meghalaya,6.1,5.9,5.9,6.2,6.0,5.8,6.1,
Mizoram,1.8,1.8,1.7,1.8,1.7,1.7,1.8,
Nagaland,3.0,2.9,2.7,2.9,2.8,2.8,2.6,
Tripura,6.0,5.5,5.3,5.4,5.4,5.2,5.2,
