Region,States,15-01-2018,16-01-2018,17-01-2018,18-01-2018,19-01-2018,20-01-2018,21-01-2018
NR,Punjab,102.8,106.5,108.3,107.2,113.1,109.4,103.3
,Haryana,126.0,125.6,125.9,123.4,124.7,126.5,116.8
,Rajasthan,207.6,187.4,213.5,213.9,214.5,212.7,211.6
,Delhi,65.5,65.5,68.1,67.3,66.8,64.3,62.0
,UP,300.8,306.0,306.9,299.4,302.8,301.5,294.1
,Uttarakhand,38.0,39.6,38.4,41.5,37.4,39.5,36.1
,HP,26.6,27.8,28.2,28.1,27.8,27.9,25.4
,J&K,46.3,46.8,47.0,46.6,46.6,46.1,46.8
,Chandigarh,3.7,3.6,3.6,3.5,3.5,3.4,3.1
WR,Chhattisgarh,73.6,74.1,72.4,73.5,72.9,75.0,74.3
,Gujarat,269.0,300.5,305.2,309.5,307.5,307.3,294.8
,MP,218.6,219.2,221.1,222.4,223.8,223.7,220.5
,Maharashtra,432.0,438.4,432.5,430.8,421.8,421.6,409.5
,Goa,9.5,9.9,9.9,9.9,9.5,9.7,8.6
,DD,7.0,5.3,7.3,7.5,7.4,7.4,7.0
,DNH,17.1,17.6,17.7,17.8,17.3,17.7,17.4
,Essar steel,9.5,9.8,9.0,7.7,8.8,9.3,9.1
SR,Andhra Pradesh,158.2,155.8,160.1,166.2,166.5,166.3,159.6
,Telangana,165.1,171.8,177.7,178.5,181.6,179.2,174.6
,Karnataka,200.4,210.5,210.6,210.4,209.4,210.6,196.9
,Kerala,66.4,67.1,67.4,66.9,66.0,65.1,60.5
,Tamil Nadu,229.5,249.8,269.3,282.0,274.1,281.4,267.4
,Pondy,5.2,5.2,6.1,6.2,6.5,6.5,5.9
ER,Bihar,72.8,73.7,73.2,73.8,74.6,75.4,70.2
,DVC,69.2,70.5,70.6,69.5,70.5,71.3,70.5
,Jharkhand,23.9,24.4,24.5,24.9,25.2,22.5,26.0
,Odisha,71.1,77.6,75.6,74.4,75.4,79.3,74.0
,West Bengal,107.8,109.5,110.9,109.1,108.4,104.3,102.1
,Sikkim,1.8,1.7,1.6,1.8,1.9,1.6,1.6
NER,Arunachal Pradesh,2.3,2.3,2.2,2.1,2.2,2.2,2.2
Assam,23.0,23.5,23.4,23.8,23.5,23.8,23.0,
Manipur,3.0,2.9,2.7,2.7,2.7,2.6,2.7,
Meghalaya,6.3,6.7,6.3,6.2,5.5,5.4,6.0,
Mizoram,1.8,1.8,1.7,1.8,1.7,1.4,1.7,
Nagaland,2.0,2.0,1.9,1.9,1.8,1.7,1.7,
Tripura,3.5,3.5,3.4,3.3,3.4,3.6,3.6,
