Region,States,15-08-2022,16-08-2022,17-08-2022,18-08-2022,19-08-2022,20-08-2022,21-08-2022
NR,Punjab,252.1,277.1,293.7,302.7,311.3,305.8,308.4
,Haryana,182.0,193.8,205.6,221.6,226.8,227.8,220.1
,Rajasthan,218.4,206.9,188.4,204.1,225.0,237.3,237.2
,Delhi,96.7,109.3,113.3,119.9,118.2,119.4,117.8
,UP,406.3,397.4,482.2,510.4,547.4,466.3,463.2
,Uttarakhand,39.7,44.8,48.3,49.4,47.8,43.3,43.2
,HP,26.3,27.6,30.6,31.4,32.8,32.1,25.9
,J&K,43.8,47.2,48.6,51.1,53.7,50.4,50.5
,Chandigarh,5.4,6.4,6.8,7.0,6.3,6.1,5.8
WR,Chhattisgarh,73.0,81.1,91.3,100.4,104.3,94.3,89.3
,Gujarat,295.3,312.4,301.8,287.8,262.2,278.6,289.3
,MP,174.3,169.8,199.6,213.5,227.5,195.1,172.7
,Maharashtra,382.7,422.5,446.2,454.9,456.1,461.9,446.7
,Goa,10.9,12.2,12.6,12.7,12.5,12.6,11.2
,DNHDDPDCL,20.9,25.0,27.6,27.6,27.3,27.5,26.8
,Essar steel,18.0,16.8,18.6,19.0,19.2,19.2,18.8
SR,Andhra Pradesh,192.2,201.9,210.0,211.6,209.0,211.9,215.3
,Telangana,162.2,186.7,204.7,220.4,221.8,223.5,212.1
,Karnataka,158.2,180.7,211.8,219.0,226.9,205.8,184.8
,Kerala,70.3,76.0,78.3,79.3,79.1,78.5,70.9
,Tamil Nadu,307.4,343.9,353.7,343.3,349.2,332.0,312.0
,Pondy,8.2,8.2,9.2,9.5,9.2,9.5,9.0
ER,Bihar,100.5,132.6,137.6,143.4,129.6,108.1,120.1
,DVC,67.2,72.9,74.5,75.1,71.4,65.6,70.0
,Jharkhand,25.4,31.2,33.5,33.6,31.3,18.9,25.4
,Odisha,120.8,125.8,129.8,138.3,130.0,124.4,125.3
,West Bengal,149.6,177.5,197.7,205.6,164.9,152.4,166.1
,Sikkim,0.9,1.4,1.6,1.6,1.5,1.3,1.1
NER,Arunachal Pradesh,2.5,2.5,2.7,2.6,2.7,2.7,2.5
Assam,36.0,41.2,45.7,47.2,45.6,45.7,44.7,
Manipur,2.6,2.7,2.8,2.6,2.5,2.8,2.6,
Meghalaya,6.2,6.2,6.3,5.9,5.6,5.8,5.8,
Mizoram,1.9,1.7,1.8,1.7,1.7,1.7,1.6,
Nagaland,2.6,2.9,2.9,2.8,2.8,2.8,2.7,
Tripura,5.6,5.6,5.8,5.6,5.2,5.2,5.5,
