Region,States,04-12-2017,05-12-2017,06-12-2017,07-12-2017,08-12-2017,09-12-2017,10-12-2017
NR,Punjab,100.2,102.1,103.2,103.6,105.9,103.2,94.6
,Haryana,112.5,114.1,115.6,117.0,118.0,116.9,109.2
,Rajasthan,197.2,191.2,181.7,193.1,196.7,196.9,203.8
,Delhi,60.3,62.2,62.9,61.6,62.3,60.0,56.0
,UP,263.8,262.8,263.5,260.3,271.2,263.4,270.2
,Uttarakhand,33.9,35.3,35.3,35.1,74.3,34.9,32.5
,HP,26.0,26.7,26.9,26.7,27.1,26.9,25.4
,J&K,42.6,42.3,42.2,44.5,43.7,45.8,42.6
,Chandigarh,3.2,3.3,3.3,3.3,3.3,3.2,2.9
WR,Chhattisgarh,69.2,70.4,66.6,69.5,70.9,69.3,68.7
,Gujarat,300.8,258.3,253.0,279.1,293.5,286.9,281.9
,MP,231.6,214.9,199.0,212.3,224.5,226.8,229.4
,Maharashtra,414.8,394.8,399.2,405.0,401.2,409.2,404.0
,Goa,8.8,8.5,9.7,9.7,9.9,9.9,9.3
,DD,7.0,7.0,7.2,7.2,7.3,7.1,6.5
,DNH,16.7,16.4,17.0,17.5,17.4,17.5,17.4
,Essar steel,9.2,10.3,10.3,10.9,11.4,9.8,8.6
SR,Andhra Pradesh,152.9,156.7,158.9,156.8,160.2,156.8,157.8
,Telangana,144.0,147.6,149.8,152.9,154.2,151.6,152.1
,Karnataka,186.3,189.7,192.6,196.1,200.8,201.4,187.6
,Kerala,64.2,65.8,65.8,66.8,68.0,67.7,61.9
,Tamil Nadu,238.4,258.3,266.2,277.9,278.9,280.8,262.2
,Pondy,6.0,6.3,6.3,6.3,6.4,6.6,6.0
ER,Bihar,61.3,63.0,61.0,59.4,62.2,61.9,63.9
,DVC,67.5,67.8,67.0,67.6,67.9,67.2,65.8
,Jharkhand,23.3,22.3,24.2,23.9,23.3,23.6,22.7
,Odisha,65.9,64.7,69.4,66.7,62.5,63.5,65.9
,West Bengal,96.8,101.2,103.8,105.6,102.4,102.4,98.2
,Sikkim,1.5,1.4,1.6,1.9,1.5,1.7,1.7
NER,Arunachal Pradesh,2.2,2.2,2.2,2.2,2.1,2.2,2.3
Assam,22.2,22.5,22.4,23.7,23.3,23.2,21.9,
Manipur,2.6,2.6,2.7,2.7,2.4,2.3,2.4,
Meghalaya,5.6,5.7,6.1,5.8,6.1,6.0,5.3,
Mizoram,1.5,1.5,1.4,1.5,1.6,1.6,1.5,
Nagaland,2.2,2.3,2.2,2.2,2.5,2.2,2.1,
Tripura,4.0,4.2,4.0,3.3,3.4,3.4,2.9,
