Region,States,17-10-2016,18-10-2016,19-10-2016,20-10-2016,21-10-2016,22-10-2016,23-10-2016
NR,Punjab,125.3,126.0,122.6,117.0,119.8,121.7,111.6
,Haryana,133.7,135.3,133.4,132.0,132.4,130.8,122.7
,Rajasthan,189.8,196.9,193.7,195.3,198.7,194.7,193.9
,Delhi,78.9,78.1,77.3,78.4,78.4,75.0,75.5
,UP,280.6,276.8,287.5,273.3,279.3,276.8,278.5
,Uttarakhand,35.8,36.4,35.5,35.3,35.5,35.0,31.9
,HP,23.3,24.3,25.0,23.4,24.8,24.4,23.2
,J&K,33.9,34.6,34.5,34.4,36.0,34.4,35.1
,Chandigarh,3.8,3.8,3.8,3.8,3.8,3.6,3.2
WR,Chhattisgarh,71.8,73.3,72.3,58.9,72.3,71.9,72.1
,Gujarat,292.1,295.2,294.6,301.2,303.4,305.3,296.2
,MP,161.7,165.5,168.4,171.0,174.7,179.4,180.2
,Maharashtra,412.0,421.5,428.6,428.3,426.9,433.2,415.2
,Goa,9.0,9.2,9.7,9.8,9.1,9.4,7.6
,DD,7.0,7.3,7.3,7.2,7.5,7.8,7.4
,DNH,17.5,17.7,17.8,17.6,17.8,17.9,17.4
,Essar steel,6.7,6.5,6.6,6.5,6.5,6.6,7.3
SR,Andhra Pradesh,163.2,164.1,164.6,163.9,162.5,155.4,155.5
,Telangana,154.0,156.1,159.0,158.9,159.4,158.0,153.2
,Karnataka,200.5,206.4,203.9,200.0,202.0,189.9,196.0
,Kerala,65.6,67.1,67.7,67.3,66.1,65.2,59.5
,Tamil Nadu,300.8,306.5,314.0,304.1,302.8,295.0,281.3
,Pondy,6.8,7.1,7.0,7.0,6.9,6.8,6.7
ER,Bihar,71.2,69.9,68.9,69.1,67.1,69.1,66.7
,DVC,59.7,63.2,62.9,63.5,62.1,60.2,64.1
,Jharkhand,22.9,23.7,22.9,23.2,21.1,22.6,21.8
,Odisha,71.9,73.3,72.1,72.9,71.8,69.2,72.6
,West Bengal,134.3,143.4,147.0,146.9,144.3,146.5,133.8
,Sikkim,1.2,1.2,1.5,1.2,1.3,1.5,1.2
NER,Arunachal Pradesh,2.0,2.2,2.2,1.9,2.0,1.8,1.9
Assam,27.6,27.5,26.9,27.1,27.0,26.4,24.7,
Manipur,1.9,2.0,2.1,2.2,2.1,2.4,2.3,
Meghalaya,4.8,4.5,4.8,4.9,4.7,5.0,4.8,
Mizoram,1.3,1.2,1.4,1.3,1.3,1.3,1.4,
Nagaland,1.9,1.9,2.0,1.8,1.8,1.4,1.7,
Tripura,4.9,4.6,4.8,3.9,3.7,4.1,3.8,
