Region,States,29-04-2024,30-04-2024,01-05-2024,02-05-2024,03-05-2024,04-05-2024,05-05-2024
NR,Punjab,151.1,151.0,152.5,160.5,172.7,183.3,174.4
,Haryana,173.5,172.6,171.2,173.5,180.5,187.6,179.7
,Rajasthan,288.4,291.1,283.5,284.5,290.8,299.5,298.2
,Delhi,108.4,105.5,98.5,98.8,102.8,105.7,106.8
,UP,511.4,502.0,485.9,477.5,486.6,507.5,510.4
,Uttarakhand,47.0,47.9,43.4,45.4,47.5,48.7,45.9
,HP,31.5,31.1,30.3,32.0,33.3,33.0,30.1
,J&K,44.2,47.6,48.2,49.4,49.7,50.3,52.6
,Chandigarh,4.7,4.6,4.4,4.4,4.7,4.7,4.8
,Railways_NR ISTS,3.9,3.9,4.2,4.0,4.1,4.1,4.3
WR,Chhattisgarh,133.4,136.8,134.9,132.1,131.2,131.1,129.1
,Gujarat,480.8,478.6,461.7,471.8,478.9,490.1,475.0
,MP,282.0,292.4,285.8,283.9,287.5,289.4,287.8
,Maharashtra,638.6,648.3,573.0,607.5,621.0,620.2,618.9
,Goa,16.8,17.3,16.1,16.5,17.0,16.5,15.6
,DNHDDPDCL,29.1,29.3,25.7,27.9,29.7,30.0,29.6
,AMNSIL,19.6,20.2,19.3,18.1,18.2,19.0,18.5
,BALCO,12.5,12.5,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,251.8,255.5,250.6,256.6,258.7,259.2,253.6
,Telangana,229.6,232.8,222.6,228.5,231.0,232.7,220.9
,Karnataka,327.0,336.4,308.6,328.4,317.9,311.1,300.5
,Kerala,113.0,113.3,107.2,114.3,116.1,112.6,103.4
,Tamil Nadu,436.2,443.6,410.3,437.8,442.8,436.9,404.8
,Pondy,11.4,11.5,10.4,11.0,11.4,11.6,11.1
ER,Bihar,143.9,138.5,143.5,132.4,137.8,137.7,143.1
,DVC,74.3,75.5,75.6,75.8,75.6,76.1,75.6
,Jharkhand,46.7,47.3,46.3,46.6,45.1,45.3,45.3
,Odisha,130.6,140.1,142.5,138.6,134.0,146.0,137.6
,West Bengal,256.0,264.0,242.2,248.2,248.9,250.8,234.0
,Sikkim,1.4,1.4,1.1,1.4,1.6,1.4,1.2
,Railways_ER ISTS,0.2,0.1,0.1,0.1,0.1,0.1,0.1
NER,Arunachal Pradesh,2.5,2.6,3.1,2.2,2.2,2.5,2.6
Assam,31.8,34.7,32.7,34.8,35.8,37.3,26.4,
Manipur,2.8,3.0,2.7,2.5,2.8,3.0,2.2,
Meghalaya,5.1,5.2,5.4,4.7,5.5,5.3,4.6,
Mizoram,1.9,2.0,2.1,2.0,2.0,1.9,1.8,
Nagaland,2.0,2.3,2.2,2.3,2.3,2.5,2.2,
Tripura,6.3,5.9,6.7,5.3,5.1,5.6,4.1,
