Region,States,31-01-2022,01-02-2022,02-02-2022,03-02-2022,04-02-2022,05-02-2022,06-02-2022
NR,Punjab,118.1,123.8,126.1,119.8,124.8,121.5,112.2
,Haryana,120.9,125.9,125.6,119.0,125.8,128.8,114.9
,Rajasthan,276.6,275.8,280.0,278.3,282.1,277.0,276.4
,Delhi,71.6,73.5,73.4,76.1,77.4,72.7,67.5
,UP,329.3,325.1,327.6,289.1,304.0,317.1,311.3
,Uttarakhand,42.2,40.5,43.4,43.3,43.8,43.1,39.5
,HP,33.0,33.0,35.3,35.5,35.4,34.5,32.8
,J&K,63.0,56.3,60.1,63.2,63.7,60.7,59.1
,Chandigarh,4.0,3.8,4.3,4.4,4.5,4.0,3.7
WR,Chhattisgarh,84.7,90.6,92.1,93.1,87.5,91.8,92.1
,Gujarat,357.8,359.6,351.9,358.3,366.7,354.1,340.7
,MP,294.4,295.7,300.6,296.4,299.1,300.9,300.0
,Maharashtra,504.4,507.9,516.5,510.8,514.9,510.7,502.3
,Goa,11.7,11.7,12.3,12.0,11.9,11.8,10.8
,DD,7.2,7.4,7.6,7.6,7.6,7.5,7.1
,DNH,19.3,19.0,19.5,19.7,19.7,19.7,19.2
,Essar steel,18.4,16.8,16.5,17.9,19.1,16.7,17.8
SR,Andhra Pradesh,188.1,190.9,193.6,171.0,171.9,193.9,199.7
,Telangana,210.0,212.7,212.2,212.6,211.6,211.7,204.5
,Karnataka,240.7,241.4,244.1,242.2,241.3,243.9,229.9
,Kerala,79.6,81.0,80.8,80.8,78.3,75.2,67.9
,Tamil Nadu,308.7,316.9,319.3,320.6,323.7,327.8,296.3
,Pondy,7.2,7.7,7.7,7.6,7.6,7.8,7.2
ER,Bihar,90.0,89.8,89.2,84.9,62.3,80.2,85.7
,DVC,71.8,68.3,68.8,70.6,66.6,69.9,69.5
,Jharkhand,31.2,30.9,30.4,32.8,23.2,29.4,29.7
,Odisha,96.7,96.0,95.8,96.0,96.2,96.5,100.9
,West Bengal,124.9,125.4,121.7,123.8,109.9,108.1,104.5
,Sikkim,1.9,2.1,1.9,2.0,1.9,2.2,1.4
NER,Arunachal Pradesh,2.8,2.8,2.7,2.8,2.6,2.3,2.4
Assam,25.7,25.1,25.0,26.1,23.8,21.2,22.8,
Manipur,3.7,3.6,3.6,3.6,3.2,3.2,3.2,
Meghalaya,7.8,7.7,7.4,7.6,7.5,7.0,7.5,
Mizoram,1.9,2.0,2.0,2.0,1.7,1.8,1.8,
Nagaland,2.4,2.3,2.2,2.3,2.2,2.5,2.4,
Tripura,3.7,3.7,3.2,3.5,3.4,3.1,3.5,
