Region,States,14-08-2017,15-08-2017,16-08-2017,17-08-2017,18-08-2017,19-08-2017,20-08-2017
NR,Punjab,227.9,231.5,240.9,249.9,249.6,235.5,209.9
,Haryana,183.8,179.7,189.5,202.0,205.6,193.4,180.9
,Rajasthan,197.8,202.8,212.4,221.3,229.5,228.5,216.1
,Delhi,110.6,97.5,115.7,121.5,124.5,112.9,104.9
,UP,361.3,375.3,374.0,375.8,388.0,365.3,365.1
,Uttarakhand,37.6,33.0,38.9,41.3,42.0,40.6,38.4
,HP,26.9,23.8,27.6,28.5,29.1,27.8,25.8
,J&K,35.3,39.4,41.3,40.8,40.5,35.6,39.7
,Chandigarh,5.8,5.4,6.4,6.5,6.5,5.2,4.9
WR,Chhattisgarh,88.5,89.2,87.6,82.1,84.2,82.0,83.7
,Gujarat,257.4,232.4,261.2,303.1,327.5,330.2,289.2
,MP,167.5,171.0,172.6,183.2,181.0,167.9,167.0
,Maharashtra,435.6,378.3,365.1,442.5,438.9,404.0,344.0
,Goa,8.4,8.4,8.1,8.7,8.7,8.7,7.3
,DD,7.1,4.7,6.3,7.4,6.6,7.3,6.8
,DNH,17.1,14.0,15.4,17.0,16.1,16.9,16.7
,Essar steel,1.4,1.7,1.2,3.2,6.1,6.7,7.4
SR,Andhra Pradesh,150.1,154.2,156.7,153.6,144.6,143.9,139.1
,Telangana,162.7,165.2,177.6,176.9,168.0,149.4,132.5
,Karnataka,181.4,164.3,171.1,174.7,175.7,164.0,145.4
,Kerala,66.4,64.7,66.2,67.4,65.6,64.2,58.6
,Tamil Nadu,267.9,242.3,260.4,272.8,272.4,262.2,247.5
,Pondy,6.8,5.8,5.8,6.9,7.2,6.9,6.2
ER,Bihar,67.1,71.6,72.1,72.1,72.1,76.3,82.3
,DVC,63.1,62.6,63.2,63.2,62.3,62.5,62.5
,Jharkhand,23.4,23.4,23.0,22.4,23.1,23.0,24.9
,Odisha,78.5,78.7,81.0,79.6,78.1,79.6,80.4
,West Bengal,134.6,132.4,142.4,145.3,142.1,145.4,139.1
,Sikkim,1.2,0.5,1.0,1.1,1.1,1.1,1.6
NER,Arunachal Pradesh,2.3,2.2,2.2,2.1,2.2,2.2,2.1
Assam,26.6,27.6,28.8,30.8,28.7,28.7,29.0,
Manipur,2.1,2.1,2.1,2.2,2.1,2.1,2.2,
Meghalaya,4.9,4.4,4.5,4.5,4.6,3.8,4.8,
Mizoram,1.1,1.3,1.4,1.2,1.3,1.3,1.2,
Nagaland,2.0,2.1,2.5,2.3,2.3,2.2,2.0,
Tripura,3.9,3.3,3.8,4.4,4.6,4.2,3.8,
