Region,States,09-10-2017,10-10-2017,11-10-2017,12-10-2017,13-10-2017,14-10-2017,15-10-2017
NR,Punjab,164.8,166.7,158.7,151.5,144.3,146.1,134.7
,Haryana,151.7,153.9,155.0,151.1,147.5,148.2,141.4
,Rajasthan,197.7,202.8,205.1,204.5,201.4,203.7,199.3
,Delhi,95.8,96.4,95.7,96.2,93.8,87.4,82.0
,UP,370.1,370.9,355.3,338.9,347.5,350.5,349.5
,Uttarakhand,36.6,37.0,35.9,36.1,35.5,35.5,32.7
,HP,23.6,24.9,25.5,25.3,25.0,25.4,24.1
,J&K,40.8,40.9,41.3,43.8,40.5,40.3,38.8
,Chandigarh,4.7,4.7,4.7,4.6,4.5,4.1,3.6
WR,Chhattisgarh,79.4,79.7,81.7,82.2,84.4,83.7,86.1
,Gujarat,366.6,364.1,349.0,344.0,349.5,348.1,340.6
,MP,188.8,185.1,192.6,196.2,200.5,201.5,203.4
,Maharashtra,390.7,390.5,381.9,389.1,386.1,385.8,378.4
,Goa,10.0,10.4,9.8,9.9,9.9,9.9,8.7
,DD,7.4,7.6,7.6,7.7,7.6,7.6,7.3
,DNH,17.4,17.0,17.0,17.1,17.1,16.5,17.2
,Essar steel,4.6,4.7,4.7,5.9,7.6,8.1,8.8
SR,Andhra Pradesh,146.2,143.0,141.7,142.6,145.2,145.5,143.4
,Telangana,147.4,144.1,148.6,148.4,147.8,146.7,139.4
,Karnataka,139.6,141.5,140.3,138.4,141.8,133.4,120.3
,Kerala,67.2,69.1,68.8,66.9,66.0,62.9,57.0
,Tamil Nadu,286.4,287.5,287.6,281.3,278.0,274.3,259.8
,Pondy,7.4,7.3,7.3,7.3,7.0,7.1,6.6
ER,Bihar,85.6,83.5,77.2,81.5,83.8,82.7,83.7
,DVC,66.3,57.5,62.2,66.0,64.1,66.4,65.7
,Jharkhand,23.6,20.5,22.4,23.5,23.2,23.2,24.6
,Odisha,90.7,89.9,86.9,86.8,91.2,89.3,86.6
,West Bengal,117.6,121.8,142.1,149.7,156.5,155.1,148.3
,Sikkim,1.4,1.2,1.2,1.2,1.2,1.5,1.6
NER,Arunachal Pradesh,2.5,2.4,2.6,2.4,2.3,2.3,2.3
,Assam,28.6,30.5,31.5,32.7,30.5,29.3,28.5,
,Manipur,2.1,2.1,2.1,2.2,2.1,2.1,2.3,
,Meghalaya,5.2,6.1,5.6,4.5,4.4,5.0,4.6,
,Mizoram,1.3,1.3,1.4,1.3,1.3,1.3,1.2,
,Nagaland,1.9,2.6,2.5,2.5,2.7,2.5,2.4,
,Tripura,4.4,4.6,4.7,4.9,4.7,4.5,5.3,
