Region,States,24-04-2017,25-04-2017,26-04-2017,27-04-2017,28-04-2017,29-04-2017,30-04-2017
NR,Punjab,105.4,121.0,127.7,128.5,135.8,140.9,124.2
,Haryana,128.9,136.6,134.7,133.9,139.0,140.3,119.6
,Rajasthan,179.4,186.5,176.9,184.7,182.7,181.8,186.1
,Delhi,101.4,100.8,98.7,99.0,99.4,95.5,89.5
,UP,301.1,315.9,328.5,328.7,335.3,332.6,330.2
,Uttarakhand,37.7,36.5,37.1,36.5,38.7,37.9,33.0
,HP,24.3,25.8,27.4,25.6,25.6,25.5,21.4
,J&K,37.8,39.9,35.2,38.1,38.6,36.9,38.5
,Chandigarh,4.9,5.0,5.1,5.0,5.1,5.0,4.3
WR,Chhattisgarh,93.2,93.3,89.0,89.2,93.8,92.3,90.2
,Gujarat,333.9,334.9,331.9,333.5,336.0,335.2,323.5
,MP,180.4,215.9,181.2,181.9,180.7,175.0,166.6
,Maharashtra,490.7,491.5,488.6,477.6,470.6,460.2,440.5
,Goa,10.1,10.1,10.3,9.9,10.5,9.1,8.8
,DD,7.2,7.3,7.4,7.2,7.2,7.1,5.1
,DNH,17.3,17.2,17.2,17.4,17.1,17.3,16.5
,Essar steel,10.3,10.0,10.6,10.0,9.0,8.7,7.8
SR,Andhra Pradesh,171.1,172.7,168.9,167.4,165.2,160.4,155.4
,Telangana,161.2,161.2,163.5,158.1,152.5,145.3,134.7
,Karnataka,214.6,212.2,213.8,214.3,208.3,192.6,183.6
,Kerala,77.0,77.6,76.2,74.6,76.4,74.6,68.9
,Tamil Nadu,313.6,312.6,304.7,311.3,331.2,333.8,310.2
,Pondy,7.6,7.6,7.9,7.7,7.9,8.0,7.4
ER,Bihar,59.1,69.1,71.5,73.5,76.7,75.7,71.8
,DVC,62.7,64.2,67.2,66.9,67.5,66.9,66.3
,Jharkhand,22.2,24.8,24.7,25.9,25.6,25.2,24.1
,Odisha,84.3,84.8,84.9,88.2,83.5,84.9,83.7
,West Bengal,135.7,146.5,153.4,156.2,158.1,160.2,135.8
,Sikkim,1.2,1.1,1.0,1.1,0.9,1.0,0.9
NER,Arunachal Pradesh,1.9,2.0,1.9,1.9,1.8,1.6,2.0
,Assam,20.5,20.1,19.3,21.4,18.4,18.2,20.6,
,Manipur,3.1,2.4,2.3,2.3,2.2,2.3,2.3,
,Meghalaya,4.7,3.9,4.5,3.9,3.9,3.9,4.3,
,Mizoram,1.3,1.2,1.3,1.3,1.2,1.4,1.5,
,Nagaland,1.4,2.3,2.4,2.4,2.3,1.6,1.9,
,Tripura,3.1,2.9,2.1,3.7,3.4,3.1,2.8,
