Region,States,12-04-2020,13-04-2020,14-04-2020,15-04-2020,16-04-2020,17-04-2020,18-04-2020
NR,Punjab,78.2,82.0,88.1,84.5,85.4,83.3,67.8
,Haryana,79.7,83.4,88.5,91.5,91.8,89.2,83.5
,Rajasthan,159.5,162.7,168.6,170.4,169.7,169.2,170.4
,Delhi,52.4,56.4,60.8,62.8,63.0,65.2,62.1
,UP,271.0,282.3,290.0,289.0,293.3,290.0,280.4
,Uttarakhand,20.1,21.3,21.1,22.1,22.5,22.9,21.6
,HP,12.1,13.1,12.8,13.3,14.0,14.1,11.8
,J&K,40.7,40.4,43.2,40.7,42.9,39.7,42.4
,Chandigarh,2.4,2.6,2.7,2.9,3.0,2.9,2.6
WR,Chhattisgarh,78.2,78.3,78.9,77.5,78.3,83.4,79.5
,Gujarat,249.5,260.7,263.5,261.7,264.5,269.0,263.7
,MP,177.2,179.9,180.8,180.7,182.2,188.7,182.1
,Maharashtra,392.2,391.7,392.2,395.0,402.2,401.9,400.2
,Goa,7.1,7.7,7.7,7.9,8.2,8.1,8.1
,DD,1.9,2.1,1.9,2.2,2.3,2.4,2.5
,DNH,2.2,2.4,2.4,2.4,2.5,2.6,2.7
,Essar steel,0.7,0.8,0.8,1.3,1.6,1.0,1.3
SR,Andhra Pradesh,154.9,158.7,160.9,163.0,165.0,166.6,171.0
,Telangana,167.8,164.6,167.4,159.7,157.8,157.7,152.7
,Karnataka,198.4,206.6,208.4,217.0,219.8,219.0,204.4
,Kerala,67.9,70.8,70.8,70.6,69.5,71.0,72.1
,Tamil Nadu,228.2,239.1,243.8,248.2,252.5,254.9,259.0
,Pondy,4.5,4.7,4.8,4.9,5.1,5.2,5.5
ER,Bihar,82.8,88.8,91.6,70.3,82.7,82.9,81.0
,DVC,28.9,30.8,32.6,31.1,31.0,30.8,31.0
,Jharkhand,22.7,24.8,23.5,21.8,23.5,24.6,24.4
,Odisha,72.8,74.8,78.5,77.8,76.2,77.9,69.4
,West Bengal,130.3,143.3,151.4,137.6,127.2,130.9,125.8
,Sikkim,0.9,1.2,1.2,1.3,1.2,1.2,1.1
NER,Arunachal Pradesh,1.5,1.6,1.7,1.2,1.3,1.4,1.4
Assam,19.2,21.7,21.3,16.4,15.9,15.2,14.9,
Manipur,2.1,2.0,2.4,1.9,1.8,1.9,2.0,
Meghalaya,3.9,4.2,4.2,3.6,3.7,3.6,3.8,
Mizoram,1.5,1.6,1.7,1.3,1.6,1.6,1.3,
Nagaland,2.3,2.3,2.2,1.7,1.9,2.0,2.0,
Tripura,3.1,4.0,4.3,3.4,3.2,3.2,2.4,
