Region,States,28-08-2023,29-08-2023,30-08-2023,31-08-2023,01-09-2023,02-09-2023,03-09-2023
NR,Punjab,272.2,286.9,287.3,294.3,287.1,287.1,304.6
,Haryana,236.9,240.7,240.7,242.7,253.5,250.8,251.4
,Rajasthan,349.8,348.5,335.3,338.1,333.0,361.4,369.6
,Delhi,128.4,132.8,130.7,132.3,138.1,135.1,128.6
,UP,503.9,512.9,534.5,541.0,559.2,569.0,580.0
,Uttarakhand,46.0,45.9,44.3,44.3,45.6,46.0,46.8
,HP,33.1,34.7,34.3,35.7,35.9,36.3,33.3
,J&K,47.5,49.2,50.9,51.8,53.8,53.7,52.9
,Chandigarh,6.0,6.3,6.5,7.0,7.5,7.3,6.6
,Railways_NR ISTS,3.4,3.3,3.3,3.4,3.6,3.6,3.5
WR,Chhattisgarh,133.5,133.1,132.0,130.8,129.6,132.9,121.4
,Gujarat,463.7,470.5,431.4,460.5,500.7,511.6,499.6
,MP,282.0,289.5,294.3,297.4,299.9,302.0,315.3
,Maharashtra,561.7,566.7,565.7,566.7,591.4,596.2,566.9
,Goa,13.1,13.8,13.3,13.6,14.2,14.2,12.8
,DNHDDPDCL,29.8,30.4,27.4,28.1,28.6,29.4,28.4
,AMNSIL,19.7,19.0,20.5,20.1,18.3,18.9,19.0
,BALCO,12.4,12.4,12.4,12.4,12.4,12.4,12.4
SR,Andhra Pradesh,238.1,242.5,240.4,231.6,244.6,238.7,205.7
,Telangana,258.8,266.5,273.4,278.2,279.4,271.2,202.3
,Karnataka,289.4,284.7,278.3,268.3,257.0,253.3,230.2
,Kerala,84.4,76.9,80.3,84.1,87.3,85.1,76.3
,Tamil Nadu,365.4,366.8,351.0,344.7,346.0,330.6,304.9
,Pondy,9.8,10.3,10.3,9.4,9.7,9.8,9.0
ER,Bihar,142.2,142.6,146.6,154.3,149.6,139.4,150.1
,DVC,75.9,73.9,77.6,78.0,78.2,77.7,74.5
,Jharkhand,41.1,40.5,37.3,35.9,36.3,38.5,36.8
,Odisha,134.6,123.3,117.3,124.8,130.5,120.1,105.5
,West Bengal,209.5,221.3,229.0,227.3,220.3,226.6,210.5
,Sikkim,1.0,1.2,1.3,1.3,1.3,1.2,1.0
,Railways_ER ISTS*,0.1,0.2,0.1,0.1,0.2,0.2,0.2
NER,Arunachal Pradesh,2.7,2.7,3.1,3.0,3.1,3.0,3.0
Assam,35.9,40.5,43.0,45.1,44.3,42.5,45.8,
Manipur,2.7,2.8,2.8,2.8,2.6,2.5,2.5,
Meghalaya,5.2,5.6,5.2,5.3,5.3,4.8,5.1,
Mizoram,2.1,1.9,1.9,1.8,1.8,1.9,1.7,
Nagaland,2.9,3.0,3.1,2.9,3.1,3.0,3.0,
Tripura,5.2,5.9,6.3,6.2,6.2,6.3,4.7,
ALL INDIA TOTAL,5049.9,5109.5,5072.7,5125.4,5218.6,5224.3,5026.0,
*Railways_ER ISTS added as an entity w.e.f 30.04.2023,,,,,,,,
