Region,States,23-10-2017,24-10-2017,25-10-2017,26-10-2017,27-10-2017,28-10-2017,29-10-2017
NR,Punjab,112.7,110.7,112.3,107.0,106.9,109.9,104.2
,Haryana,128.8,130.2,125.2,125.0,125.3,124.2,114.8
,Rajasthan,190.4,191.2,197.9,199.1,200.6,202.8,195.2
,Delhi,78.7,77.2,74.6,71.8,72.6,83.6,65.6
,UP,309.2,312.2,307.7,305.5,298.1,293.2,286.2
,Uttarakhand,31.9,32.8,33.6,33.9,33.8,34.0,32.2
,HP,24.0,24.5,24.1,24.7,25.2,25.4,24.0
,J&K,38.2,40.0,40.0,40.2,40.1,39.0,40.0
,Chandigarh,3.5,3.5,3.5,3.5,3.4,3.1,2.9
WR,Chhattisgarh,77.7,77.7,77.8,76.8,79.7,76.6,73.3
,Gujarat,271.4,271.4,303.5,307.9,310.8,310.1,305.3
,MP,216.8,216.8,221.2,221.1,224.4,224.0,224.3
,Maharashtra,401.3,401.3,412.6,417.3,419.4,420.1,409.3
,Goa,9.3,10.2,9.5,8.9,9.0,10.0,10.0
,DD,6.8,6.8,7.4,7.3,7.3,7.4,6.8
,DNH,16.4,16.4,16.5,17.5,17.0,17.0,16.9
,Essar steel,9.8,9.8,9.0,9.4,9.4,9.1,9.3
SR,Andhra Pradesh,162.5,166.7,165.6,164.4,162.6,161.5,161.4
,Telangana,162.2,161.0,162.2,161.1,161.5,159.7,150.5
,Karnataka,153.2,162.0,165.5,167.8,170.7,171.0,164.2
,Kerala,65.9,66.7,67.5,66.6,64.4,64.9,61.0
,Tamil Nadu,284.7,291.5,293.2,292.7,290.0,276.1,270.6
,Pondy,6.9,7.3,7.2,7.2,6.9,6.8,6.3
ER,Bihar,79.4,78.9,79.3,75.1,70.9,71.0,70.8
,DVC,64.8,64.2,63.8,63.4,59.8,62.8,63.3
,Jharkhand,23.6,23.8,23.5,23.7,23.6,21.6,22.3
,Odisha,87.5,87.2,86.7,84.3,87.3,85.0,80.3
,West Bengal,137.6,143.0,140.4,132.5,127.4,121.2,115.5
,Sikkim,1.2,1.2,1.4,1.3,1.2,1.2,1.1
NER,Arunachal Pradesh,2.2,2.2,2.3,2.2,2.2,2.3,2.2
,Assam,22.2,24.8,24.8,25.0,24.8,25.2,23.8,
,Manipur,2.3,2.4,2.0,2.3,2.2,2.1,2.2,
,Meghalaya,5.2,5.2,5.1,5.3,5.7,5.8,5.3,
,Mizoram,1.2,1.4,1.4,1.3,1.2,1.4,1.4,
,Nagaland,2.2,2.2,2.3,2.2,2.0,1.6,1.8,
,Tripura,3.5,4.6,4.0,4.1,4.6,2.9,3.2,
