Region,States,21-01-2019,22-01-2019,23-01-2019,24-01-2019,25-01-2019,26-01-2019,27-01-2019
NR,Punjab,102.8,92.4,105.3,104.0,105.3,95.3,97.9
,Haryana,115.2,97.9,118.9,118.3,113.7,107.2,103.7
,Rajasthan,225.2,208.1,227.0,224.8,219.2,221.5,221.8
,Delhi,67.9,67.7,70.8,70.4,72.5,58.6,63.7
,UP,259.4,231.2,242.7,259.8,246.2,239.0,249.1
,Uttarakhand,35.0,28.6,37.3,38.2,38.9,33.4,35.6
,HP,29.0,27.7,29.3,29.8,29.9,25.5,26.9
,J&K,43.1,41.1,45.3,45.4,53.0,51.6,48.9
,Chandigarh,3.7,3.8,3.8,3.8,3.8,3.3,3.3
WR,Chhattisgarh,80.8,79.9,82.7,80.8,79.2,64.5,69.2
,Gujarat,333.9,329.3,327.6,327.4,322.5,297.7,300.2
,MP,243.7,238.3,241.9,235.6,218.1,214.8,222.0
,Maharashtra,412.4,417.1,417.4,413.3,397.6,351.6,361.6
,Goa,12.0,12.0,12.0,12.0,12.0,11.5,9.8
,DD,6.8,7.0,7.2,7.2,7.2,4.9,5.8
,DNH,17.9,18.1,18.2,18.2,18.1,14.9,16.2
,Essar steel,13.0,12.0,10.9,10.3,10.5,10.2,10.0
SR,Andhra Pradesh,165.2,166.6,167.5,169.7,169.7,168.6,162.7
,Telangana,181.9,184.4,185.8,184.0,176.9,157.7,140.1
,Karnataka,211.9,216.2,216.0,218.7,219.4,202.8,197.3
,Kerala,62.7,63.9,65.1,66.6,68.3,64.6,61.2
,Tamil Nadu,278.2,281.6,289.8,294.9,298.9,283.2,272.9
,Pondy,6.9,7.0,7.0,7.1,7.2,6.4,6.5
ER,Bihar,75.3,75.8,68.7,63.7,71.2,69.0,69.8
,DVC,65.6,66.1,67.6,65.3,66.7,65.0,66.4
,Jharkhand,22.8,24.5,24.5,24.6,22.7,23.5,22.3
,Odisha,67.6,81.9,81.8,73.5,75.4,84.1,82.2
,West Bengal,120.6,124.5,125.7,127.2,124.9,114.8,112.4
,Sikkim,1.3,1.7,1.4,1.3,1.4,1.2,1.1
NER,Arunachal Pradesh,2.2,2.1,2.1,2.4,2.3,2.2,2.2
Assam,23.2,23.5,23.3,23.5,23.8,22.6,22.5,
Manipur,2.9,2.6,2.8,2.9,2.8,2.6,2.9,
Meghalaya,6.2,6.2,5.9,6.0,6.3,6.3,5.9,
Mizoram,1.8,1.9,1.9,1.9,1.9,2.0,2.0,
Nagaland,2.1,2.1,2.2,2.2,2.1,2.2,2.2,
Tripura,3.9,3.8,3.9,3.7,3.8,3.4,3.1,
