Region,States,22-02-2021,23-02-2021,24-02-2021,25-02-2021,26-02-2021,27-02-2021,28-02-2021
NR,Punjab,124.7,127.6,126.0,131.1,135.6,129.1,123.0
,Haryana,129.0,134.8,137.0,137.0,141.9,137.0,126.0
,Rajasthan,258.9,260.6,261.4,259.1,262.6,265.0,255.8
,Delhi,60.8,62.1,62.8,62.3,65.4,61.3,59.2
,UP,284.5,289.8,293.9,295.9,299.4,302.0,303.0
,Uttarakhand,37.8,38.6,38.4,38.1,38.1,37.3,34.9
,HP,30.6,31.5,31.8,31.6,31.9,31.2,27.8
,J&K,53.0,48.9,51.4,50.5,50.0,45.2,50.7
,Chandigarh,3.2,3.2,3.2,2.8,3.2,3.1,2.8
WR,Chhattisgarh,94.9,97.1,97.5,99.3,99.7,102.9,103.1
,Gujarat,359.9,359.8,364.3,368.7,371.7,370.7,357.2
,MP,254.5,258.0,260.0,260.4,261.9,262.8,259.8
,Maharashtra,471.2,489.9,498.9,504.6,504.4,502.2,499.2
,Goa,10.0,10.1,10.9,11.3,12.2,10.2,9.1
,DD,7.4,7.6,7.7,7.4,7.6,7.5,7.0
,DNH,19.8,19.7,20.1,20.2,20.0,20.1,19.7
,Essar steel,18.2,18.0,18.6,18.1,18.1,18.7,18.8
SR,Andhra Pradesh,176.1,185.9,191.8,196.8,201.9,205.9,201.9
,Telangana,242.4,248.6,252.0,256.0,261.0,262.9,257.4
,Karnataka,197.7,207.1,215.9,226.0,236.0,236.0,229.9
,Kerala,76.3,79.4,80.2,81.1,81.7,82.4,76.3
,Tamil Nadu,287.4,304.0,310.2,316.7,325.4,323.8,295.7
,Pondy,6.8,7.3,7.3,7.4,7.3,7.5,6.7
ER,Bihar,84.5,84.3,83.3,83.2,86.6,85.9,87.4
,DVC,66.4,65.9,70.2,66.0,67.1,64.8,65.8
,Jharkhand,25.4,24.5,24.2,23.7,23.5,23.5,25.4
,Odisha,77.5,79.3,91.7,100.2,88.5,88.0,86.7
,West Bengal,127.0,134.2,136.9,139.7,143.4,145.3,140.2
,Sikkim,1.4,1.4,1.3,1.4,1.3,1.1,1.0
NER,Arunachal Pradesh,2.2,2.1,2.2,2.3,2.5,2.4,2.4
Assam,24.4,24.7,23.8,24.4,23.6,24.2,22.9,
Manipur,2.5,2.5,2.6,2.7,2.9,2.5,2.5,
Meghalaya,6.3,6.4,6.1,6.5,6.3,6.3,6.1,
Mizoram,1.6,1.6,1.6,1.6,1.7,1.7,1.7,
Nagaland,2.0,2.1,2.0,2.0,2.3,2.3,2.2,
Tripura,3.9,3.7,3.6,3.7,3.8,3.9,3.8,
