Region,States,08-03-2021,09-03-2021,10-03-2021,11-03-2021,12-03-2021,13-03-2021,14-03-2021
NR,Punjab,117.3,131.5,137.2,141.2,121.8,124.9,135.3
,Haryana,131.1,135.5,138.5,142.0,124.4,127.1,123.5
,Rajasthan,257.7,259.1,256.2,255.5,242.0,238.1,239.2
,Delhi,65.4,68.1,67.9,69.2,69.0,63.9,63.0
,UP,310.6,327.1,331.9,338.8,301.6,301.7,309.1
,Uttarakhand,36.3,38.3,38.0,37.8,38.1,38.2,35.3
,HP,29.2,31.2,31.6,30.2,31.3,31.0,28.1
,J&K,50.2,51.3,52.4,50.9,47.0,51.4,49.7
,Chandigarh,3.3,3.3,3.4,3.1,3.3,3.2,2.9
WR,Chhattisgarh,106.9,108.4,106.8,106.1,107.3,90.6,102.9
,Gujarat,383.6,388.2,378.6,382.4,387.6,385.6,372.8
,MP,250.6,251.6,252.7,242.5,205.0,194.6,224.6
,Maharashtra,530.9,537.6,538.3,534.2,529.5,523.2,511.7
,Goa,11.5,12.0,12.2,11.7,11.6,12.0,10.6
,DD,7.5,7.8,8.0,6.8,7.4,7.7,7.3
,DNH,20.0,20.3,20.6,20.4,19.0,20.3,20.1
,Essar steel,18.6,18.7,18.5,18.5,18.2,17.7,17.0
SR,Andhra Pradesh,210.3,213.0,212.2,211.4,206.7,198.7,209.3
,Telangana,267.0,270.3,271.6,273.3,269.6,266.2,263.8
,Karnataka,259.8,265.0,265.8,265.8,262.2,260.4,247.4
,Kerala,84.3,84.8,83.0,76.8,80.2,80.9,76.1
,Tamil Nadu,333.1,343.3,342.7,337.7,336.0,335.8,311.2
,Pondy,7.8,8.3,8.4,8.3,8.3,8.2,7.6
ER,Bihar,88.9,92.0,94.0,95.1,97.4,84.0,86.6
,DVC,66.9,66.1,63.8,66.2,66.8,65.9,66.9
,Jharkhand,26.9,27.5,27.5,26.9,26.5,22.5,25.3
,Odisha,101.8,94.2,100.5,100.5,91.5,84.9,87.0
,West Bengal,156.3,163.5,158.0,154.6,162.3,142.8,134.4
,Sikkim,1.2,1.3,1.2,1.0,1.2,1.2,0.9
NER,Arunachal Pradesh,2.3,2.4,2.2,2.3,2.1,2.2,2.2
Assam,24.3,24.4,24.2,23.9,26.1,24.7,24.3,
Manipur,2.5,2.4,2.5,2.7,2.5,2.8,2.7,
Meghalaya,5.3,5.4,6.2,6.0,6.1,6.2,6.1,
Mizoram,1.3,1.4,1.6,1.6,1.6,1.7,1.6,
Nagaland,2.3,2.3,2.2,2.2,1.9,2.1,2.1,
Tripura,3.3,4.5,4.2,4.2,4.3,4.0,3.7,
