Region,States,11-07-2022,12-07-2022,13-07-2022,14-07-2022,15-07-2022,16-07-2022,17-07-2022
NR,Punjab,290.0,313.9,311.4,269.9,229.4,256.0,208.5
,Haryana,224.5,236.1,234.5,218.0,203.6,208.6,173.5
,Rajasthan,238.5,248.4,250.0,243.0,217.7,219.8,219.1
,Delhi,130.4,126.2,128.4,133.0,129.4,124.5,113.9
,UP,535.7,527.6,533.4,506.0,508.8,506.2,488.1
,Uttarakhand,47.6,48.1,48.0,49.0,49.4,51.0,47.0
,HP,32.4,32.2,32.7,30.4,30.8,33.9,29.6
,J&K,53.9,54.1,52.9,48.7,47.0,50.2,50.6
,Chandigarh,6.6,6.9,6.9,6.5,6.8,6.7,5.5
WR,Chhattisgarh,101.2,101.6,96.5,91.9,91.1,95.2,90.4
,Gujarat,310.6,311.9,311.1,323.3,321.9,322.1,312.9
,MP,205.5,210.1,212.8,211.4,210.0,218.2,216.8
,Maharashtra,418.1,424.0,416.4,414.9,420.2,430.4,420.5
,Goa,11.6,11.7,11.7,11.5,11.6,11.1,11.0
,DNHDDPDCL,26.0,26.7,26.9,26.5,25.3,25.3,24.6
,Essar steel,19.5,19.8,17.9,17.4,17.4,14.7,19.5
SR,Andhra Pradesh,163.3,158.8,166.4,172.2,183.2,191.3,183.6
,Telangana,136.5,135.3,125.0,134.0,162.2,174.6,170.0
,Karnataka,154.5,159.0,156.1,155.4,160.3,159.3,148.9
,Kerala,65.3,69.0,67.6,66.9,67.0,68.3,62.8
,Tamil Nadu,316.2,327.1,336.5,335.4,348.9,341.1,308.0
,Pondy,9.2,8.9,9.5,9.8,8.8,10.0,9.0
ER,Bihar,137.3,134.6,137.1,131.2,131.6,136.4,138.6
,DVC,76.9,76.7,76.6,77.2,76.5,77.6,76.2
,Jharkhand,33.9,34.1,33.9,32.1,32.0,33.0,31.4
,Odisha,123.8,118.3,117.4,116.2,117.0,129.1,125.8
,West Bengal,184.1,185.9,188.4,192.9,191.6,192.9,181.7
,Sikkim,1.6,1.6,1.5,1.4,1.5,1.5,1.1
NER,Arunachal Pradesh,2.5,2.6,2.7,2.6,2.9,2.8,2.6
,Assam,39.4,40.9,44.2,42.7,45.5,44.2,39.1,
,Manipur,2.7,2.8,2.8,2.7,2.9,2.9,2.8,
,Meghalaya,5.5,6.1,6.0,5.8,6.0,5.9,6.0,
,Mizoram,1.6,1.6,1.7,1.9,1.7,1.8,1.7,
,Nagaland,2.8,2.7,2.7,2.7,3.1,3.0,2.9,
,Tripura,5.6,5.7,5.6,5.3,5.4,5.7,5.7,
