Region,States,15-04-2019,16-04-2019,17-04-2019,18-04-2019,19-04-2019,20-04-2019,21-04-2019
NR,Punjab,118.1,95.9,100.7,98.6,104.6,112.8,108.5
,Haryana,127.4,95.5,98.7,106.5,114.3,116.2,110.9
,Rajasthan,205.8,159.2,146.4,168.3,178.1,187.2,190.4
,Delhi,97.2,89.2,73.7,74.4,75.2,78.7,79.2
,UP,351.0,284.6,251.5,269.9,301.0,315.6,320.3
,Uttarakhand,39.0,37.5,34.6,33.7,37.5,38.1,35.2
,HP,23.2,25.3,26.0,25.8,26.6,26.1,22.5
,J&K,41.6,39.3,39.4,46.7,44.7,44.7,43.0
,Chandigarh,4.1,4.0,3.2,3.2,3.2,3.5,3.3
WR,Chhattisgarh,102.1,100.0,99.6,101.8,93.6,95.6,95.9
,Gujarat,379.8,359.3,335.8,355.9,358.8,367.5,363.6
,MP,202.9,176.6,154.0,181.0,192.0,200.5,201.3
,Maharashtra,483.8,478.3,470.4,482.3,477.8,487.4,468.5
,Goa,11.8,14.0,13.8,13.8,13.8,13.8,10.3
,DD,7.5,7.6,7.5,7.5,7.5,7.5,7.3
,DNH,18.4,18.9,18.7,18.7,18.5,18.4,18.5
,Essar steel,4.1,4.2,2.9,3.3,5.2,5.8,5.7
SR,Andhra Pradesh,193.5,193.9,193.9,195.6,193.5,187.8,178.1
,Telangana,195.2,193.8,189.0,186.3,173.3,167.9,164.6
,Karnataka,243.1,249.3,241.5,217.0,220.7,228.6,216.0
,Kerala,83.0,87.3,82.4,76.5,69.2,74.9,69.5
,Tamil Nadu,352.6,362.1,360.3,306.4,329.0,330.5,304.2
,Pondy,8.5,8.7,8.7,7.2,8.7,9.2,8.4
ER,Bihar,92.8,88.5,69.1,81.1,86.6,89.8,92.3
,DVC,69.9,69.6,67.1,66.0,66.9,69.3,68.1
,Jharkhand,24.6,26.6,22.6,23.5,19.7,22.6,21.1
,Odisha,95.1,93.8,90.5,91.2,80.7,79.9,80.9
,West Bengal,171.1,178.0,162.6,170.5,166.0,164.3,155.0
,Sikkim,1.2,1.2,1.0,1.1,1.0,1.2,1.0
NER,Arunachal Pradesh,2.0,2.1,2.1,2.1,2.1,2.1,2.1
Assam,22.3,20.4,15.6,23.9,26.1,23.8,22.9,
Manipur,1.7,2.1,1.5,1.7,1.9,1.8,2.2,
Meghalaya,5.2,5.3,4.1,5.1,5.3,5.3,5.2,
Mizoram,1.7,1.9,1.9,1.8,1.8,1.6,1.8,
Nagaland,2.0,2.1,2.1,2.1,2.1,2.2,2.1,
Tripura,3.7,4.6,4.2,4.5,4.4,3.6,4.3,
