Region,States,22-01-2018,23-01-2018,24-01-2018,25-01-2018,26-01-2018,27-01-2018,28-01-2018
NR,Punjab,111.4,100.4,100.6,96.9,94.8,101.9,93.4
,Haryana,123.1,111.8,111.6,115.6,103.7,111.4,109.3
,Rajasthan,207.1,209.5,211.3,214.8,212.7,213.5,212.7
,Delhi,65.0,65.3,68.6,68.2,57.7,65.1,63.2
,UP,300.1,277.6,267.6,291.1,282.7,288.9,287.9
,Uttarakhand,38.3,35.8,35.7,37.5,33.3,35.3,35.7
,HP,27.2,28.2,27.6,27.6,24.4,26.4,25.9
,J&K,44.4,43.5,43.8,44.8,50.6,46.1,44.0
,Chandigarh,3.4,3.8,3.7,3.6,3.4,3.6,3.4
WR,Chhattisgarh,73.5,72.5,73.0,73.5,72.1,72.4,70.6
,Gujarat,303.0,303.2,298.0,298.1,281.7,290.8,288.4
,MP,220.9,218.2,216.4,214.9,213.4,213.4,212.4
,Maharashtra,422.3,425.7,416.1,418.3,369.9,398.2,403.0
,Goa,9.3,9.3,9.3,9.3,9.3,10.2,9.8
,DD,7.2,7.4,7.4,7.0,4.8,6.0,6.9
,DNH,17.7,18.5,16.9,17.8,14.6,15.9,17.4
,Essar steel,10.5,10.4,10.3,10.1,10.3,9.7,10.0
SR,Andhra Pradesh,163.9,165.4,167.7,167.6,165.5,168.0,164.5
,Telangana,177.4,179.7,179.9,181.3,175.0,177.7,174.6
,Karnataka,205.8,210.3,210.2,203.6,198.1,202.6,200.7
,Kerala,66.3,67.0,66.8,67.6,64.5,66.0,61.4
,Tamil Nadu,281.1,291.3,293.0,289.1,269.2,279.0,265.3
,Pondy,6.4,6.5,6.7,6.7,5.8,6.3,5.9
ER,Bihar,79.6,74.5,69.5,66.5,74.2,68.5,67.7
,DVC,70.4,70.1,70.9,69.2,68.9,68.2,68.1
,Jharkhand,24.6,24.9,22.3,22.7,24.9,23.5,23.8
,Odisha,74.6,75.0,74.9,74.9,75.8,73.8,80.5
,West Bengal,105.0,110.1,111.9,110.9,102.8,107.1,103.7
,Sikkim,1.2,1.1,1.6,1.4,1.4,1.8,1.5
NER,Arunachal Pradesh,2.0,2.0,1.9,1.9,1.9,2.1,2.0
Assam,22.8,23.1,23.1,22.6,22.1,22.6,21.8,
Manipur,2.7,2.7,2.7,2.6,2.6,2.5,2.7,
Meghalaya,6.2,6.0,5.4,5.8,5.5,5.7,5.7,
Mizoram,1.8,1.7,1.7,1.8,1.9,1.9,1.7,
Nagaland,1.9,2.0,2.0,1.8,1.8,1.7,1.8,
Tripura,3.7,3.7,3.5,3.3,3.2,3.2,3.8,
