Region,States,14-11-2016,15-11-2016,16-11-2016,17-11-2016,18-11-2016,19-11-2016,20-11-2016
NR,Punjab,87.1,91.0,91.0,90.5,89.1,87.7,81.5
,Haryana,102.6,104.3,104.3,105.5,105.1,105.4,94.6
,Rajasthan,201.3,202.8,202.8,195.9,194.6,200.3,197.0
,Delhi,54.3,55.2,55.2,54.8,55.9,53.4,52.5
,UP,255.7,254.1,254.1,256.9,257.9,252.1,247.7
,Uttarakhand,30.4,31.5,31.5,31.9,32.4,32.9,29.6
,HP,23.4,24.0,24.0,24.4,24.6,24.2,22.6
,J&K,42.0,42.0,42.0,36.5,37.4,37.7,36.3
,Chandigarh,3.0,3.1,3.1,3.2,3.2,3.2,2.9
WR,Chhattisgarh,64.5,63.4,61.8,58.1,61.6,61.0,60.4
,Gujarat,265.8,265.7,264.9,268.9,273.4,271.4,262.6
,MP,214.1,214.4,214.0,215.1,215.1,216.4,214.3
,Maharashtra,422.7,429.9,422.7,405.2,396.9,397.3,388.0
,Goa,8.6,8.9,8.9,9.1,8.9,8.9,7.9
,DD,6.3,6.6,6.5,6.4,6.4,6.4,6.0
,DNH,16.5,16.5,16.2,16.3,15.6,16.0,15.7
,Essar steel,8.6,8.5,9.2,8.5,7.7,8.1,7.2
SR,Andhra Pradesh,159.6,161.1,148.1,158.6,156.2,155.0,150.9
,Telangana,139.1,139.7,138.0,137.4,137.9,133.7,127.9
,Karnataka,198.6,198.2,198.7,200.5,202.4,198.4,190.0
,Kerala,65.5,65.3,66.5,67.1,67.7,67.1,60.7
,Tamil Nadu,285.3,294.6,294.8,298.5,294.2,291.9,273.5
,Pondy,6.3,6.9,7.0,6.8,6.8,6.8,5.9
ER,Bihar,62.5,66.0,61.1,60.2,60.1,59.1,61.2
,DVC,58.1,57.4,55.2,56.3,55.5,56.7,54.8
,Jharkhand,20.9,20.4,20.6,21.3,22.3,22.0,22.8
,Odisha,70.0,67.7,68.0,70.4,69.6,67.9,64.6
,West Bengal,103.7,105.2,103.0,105.4,105.5,103.1,96.4
,Sikkim,1.4,1.3,1.4,1.7,1.6,1.5,1.1
NER,Arunachal Pradesh,1.7,1.8,1.7,1.8,1.8,2.1,1.8
Assam,22.1,23.6,23.0,24.0,23.9,23.3,22.4,
Manipur,2.0,2.0,2.0,1.9,2.0,2.3,2.2,
Meghalaya,4.3,4.2,4.2,4.4,4.4,4.6,4.4,
Mizoram,1.4,1.3,1.3,1.3,1.3,1.1,1.3,
Nagaland,1.8,1.8,1.7,1.8,1.7,1.9,1.5,
Tripura,3.7,4.6,4.2,3.4,3.4,3.1,3.1,
