Region,States,19-02-2018,20-02-2018,21-02-2018,22-02-2018,23-02-2018,24-02-2018,25-02-2018
NR,Punjab,109.4,112.7,109.6,121.4,116.5,99.2,103.8
,Haryana,118.3,121.3,120.4,120.5,122.0,119.7,112.6
,Rajasthan,198.9,206.7,204.7,209.4,209.2,210.0,200.7
,Delhi,61.1,61.7,61.8,62.4,63.9,60.7,58.1
,UP,283.1,288.2,291.7,281.7,278.9,288.3,284.1
,Uttarakhand,34.7,37.3,34.8,35.5,35.8,35.4,32.0
,HP,25.8,25.4,26.8,27.0,27.0,26.6,22.6
,J&K,44.2,44.9,45.4,46.0,44.6,43.1,42.5
,Chandigarh,3.1,3.2,3.2,3.2,3.2,3.0,2.7
WR,Chhattisgarh,71.4,74.3,73.9,76.8,78.0,77.7,78.0
,Gujarat,304.6,308.5,307.8,315.1,315.1,315.5,307.4
,MP,184.7,187.2,190.4,194.4,197.3,199.1,251.4
,Maharashtra,428.7,438.2,438.8,446.0,441.2,441.0,427.2
,Goa,9.9,9.2,9.1,9.3,9.2,9.7,8.8
,DD,7.1,7.4,7.4,7.4,7.5,6.3,6.8
,DNH,17.6,17.6,17.9,17.9,17.2,17.7,17.6
,Essar steel,9.7,11.9,12.1,10.0,9.8,9.4,9.7
SR,Andhra Pradesh,174.4,176.3,173.7,177.0,177.3,170.1,173.9
,Telangana,200.6,201.6,201.7,202.2,206.8,207.3,202.7
,Karnataka,213.1,217.1,219.5,220.8,222.5,221.5,213.6
,Kerala,70.8,71.4,72.1,72.2,71.9,70.9,66.7
,Tamil Nadu,301.4,313.4,314.5,314.6,316.5,310.0,285.5
,Pondy,6.9,7.0,7.2,7.1,7.0,7.6,7.3
ER,Bihar,66.6,67.0,67.3,67.4,72.8,68.5,70.0
,DVC,68.3,69.4,69.9,68.8,69.4,68.7,67.4
,Jharkhand,22.0,22.3,22.4,22.8,23.0,22.9,22.4
,Odisha,79.0,80.1,82.7,79.8,78.9,81.7,77.4
,West Bengal,122.6,126.9,124.3,123.8,124.0,125.5,117.2
,Sikkim,1.5,1.7,1.8,1.6,1.5,1.6,1.6
NER,Arunachal Pradesh,2.3,2.3,2.3,2.4,1.7,2.0,2.1
,Assam,23.0,23.0,24.1,23.2,22.4,23.0,22.6,
,Manipur,2.6,2.5,2.5,2.6,2.6,2.4,2.4,
,Meghalaya,5.6,5.4,5.5,5.8,6.1,5.8,5.5,
,Mizoram,1.5,1.8,1.7,1.7,1.9,1.4,1.3,
,Nagaland,2.2,2.0,2.0,2.0,2.0,2.0,2.0,
,Tripura,3.4,3.8,3.4,3.7,4.1,3.7,3.4,
