Region,States,10-09-2018,11-09-2018,12-09-2018,13-09-2018,14-09-2018,15-09-2018,16-09-2018
NR,Punjab,199.9,211.9,208.9,205.3,206.7,212.3,205.3
,Haryana,157.2,170.9,168.7,170.2,176.3,175.9,173.1
,Rajasthan,182.3,189.9,201.0,203.3,213.0,216.7,214.6
,Delhi,98.1,104.2,107.4,106.5,106.9,103.2,98.4
,UP,336.7,348.2,338.9,339.6,356.0,368.8,363.4
,Uttarakhand,39.9,39.7,39.1,38.2,39.3,40.3,38.0
,HP,18.8,28.9,28.6,27.9,28.2,28.7,27.1
,J&K,40.1,38.6,38.9,37.3,37.9,36.3,37.3
,Chandigarh,5.2,5.3,5.1,5.0,5.1,5.0,4.5
WR,Chhattisgarh,88.9,91.1,92.7,96.8,96.8,99.6,99.6
,Gujarat,336.1,346.9,355.9,362.5,374.0,375.7,370.1
,MP,166.9,175.4,180.7,188.1,193.7,199.5,200.7
,Maharashtra,467.7,486.4,487.6,466.1,487.3,449.1,483.6
,Goa,12.6,12.5,12.8,12.1,11.5,11.7,10.8
,DD,7.7,7.7,7.8,6.6,7.1,7.6,7.2
,DNH,18.7,18.9,19.0,16.2,17.9,18.3,18.1
,Essar steel,11.3,10.9,10.4,10.9,10.6,10.4,10.7
SR,Andhra Pradesh,196.8,193.1,184.2,180.4,182.5,185.0,174.3
,Telangana,230.6,231.1,219.8,217.0,228.1,228.6,230.2
,Karnataka,201.3,206.7,204.3,193.8,203.3,203.7,190.6
,Kerala,63.1,68.4,69.7,69.5,69.9,70.2,65.3
,Tamil Nadu,297.7,320.2,319.4,313.3,313.7,305.5,276.9
,Pondy,7.4,7.8,8.0,7.4,7.7,7.8,6.3
ER,Bihar,93.1,94.4,96.9,95.3,93.7,99.3,97.9
,DVC,57.9,56.0,56.6,62.6,61.9,58.1,57.5
,Jharkhand,22.2,24.9,25.4,25.4,24.6,25.2,24.5
,Odisha,99.2,97.9,92.9,95.5,102.8,107.6,98.7
,West Bengal,161.9,165.2,166.7,168.3,168.1,165.1,158.8
,Sikkim,1.1,1.1,1.2,1.1,1.0,1.1,0.9
NER,Arunachal Pradesh,2.3,2.2,2.2,2.4,2.3,2.3,2.7
Assam,29.2,27.3,27.2,30.4,30.4,30.6,30.4,
Manipur,2.2,2.1,2.2,2.2,2.4,2.3,2.2,
Meghalaya,5.3,5.8,5.9,4.2,4.7,4.8,5.1,
Mizoram,1.5,1.5,1.4,1.5,1.6,1.5,1.4,
Nagaland,2.3,2.3,2.1,2.2,2.4,2.4,2.4,
Tripura,4.6,4.7,4.4,3.7,4.8,4.9,4.6,
