Region,States,02-07-2018,03-07-2018,04-07-2018,05-07-2018,06-07-2018,07-07-2018,08-07-2018
NR,Punjab,233.8,193.3,156.7,183.5,216.5,254.3,261.7
,Haryana,186.0,188.0,170.3,182.3,195.8,208.2,204.2
,Rajasthan,188.2,206.8,209.6,217.4,218.7,231.4,233.1
,Delhi,119.9,117.3,120.3,122.0,123.9,124.7,123.3
,UP,351.6,352.4,359.1,387.8,398.3,412.2,424.5
,Uttarakhand,38.8,39.1,39.4,43.2,41.4,44.5,44.2
,HP,24.3,23.9,24.1,26.0,26.1,26.4,23.7
,J&K,39.3,38.4,41.8,42.2,45.9,45.8,45.2
,Chandigarh,6.2,5.3,5.0,5.1,5.6,5.9,5.6
WR,Chhattisgarh,78.2,82.2,85.8,85.2,89.2,88.3,80.7
,Gujarat,328.0,304.4,291.5,308.5,315.9,321.6,312.4
,MP,167.9,168.7,161.3,159.4,163.4,167.7,168.8
,Maharashtra,429.3,416.2,411.1,411.5,407.7,403.2,383.1
,Goa,8.5,9.1,9.1,10.6,9.0,8.9,8.2
,DD,7.0,7.2,7.2,7.4,7.6,7.6,6.9
,DNH,17.3,17.5,17.4,17.8,17.1,17.4,17.1
,Essar steel,11.0,10.7,11.4,10.3,10.9,12.8,12.5
SR,Andhra Pradesh,162.9,156.3,163.4,166.4,166.9,156.9,152.2
,Telangana,163.4,164.1,167.5,163.0,150.7,141.2,135.8
,Karnataka,183.0,188.4,189.3,193.2,194.7,183.7,163.5
,Kerala,66.4,68.0,69.4,69.3,68.2,67.1,58.5
,Tamil Nadu,295.2,285.4,310.8,316.2,325.1,309.5,294.9
,Pondy,7.3,7.7,7.9,7.9,8.1,8.0,7.3
ER,Bihar,74.9,76.2,81.7,87.0,88.2,92.0,94.0
,DVC,68.3,68.4,65.5,66.4,69.2,70.3,69.5
,Jharkhand,22.7,21.5,20.7,22.4,23.0,24.0,23.3
,Odisha,83.1,76.0,78.7,77.8,77.8,75.6,74.7
,West Bengal,159.2,155.5,159.6,157.8,169.7,174.4,164.9
,Sikkim,1.1,1.3,1.3,1.2,1.2,1.2,0.9
NER,Arunachal Pradesh,2.2,2.3,2.4,2.3,2.3,2.3,2.1
Assam,28.9,29.7,28.5,30.5,33.1,34.3,31.4,
Manipur,2.3,2.4,2.2,2.2,2.5,2.5,2.3,
Meghalaya,5.4,5.1,5.4,5.4,4.9,5.5,5.5,
Mizoram,1.5,1.5,1.6,1.5,1.5,1.4,1.5,
Nagaland,2.2,2.1,2.1,2.2,2.2,2.3,2.3,
Tripura,4.4,4.0,4.2,5.1,4.6,5.0,5.0,
