Region,States,26-07-2021,27-07-2021,28-07-2021,29-07-2021,30-07-2021,31-07-2021,01-08-2021
NR,Punjab,276.6,264.2,186.9,169.0,197.0,221.3,231.6
,Haryana,211.3,198.7,151.9,152.4,151.4,163.2,154.9
,Rajasthan,253.7,241.3,227.5,221.1,219.4,204.8,201.1
,Delhi,123.7,113.7,102.4,101.4,101.9,100.3,96.4
,UP,475.8,437.9,363.2,376.3,375.8,379.0,329.0
,Uttarakhand,42.9,30.6,39.8,43.0,43.5,44.5,40.0
,HP,28.9,28.3,28.6,29.0,30.0,30.0,26.4
,J&K,43.0,43.7,40.7,43.4,44.2,44.3,43.6
,Chandigarh,6.3,6.2,5.2,5.5,5.6,5.7,5.6
WR,Chhattisgarh,95.8,87.6,79.3,77.6,78.5,78.3,81.7
,Gujarat,299.6,308.3,307.8,311.6,316.7,319.8,301.0
,MP,198.9,185.6,182.9,187.2,188.5,183.1,167.5
,Maharashtra,408.2,421.1,425.7,426.9,421.2,415.8,407.8
,Goa,11.9,12.0,11.2,12.2,12.3,12.2,11.0
,DD,6.8,7.2,7.4,7.4,7.4,7.3,6.3
,DNH,19.0,19.5,19.6,19.7,19.5,18.9,18.9
,Essar steel,19.4,18.0,17.5,18.0,19.0,19.1,18.3
SR,Andhra Pradesh,175.8,186.7,192.4,194.6,196.3,196.6,194.4
,Telangana,194.4,214.8,219.9,218.0,218.6,217.0,214.0
,Karnataka,149.1,161.3,170.0,175.5,182.1,182.2,170.1
,Kerala,67.6,68.4,69.8,69.6,70.6,67.4,63.9
,Tamil Nadu,315.2,326.2,333.1,337.7,345.4,339.4,316.8
,Pondy,8.6,8.7,9.0,8.9,9.1,9.0,8.3
ER,Bihar,133.4,128.8,125.7,120.3,104.2,84.4,111.2
,DVC,65.1,66.1,67.4,65.3,55.8,55.1,62.4
,Jharkhand,31.1,30.8,30.8,27.9,19.8,23.9,26.7
,Odisha,115.4,112.8,107.2,106.2,103.1,106.4,99.9
,West Bengal,174.6,170.4,162.8,143.9,134.5,156.6,158.2
,Sikkim,1.4,1.3,1.4,1.3,1.2,1.3,1.1
NER,Arunachal Pradesh,2.2,2.2,2.1,2.2,2.2,2.3,2.3
Assam,38.7,39.2,38.9,35.1,36.8,35.0,34.3,
Manipur,2.6,2.6,2.6,2.8,2.7,2.6,2.5,
Meghalaya,5.7,5.4,5.4,5.7,5.5,5.8,5.5,
Mizoram,1.6,1.5,1.7,1.6,1.5,1.6,1.6,
Nagaland,2.5,2.5,2.7,2.8,2.7,2.5,2.4,
Tripura,5.2,5.2,5.8,4.4,4.4,4.4,4.6,
