Region,States,03-07-2017,04-07-2017,05-07-2017,06-07-2017,07-07-2017,08-07-2017,09-07-2017
NR,Punjab,211.9,220.4,219.9,208.8,213.5,237.6,245.1
,Haryana,158.5,176.5,177.9,189.1,181.5,184.4,183.8
,Rajasthan,152.8,158.5,175.0,185.4,196.8,199.9,204.3
,Delhi,104.2,113.7,120.6,112.5,111.7,107.8,111.5
,UP,326.6,322.5,297.9,300.8,315.5,344.8,356.9
,Uttarakhand,37.3,36.9,37.7,35.2,36.7,36.9,39.9
,HP,25.5,26.3,26.7,26.3,26.6,27.6,25.5
,J&K,37.8,37.6,36.6,35.2,33.8,38.0,38.1
,Chandigarh,6.1,6.3,6.4,5.7,6.0,6.0,5.8
WR,Chhattisgarh,71.6,73.0,73.0,74.3,80.3,84.3,83.4
,Gujarat,234.9,243.5,249.6,264.4,268.5,265.8,253.7
,MP,133.7,132.5,136.6,148.6,156.0,163.0,157.8
,Maharashtra,379.5,391.8,398.6,403.9,409.5,425.5,420.6
,Goa,8.4,8.5,8.6,8.7,9.5,9.0,9.0
,DD,6.2,6.4,6.7,6.7,6.7,6.7,6.0
,DNH,15.2,15.7,16.0,16.3,16.2,16.3,16.2
,Essar steel,9.5,9.3,9.3,9.4,8.6,8.2,8.6
SR,Andhra Pradesh,151.9,149.9,159.1,156.5,153.4,148.7,152.5
,Telangana,143.2,147.6,147.6,147.4,147.6,145.4,145.4
,Karnataka,173.7,173.9,176.7,178.8,182.3,181.1,172.6
,Kerala,60.3,63.0,64.5,63.7,63.7,62.9,58.7
,Tamil Nadu,303.5,316.9,310.5,312.4,304.2,301.1,273.4
,Pondy,7.3,6.8,7.1,7.6,7.6,6.8,6.9
ER,Bihar,72.8,66.1,66.8,70.8,72.3,78.8,74.2
,DVC,60.6,59.6,60.8,62.2,63.2,64.1,64.1
,Jharkhand,21.1,20.7,20.6,20.5,22.0,23.2,23.3
,Odisha,81.2,76.9,83.7,86.3,82.6,77.5,75.0
,West Bengal,142.2,143.6,146.4,139.7,142.8,145.2,137.3
,Sikkim,1.1,1.1,1.1,1.1,1.1,1.1,0.9
NER,Arunachal Pradesh,1.9,1.8,1.7,2.0,2.4,2.1,1.9
Assam,26.7,26.9,29.0,28.9,31.4,29.4,27.0,
Manipur,2.0,2.0,1.8,2.0,2.0,1.9,2.0,
Meghalaya,3.6,4.7,5.5,6.0,6.0,4.5,4.4,
Mizoram,1.3,1.2,1.2,1.3,1.3,1.3,1.2,
Nagaland,2.0,1.9,1.9,1.9,2.1,2.0,1.9,
Tripura,3.4,4.3,4.0,3.7,2.6,4.1,4.2,
