Region,States,30-10-2017,31-10-2017,01-11-2017,02-11-2017,03-11-2017,04-11-2017,05-11-2017
NR,Punjab,101.5,102.8,104.2,103.6,96.8,94.3,97.9
,Haryana,117.9,118.6,116.8,119.9,117.9,116.6,107.5
,Rajasthan,196.3,199.6,197.2,204.3,208.9,207.7,204.0
,Delhi,69.9,69.0,68.5,69.1,69.0,64.7,61.8
,UP,286.1,285.5,277.7,282.8,284.6,287.7,282.2
,Uttarakhand,33.8,34.1,33.5,34.1,34.3,33.1,30.5
,HP,25.3,25.2,24.9,24.0,24.2,23.8,23.0
,J&K,38.5,40.6,36.8,38.6,39.2,40.0,39.6
,Chandigarh,3.2,3.2,3.3,3.3,3.3,3.0,2.8
WR,Chhattisgarh,74.5,74.3,72.8,72.0,70.6,69.7,63.8
,Gujarat,316.0,316.6,313.9,316.2,321.0,315.9,306.4
,MP,227.3,230.0,229.2,231.3,233.2,234.3,233.8
,Maharashtra,420.7,423.5,418.3,419.2,412.6,413.6,405.1
,Goa,9.1,9.1,9.6,9.2,8.9,9.2,9.2
,DD,7.1,7.3,7.0,7.0,7.1,7.1,6.6
,DNH,17.0,17.0,16.7,16.9,16.2,16.7,16.6
,Essar steel,9.7,9.9,8.2,7.9,9.4,10.2,9.7
SR,Andhra Pradesh,157.9,160.4,158.7,159.0,161.7,158.6,149.1
,Telangana,155.2,155.4,153.8,151.7,152.5,151.8,145.4
,Karnataka,173.4,178.8,168.1,182.7,192.7,186.9,172.7
,Kerala,66.5,65.8,64.7,65.6,66.6,65.8,58.5
,Tamil Nadu,264.7,256.1,258.8,257.3,253.9,249.8,227.8
,Pondy,6.2,6.3,6.1,6.3,6.3,6.2,5.5
ER,Bihar,67.5,65.3,64.0,67.0,66.2,65.7,64.8
,DVC,66.6,63.8,62.3,62.8,62.6,64.6,64.9
,Jharkhand,21.8,22.5,22.4,20.6,22.2,23.2,22.7
,Odisha,80.3,77.0,78.3,70.7,73.2,72.6,71.9
,West Bengal,114.5,109.2,106.3,104.8,108.5,107.8,109.1
,Sikkim,1.3,1.3,1.4,1.1,1.0,1.2,1.1
NER,Arunachal Pradesh,2.3,2.4,2.5,2.4,2.5,2.5,2.4
Assam,23.0,24.0,24.2,23.9,24.3,22.8,22.7,
Manipur,2.1,2.3,2.4,2.7,2.5,2.1,2.3,
Meghalaya,5.3,4.8,5.1,5.3,5.5,5.3,5.4,
Mizoram,1.4,1.4,1.4,1.4,1.3,1.4,1.4,
Nagaland,1.9,1.9,2.0,1.9,2.1,2.2,2.2,
Tripura,3.4,2.7,3.4,3.4,3.5,4.9,3.3,
