Region,States,11-09-2017,12-09-2017,13-09-2017,14-09-2017,15-09-2017,16-09-2017,17-09-2017
NR,Punjab,218.6,213.9,213.4,210.0,211.9,209.3,201.4
,Haryana,170.6,178.5,181.8,186.5,187.4,181.2,162.1
,Rajasthan,212.4,199.7,198.9,197.7,189.9,200.1,199.8
,Delhi,113.3,112.0,115.5,117.3,115.8,106.7,98.1
,UP,383.1,377.9,384.8,372.4,389.6,401.4,397.5
,Uttarakhand,39.9,41.4,42.3,42.2,42.4,42.0,36.8
,HP,24.7,26.4,27.1,27.1,27.5,27.3,26.0
,J&K,37.3,38.4,40.3,39.7,41.8,40.2,40.2
,Chandigarh,5.2,5.3,5.5,5.6,5.6,5.2,4.5
WR,Chhattisgarh,88.1,87.9,86.3,89.7,92.8,93.8,84.4
,Gujarat,319.0,322.0,316.3,322.6,322.5,307.9,286.9
,MP,178.0,172.7,173.5,171.7,169.8,170.0,166.7
,Maharashtra,406.9,407.5,396.4,385.9,379.2,378.5,364.7
,Goa,9.3,9.3,9.3,9.8,9.3,9.3,8.0
,DD,7.0,7.3,7.4,7.4,7.4,7.4,6.7
,DNH,17.0,17.2,16.6,17.4,17.0,17.0,16.3
,Essar steel,6.7,6.4,7.1,5.7,9.1,7.6,8.1
SR,Andhra Pradesh,153.6,154.3,158.6,160.5,150.4,151.1,138.6
,Telangana,188.4,193.4,198.0,175.3,176.5,170.8,163.5
,Karnataka,151.8,161.7,164.1,154.4,149.3,146.7,126.6
,Kerala,66.4,68.6,66.7,64.8,65.0,64.0,53.3
,Tamil Nadu,274.9,284.2,284.3,294.4,289.6,277.5,239.2
,Pondy,6.9,7.3,7.3,7.2,7.2,6.8,6.1
ER,Bihar,83.6,87.4,86.6,88.4,86.4,86.7,88.0
,DVC,67.3,68.5,68.4,67.2,65.4,67.3,62.2
,Jharkhand,24.2,24.1,24.2,24.3,24.3,26.7,23.4
,Odisha,88.5,78.4,79.1,85.2,87.3,91.1,89.5
,West Bengal,155.8,154.5,156.6,157.8,160.5,162.0,145.6
,Sikkim,1.1,1.5,1.5,1.1,1.2,1.2,0.8
NER,Arunachal Pradesh,1.9,2.1,2.1,2.1,2.3,2.3,2.2
Assam,27.8,29.6,29.1,29.5,28.6,30.2,26.7,
Manipur,2.1,2.0,2.3,2.3,2.2,2.2,2.1,
Meghalaya,4.7,4.3,4.9,4.7,4.8,4.4,3.8,
Mizoram,1.1,1.3,1.2,1.4,1.2,1.2,1.3,
Nagaland,1.8,2.2,2.1,2.3,1.8,2.0,2.1,
Tripura,4.4,4.0,4.0,4.4,4.3,5.3,5.2,
