Region,States,29-03-2020,30-03-2020,31-03-2020,01-04-2020,02-04-2020,03-04-2020,04-04-2020
NR,Punjab,60.0,62.7,63.6,63.5,68.0,72.1,70.5
,Haryana,66.5,68.1,66.7,66.8,71.3,70.3,71.2
,Rajasthan,131.8,141.4,141.3,145.1,147.7,149.0,148.9
,Delhi,41.8,43.1,42.9,44.9,43.8,43.5,44.1
,UP,220.4,220.8,234.8,241.2,246.2,241.2,241.3
,Uttarakhand,16.8,17.3,17.8,18.2,18.3,18.9,18.5
,HP,12.7,12.5,13.0,12.6,12.4,13.3,12.5
,J&K,45.3,41.9,40.2,43.5,43.4,43.2,41.5
,Chandigarh,2.2,2.2,2.3,2.2,2.2,2.2,2.2
WR,Chhattisgarh,71.9,67.8,72.6,73.4,75.7,75.4,70.8
,Gujarat,203.5,212.0,217.1,221.5,224.0,229.7,232.2
,MP,150.4,155.6,158.9,162.7,165.5,165.4,165.8
,Maharashtra,348.4,345.2,344.3,353.3,369.8,376.0,378.0
,Goa,6.9,6.7,7.1,7.2,7.2,7.2,7.2
,DD,1.3,1.4,1.4,1.4,1.5,1.5,1.5
,DNH,1.6,1.7,1.3,1.7,1.7,1.8,1.8
,Essar steel,1.1,0.8,0.8,0.7,0.6,0.6,0.6
SR,Andhra Pradesh,160.4,162.7,164.2,163.7,165.8,165.2,163.2
,Telangana,206.5,203.2,204.8,200.5,202.4,194.0,189.8
,Karnataka,215.7,218.2,221.6,220.7,226.7,226.2,228.8
,Kerala,67.8,69.3,70.2,70.3,71.4,71.4,71.7
,Tamil Nadu,242.7,244.1,245.2,243.9,246.5,250.2,250.6
,Pondy,4.0,4.2,4.2,4.2,4.3,4.3,4.3
ER,Bihar,65.3,69.4,71.2,77.4,78.3,76.1,75.1
,DVC,30.9,30.5,32.4,30.3,30.3,29.3,30.0
,Jharkhand,21.9,22.8,23.4,23.0,23.3,24.0,24.1
,Odisha,80.1,76.1,77.3,73.2,72.8,70.7,70.3
,West Bengal,125.7,126.1,128.0,127.6,131.6,136.8,138.9
,Sikkim,1.1,1.2,1.3,1.1,1.0,1.3,1.2
NER,Arunachal Pradesh,1.8,2.0,1.5,1.5,1.5,1.4,1.5
Assam,20.0,20.5,20.9,20.9,19.7,19.5,19.8,
Manipur,2.4,2.5,2.4,2.4,2.4,2.3,2.3,
Meghalaya,3.4,3.4,3.4,3.4,3.4,3.6,3.8,
Mizoram,1.6,1.6,1.6,1.6,1.5,1.5,1.6,
Nagaland,1.9,2.1,2.0,2.0,2.0,2.1,2.0,
Tripura,3.4,3.9,3.9,3.8,3.6,2.6,3.1,
