Region,States,27-12-2021,28-12-2021,29-12-2021,30-12-2021,31-12-2021,01-01-2022,02-01-2022
NR,Punjab,121.0,125.8,127.4,129.0,132.1,131.6,119.2
,Haryana,115.8,128.2,130.0,129.1,129.4,127.4,117.1
,Rajasthan,257.4,247.9,256.4,257.9,265.1,267.5,258.1
,Delhi,67.5,70.7,70.1,69.5,74.0,70.5,66.3
,UP,305.5,297.3,278.2,302.7,315.8,318.2,297.8
,Uttarakhand,41.4,43.1,41.6,42.6,42.0,40.2,38.0
,HP,34.7,34.9,35.7,35.5,36.1,35.3,32.3
,J&K,60.8,60.0,60.6,62.0,58.4,60.4,60.3
,Chandigarh,3.9,3.9,3.9,3.9,4.0,3.8,3.4
WR,Chhattisgarh,84.1,76.2,63.7,72.3,76.4,76.1,76.0
,Gujarat,360.5,341.7,338.1,341.9,348.9,346.5,339.3
,MP,300.2,242.0,241.3,253.1,260.8,266.4,264.1
,Maharashtra,481.0,483.7,472.5,472.7,464.6,458.7,467.6
,Goa,11.6,11.9,12.0,12.5,12.4,11.9,11.5
,DD,6.8,7.0,7.0,6.9,6.9,6.0,6.0
,DNH,19.3,19.4,19.2,19.4,19.0,17.6,18.2
,Essar steel,17.6,17.7,17.0,17.1,17.5,15.5,17.6
SR,Andhra Pradesh,175.3,178.4,179.3,174.9,175.6,170.7,169.7
,Telangana,191.4,196.0,196.9,200.1,203.6,197.8,194.1
,Karnataka,199.9,204.3,206.6,207.5,208.1,201.0,191.2
,Kerala,72.2,72.6,72.8,72.8,74.9,74.9,69.1
,Tamil Nadu,287.4,289.4,297.1,295.2,273.4,253.9,228.5
,Pondy,6.8,7.2,7.3,7.2,6.9,6.5,6.2
ER,Bihar,80.5,77.2,66.2,74.4,81.5,82.8,81.9
,DVC,66.7,66.6,63.9,68.8,68.7,66.3,66.6
,Jharkhand,30.4,28.6,25.4,29.7,30.2,27.4,28.3
,Odisha,108.0,98.8,101.5,104.0,106.9,99.7,106.9
,West Bengal,110.5,113.4,113.4,112.7,113.9,108.1,102.3
,Sikkim,1.9,1.9,1.8,1.8,1.8,1.5,1.4
NER,Arunachal Pradesh,2.3,2.3,2.3,2.3,2.4,2.4,2.5
Assam,24.3,24.8,25.1,24.8,25.1,23.7,22.8,
Manipur,3.6,3.2,3.1,3.2,3.5,3.3,3.4,
Meghalaya,7.2,7.4,7.8,7.6,7.6,7.1,6.8,
Mizoram,1.8,1.9,2.0,2.1,1.9,1.9,1.9,
Nagaland,2.6,2.5,2.6,2.6,2.4,2.3,2.4,
Tripura,3.4,3.6,3.5,3.6,3.5,3.4,3.4,
