Region,States,12-06-2017,13-06-2017,14-06-2017,15-06-2017,16-06-2017,17-06-2017,18-06-2017
NR,Punjab,153.9,164.7,175.7,207.2,213.9,220.0,217.5
,Haryana,152.7,162.2,161.5,165.7,143.4,156.7,149.3
,Rajasthan,197.2,201.9,203.2,186.2,201.0,203.5,200.8
,Delhi,113.1,118.6,119.3,118.1,106.5,99.3,99.3
,UP,369.0,383.0,379.0,367.2,358.4,361.7,383.9
,Uttarakhand,40.0,42.2,42.9,43.2,40.1,41.7,39.6
,HP,26.5,26.6,26.3,26.3,26.2,26.2,24.5
,J&K,38.7,38.2,38.4,38.0,41.6,40.7,41.6
,Chandigarh,6.2,5.9,6.1,5.9,5.8,5.6,5.3
WR,Chhattisgarh,71.3,73.5,81.9,75.2,73.4,76.5,79.1
,Gujarat,310.7,314.9,326.5,336.4,338.4,336.3,322.5
,MP,154.9,156.4,156.9,158.8,156.1,155.5,156.9
,Maharashtra,388.9,384.7,403.0,397.0,384.8,397.2,397.2
,Goa,8.5,8.9,9.4,8.8,8.9,9.1,8.3
,DD,6.9,7.1,7.2,7.3,7.3,7.3,6.8
,DNH,17.1,17.1,17.3,17.4,16.7,17.1,17.1
,Essar steel,6.8,6.8,6.8,6.6,9.1,8.9,8.1
SR,Andhra Pradesh,151.5,154.9,152.8,151.9,139.8,142.7,145.6
,Telangana,118.9,119.6,125.0,123.2,120.4,123.3,121.6
,Karnataka,150.0,157.7,168.7,169.6,164.6,158.9,150.1
,Kerala,60.6,63.1,65.0,67.3,67.8,67.9,63.0
,Tamil Nadu,308.7,321.0,320.1,313.5,316.2,303.9,295.1
,Pondy,7.6,7.8,7.2,7.4,7.6,7.8,7.2
ER,Bihar,82.5,80.7,83.5,74.6,76.8,78.4,84.1
,DVC,66.4,66.6,65.4,65.4,65.3,66.3,65.4
,Jharkhand,24.7,24.0,24.9,23.0,21.6,22.1,23.9
,Odisha,74.0,76.1,74.8,69.4,71.2,81.0,80.9
,West Bengal,133.7,138.9,145.9,145.9,141.1,146.2,145.0
,Sikkim,0.9,1.0,0.9,1.1,1.2,1.3,0.9
NER,Arunachal Pradesh,2.0,1.6,1.9,2.0,2.0,2.0,2.0
Assam,25.7,24.2,25.4,28.9,27.7,23.9,23.6,
Manipur,1.9,1.7,2.1,2.1,2.0,2.1,1.9,
Meghalaya,4.6,2.5,4.4,4.9,4.9,4.9,4.7,
Mizoram,1.0,1.0,1.0,1.2,1.1,1.2,1.1,
Nagaland,1.9,2.1,2.2,2.0,1.9,2.1,1.9,
Tripura,3.2,4.2,3.8,4.1,4.3,3.9,4.3,
