Region,States,07-11-2022,08-11-2022,09-11-2022,10-11-2022,11-11-2022,12-11-2022,13-11-2022
NR,Punjab,126.0,123.2,125.4,124.5,124.2,123.3,113.3
,Haryana,128.0,128.5,127.4,130.4,129.4,124.5,110.0
,Rajasthan,285.3,282.3,283.1,289.2,286.2,289.4,286.0
,Delhi,74.0,69.7,72.9,73.3,74.8,65.0,61.1
,UP,303.3,303.7,307.3,308.1,305.4,298.0,286.4
,Uttarakhand,35.0,36.0,36.6,36.8,36.5,35.7,33.1
,HP,31.1,31.7,32.2,31.5,32.9,28.3,29.4
,J&K,48.4,54.9,53.8,54.8,56.0,56.0,53.6
,Chandigarh,3.4,3.3,3.4,3.4,3.3,3.2,3.0
WR,Chhattisgarh,88.2,87.7,87.8,86.5,86.0,86.4,86.3
,Gujarat,391.3,394.5,393.5,400.5,401.0,402.1,383.0
,MP,281.8,288.9,292.0,294.0,298.2,297.3,293.8
,Maharashtra,508.4,521.1,525.1,523.3,519.8,521.6,507.4
,Goa,12.2,12.8,12.6,12.7,12.6,12.0,11.5
,DNHDDPDCL,25.4,27.2,27.2,27.3,27.3,27.0,25.6
,Essar steel,16.7,16.4,15.4,16.5,16.0,16.0,16.8
SR,Andhra Pradesh,188.7,192.3,190.9,188.5,185.8,174.2,177.1
,Telangana,172.5,174.2,171.5,169.4,168.7,164.6,163.3
,Karnataka,196.6,203.9,207.4,207.8,203.7,189.4,168.3
,Kerala,74.2,76.0,77.2,78.0,76.3,72.6,67.2
,Tamil Nadu,275.3,285.9,294.9,294.7,273.2,258.3,230.3
,Pondy,8.6,8.9,8.7,9.3,8.9,9.3,9.2
ER,Bihar,88.9,85.5,82.8,85.5,85.3,81.1,78.9
,DVC,69.0,70.7,69.1,70.6,71.4,71.0,70.0
,Jharkhand,28.0,28.2,27.7,28.7,28.2,27.8,29.2
,Odisha,111.6,110.7,111.9,103.1,97.8,103.1,95.2
,West Bengal,134.5,133.9,134.2,133.8,132.2,128.9,115.7
,Sikkim,1.6,1.7,1.6,1.5,1.6,1.6,1.4
NER,Arunachal Pradesh,2.2,2.0,2.0,1.8,2.0,2.0,2.1
Assam,27.7,28.7,28.9,28.8,27.7,28.5,26.2,
Manipur,2.6,2.7,2.7,2.8,2.8,2.7,2.7,
Meghalaya,6.6,6.8,6.7,6.5,6.3,6.7,6.4,
Mizoram,1.6,1.8,1.8,1.8,1.8,1.8,1.8,
Nagaland,2.0,2.2,2.1,2.1,2.2,2.3,2.1,
Tripura,4.5,4.4,4.2,4.1,3.9,3.9,3.8,
