Region,States,22-11-2021,23-11-2021,24-11-2021,25-11-2021,26-11-2021,27-11-2021,28-11-2021
NR,Punjab,112.5,116.2,118.6,118.4,119.5,119.8,117.5
,Haryana,115.0,121.0,123.7,123.5,126.1,125.7,114.7
,Rajasthan,235.6,231.9,245.1,243.6,249.8,251.7,250.3
,Delhi,60.9,61.9,62.2,62.3,64.0,60.4,58.8
,UP,274.1,281.6,282.8,287.3,287.4,285.9,277.0
,Uttarakhand,34.4,35.3,36.3,36.5,37.1,36.7,34.2
,HP,30.1,31.4,31.5,31.8,32.4,31.3,27.6
,J&K,54.7,55.9,55.7,56.7,57.7,56.7,54.6
,Chandigarh,3.0,3.1,3.1,3.1,3.2,3.1,2.9
WR,Chhattisgarh,75.1,78.0,77.6,78.1,77.7,72.9,73.9
,Gujarat,346.3,354.4,347.8,352.9,355.9,362.3,347.0
,MP,269.7,276.3,280.7,283.9,286.5,286.3,287.7
,Maharashtra,481.0,496.7,504.8,501.5,498.5,493.3,473.0
,Goa,12.5,12.7,12.8,12.7,12.7,12.4,10.9
,DD,7.5,7.8,7.8,7.7,7.6,7.7,7.0
,DNH,19.5,19.8,19.9,19.7,19.5,19.5,18.9
,Essar steel,18.0,19.3,20.2,18.2,18.1,18.4,18.1
SR,Andhra Pradesh,147.7,154.2,154.9,155.6,155.9,153.1,143.3
,Telangana,142.4,147.7,151.2,151.4,153.7,151.6,144.5
,Karnataka,147.9,150.1,147.3,147.1,151.0,148.9,132.9
,Kerala,71.7,72.8,72.8,72.0,71.3,71.5,65.4
,Tamil Nadu,264.5,271.7,275.6,268.9,259.1,252.6,229.4
,Pondy,7.3,7.4,7.5,7.1,6.9,6.9,6.3
ER,Bihar,71.6,73.5,72.3,72.5,71.7,71.4,72.4
,DVC,65.8,65.5,62.8,65.6,65.6,64.9,65.1
,Jharkhand,27.0,26.3,27.1,25.8,26.8,26.7,27.7
,Odisha,94.9,94.5,94.4,102.9,105.4,104.6,98.1
,West Bengal,119.2,120.7,120.0,119.4,118.3,116.1,107.3
,Sikkim,1.8,1.8,1.9,1.9,1.9,1.8,1.5
NER,Arunachal Pradesh,2.2,2.4,2.1,2.4,2.4,2.3,2.4
Assam,24.1,24.9,26.4,24.9,25.0,24.7,23.2,
Manipur,2.9,2.8,3.0,2.9,3.0,3.0,2.7,
Meghalaya,6.9,6.9,7.1,7.0,7.0,6.9,6.5,
Mizoram,1.7,1.7,1.6,1.7,1.6,1.6,1.7,
Nagaland,2.2,2.3,2.1,2.6,2.6,2.1,2.1,
Tripura,3.6,3.7,3.9,3.7,3.6,3.6,3.4,
