Region,States,27-01-2020,28-01-2020,29-01-2020,30-01-2020,31-01-2020,01-02-2020,02-02-2020
NR,Punjab,107.5,102.9,104.2,106.9,111.2,111.6,106.1
,Haryana,123.5,116.3,123.1,124.0,125.6,124.7,116.3
,Rajasthan,238.4,240.6,240.9,240.9,243.6,243.7,242.5
,Delhi,69.0,72.1,71.8,71.1,73.0,68.0,67.3
,UP,281.2,270.4,271.8,271.2,282.1,276.9,276.8
,Uttarakhand,38.9,38.7,38.5,39.3,39.6,39.2,36.3
,HP,28.4,28.6,29.2,30.8,31.8,30.8,27.7
,J&K,51.2,52.2,48.4,49.9,51.3,51.1,49.5
,Chandigarh,4.6,4.4,4.3,4.1,4.4,4.0,3.7
WR,Chhattisgarh,82.3,80.8,80.8,83.2,81.9,80.8,81.6
,Gujarat,332.4,338.0,330.5,327.8,330.4,324.0,316.4
,MP,255.7,258.5,259.6,258.0,262.8,264.8,265.1
,Maharashtra,454.7,467.0,461.9,454.7,448.3,443.4,435.6
,Goa,9.8,10.2,10.2,10.0,9.2,10.6,9.1
,DD,6.2,7.4,7.4,7.3,7.3,7.0,6.5
,DNH,17.2,18.9,18.8,18.7,18.4,17.8,17.8
,Essar steel,5.3,4.6,5.7,5.5,5.4,5.8,5.5
SR,Andhra Pradesh,182.9,187.8,191.0,191.8,190.0,188.6,182.7
,Telangana,215.0,218.5,219.7,219.4,224.4,210.8,204.6
,Karnataka,228.3,233.3,235.8,239.4,240.7,233.8,217.7
,Kerala,72.1,74.2,75.0,74.1,75.0,73.7,67.0
,Tamil Nadu,296.7,307.0,302.4,308.0,314.3,306.3,282.7
,Pondy,7.0,7.4,7.9,7.4,7.4,7.6,6.7
ER,Bihar,79.9,80.6,76.8,80.6,78.9,76.8,78.0
,DVC,64.8,66.3,64.1,66.3,65.5,63.3,64.5
,Jharkhand,26.3,26.3,24.2,26.1,25.6,24.1,24.7
,Odisha,70.1,71.0,71.5,71.2,70.1,70.1,75.1
,West Bengal,113.9,119.5,114.1,120.5,118.9,119.8,111.4
,Sikkim,2.1,2.2,2.2,2.0,2.0,2.1,1.9
NER,Arunachal Pradesh,2.2,2.2,2.1,2.1,2.5,2.2,2.2
,Assam,22.7,23.4,23.2,24.1,22.0,23.0,21.6,
,Manipur,2.9,2.9,2.6,2.6,2.6,2.6,2.6,
,Meghalaya,6.7,6.6,6.6,6.5,6.4,6.6,6.7,
,Mizoram,1.5,1.7,1.7,1.6,1.8,1.7,1.7,
,Nagaland,2.3,2.4,2.2,2.1,2.1,2.1,2.2,
,Tripura,3.4,3.6,4.2,3.9,3.9,4.0,3.6,
