Region,States,25-02-2019,26-02-2019,27-02-2019,28-02-2019,01-03-2019,02-03-2019,03-03-2019
NR,Punjab,101.8,100.3,101.6,101.6,106.8,105.9,93.1
,Haryana,117.4,117.4,117.2,117.2,123.7,111.9,95.0
,Rajasthan,232.4,228.8,222.5,222.5,231.3,223.6,212.0
,Delhi,61.4,64.1,66.1,66.1,65.4,63.0,60.2
,UP,261.4,259.6,241.9,241.9,268.0,258.0,230.0
,Uttarakhand,35.9,36.2,37.0,37.0,37.0,36.8,31.7
,HP,28.6,29.8,30.8,30.8,29.5,30.4,26.9
,J&K,46.7,47.3,48.2,48.2,50.5,48.8,46.0
,Chandigarh,3.3,3.3,3.5,3.5,3.4,3.4,2.9
WR,Chhattisgarh,82.4,89.8,92.1,92.1,92.3,92.3,90.0
,Gujarat,326.2,319.2,314.6,314.6,322.6,322.6,319.7
,MP,226.5,223.9,212.0,212.0,222.6,223.5,203.8
,Maharashtra,439.4,433.9,432.9,432.9,420.9,431.1,419.7
,Goa,10.9,10.9,10.9,10.9,9.7,10.0,10.0
,DD,6.7,6.9,7.2,7.2,7.1,7.2,7.0
,DNH,18.2,18.4,18.5,18.5,17.7,17.3,18.0
,Essar steel,13.9,14.3,14.0,14.0,5.4,4.3,4.2
SR,Andhra Pradesh,190.1,194.2,199.6,196.8,192.9,190.8,189.7
,Telangana,217.3,218.5,219.5,215.5,218.9,214.6,218.4
,Karnataka,235.1,234.5,237.7,246.3,251.6,247.3,222.6
,Kerala,75.2,77.1,78.2,77.8,77.0,77.6,71.5
,Tamil Nadu,318.5,327.6,332.8,335.5,340.9,334.6,312.9
,Pondy,7.6,7.7,7.9,8.1,8.1,7.8,7.4
ER,Bihar,72.5,73.0,62.3,63.8,69.1,70.7,71.3
,DVC,61.3,61.3,64.1,63.7,62.5,64.4,62.7
,Jharkhand,17.4,21.1,21.1,20.7,21.0,23.3,22.9
,Odisha,76.4,75.0,77.4,75.9,75.3,86.2,86.8
,West Bengal,111.8,112.5,109.7,109.3,115.4,113.0,109.4
,Sikkim,1.2,1.3,1.6,1.2,1.4,1.5,1.3
NER,Arunachal Pradesh,1.9,2.2,2.2,2.3,2.1,2.1,2.1
Assam,23.7,22.8,22.4,19.8,22.9,23.6,22.3,
Manipur,2.7,2.1,2.7,2.7,2.5,2.7,2.4,
Meghalaya,6.5,6.6,6.4,6.6,6.7,6.8,6.4,
Mizoram,1.9,1.7,1.7,1.8,1.8,1.8,1.5,
Nagaland,2.1,2.1,2.1,2.0,2.1,2.2,2.1,
Tripura,3.7,2.9,3.5,2.8,3.4,3.7,3.1,
