Region,States,21-08-2017,22-08-2017,23-08-2017,24-08-2017,25-08-2017,26-08-2017,27-08-2017
NR,Punjab,207.5,213.9,216.4,216.8,190.0,191.1,204.2
,Haryana,186.2,184.0,175.2,175.4,174.0,161.1,169.0
,Rajasthan,223.5,228.3,219.9,209.4,194.2,192.2,194.0
,Delhi,116.6,117.5,112.3,111.4,106.2,103.4,98.5
,UP,364.6,373.1,365.1,372.5,367.0,361.6,346.2
,Uttarakhand,39.7,40.6,38.3,39.1,38.0,36.9,35.7
,HP,27.1,27.5,28.1,26.5,25.9,25.5,24.4
,J&K,40.7,40.6,40.8,40.4,38.7,39.4,40.2
,Chandigarh,5.2,5.2,5.2,5.2,4.7,4.8,4.9
WR,Chhattisgarh,86.2,89.5,90.3,86.0,85.7,86.5,87.4
,Gujarat,265.6,256.2,258.0,272.0,278.8,285.7,271.7
,MP,172.0,172.8,173.8,169.4,164.7,163.0,157.6
,Maharashtra,354.0,371.1,390.7,397.2,360.3,370.7,373.8
,Goa,9.0,9.1,9.0,8.0,6.7,6.7,6.7
,DD,6.9,7.2,6.5,7.4,6.4,6.8,6.8
,DNH,16.7,17.2,17.2,17.1,16.5,16.8,16.7
,Essar steel,1.5,1.4,1.3,7.3,7.4,1.5,2.0
SR,Andhra Pradesh,146.5,149.7,150.7,151.2,136.6,137.6,137.1
,Telangana,151.1,162.6,172.2,172.6,153.1,143.5,147.7
,Karnataka,161.3,166.9,170.5,169.7,146.6,150.6,141.1
,Kerala,63.0,62.5,65.7,67.3,67.8,66.7,60.0
,Tamil Nadu,264.7,286.3,282.5,297.3,273.3,276.1,260.2
,Pondy,7.0,7.1,7.4,7.0,6.6,6.7,6.4
ER,Bihar,80.5,80.7,81.1,81.1,79.6,81.2,75.4
,DVC,62.3,61.4,62.4,52.9,64.3,63.9,63.2
,Jharkhand,24.8,24.7,24.4,23.6,24.7,24.3,23.7
,Odisha,85.0,85.7,85.6,85.3,85.1,84.3,84.6
,West Bengal,152.7,155.0,144.0,150.2,153.7,153.1,140.7
,Sikkim,1.1,1.1,1.0,1.0,1.2,0.8,1.2
NER,Arunachal Pradesh,2.1,1.8,2.0,2.0,2.0,2.0,2.2
Assam,29.1,30.7,33.1,28.6,31.7,31.1,31.0,
Manipur,2.1,2.0,2.1,2.2,2.1,1.8,1.8,
Meghalaya,4.7,4.8,4.5,5.5,4.6,4.9,4.9,
Mizoram,1.1,1.2,1.2,1.2,1.2,1.3,1.2,
Nagaland,1.9,1.9,1.6,2.2,2.3,2.2,2.2,
Tripura,4.8,3.4,3.1,5.0,4.7,4.1,3.8,
