Region,States,29-10-2018,30-10-2018,31-10-2018,01-11-2018,02-11-2018,03-11-2018,04-11-2018
NR,Punjab,128.4,123.0,119.4,118.0,124.3,116.6,113.0
,Haryana,123.0,125.0,125.5,123.0,122.0,119.0,114.3
,Rajasthan,224.7,223.0,225.9,229.0,228.7,227.1,222.8
,Delhi,69.7,71.8,71.0,71.3,71.7,68.5,64.6
,UP,285.8,285.4,285.8,283.9,282.5,289.3,273.8
,Uttarakhand,35.1,35.0,36.2,35.7,35.6,34.7,32.8
,HP,25.8,27.8,28.0,27.9,27.6,25.8,25.5
,J&K,32.7,30.6,38.6,36.3,32.5,26.1,24.1
,Chandigarh,3.2,3.3,3.4,3.3,3.4,3.2,2.9
WR,Chhattisgarh,87.4,86.4,85.4,86.4,86.5,86.4,87.1
,Gujarat,360.7,356.5,349.9,345.5,349.6,346.7,337.1
,MP,252.7,259.0,260.9,261.4,263.3,266.4,267.7
,Maharashtra,489.3,483.9,482.3,477.9,483.5,491.6,481.4
,Goa,9.2,9.8,9.7,9.7,9.7,10.6,10.0
,DD,7.2,7.2,7.3,7.2,7.2,7.3,7.1
,DNH,16.0,16.0,16.0,15.6,15.5,5.4,5.4
,Essar steel,6.7,11.7,12.4,11.1,11.1,10.7,9.6
SR,Andhra Pradesh,194.1,191.9,196.8,186.9,181.5,185.2,184.9
,Telangana,200.4,210.0,214.1,205.3,204.5,201.5,205.2
,Karnataka,209.0,215.6,220.1,206.2,212.3,205.2,192.1
,Kerala,70.2,69.9,71.3,71.6,71.2,69.8,64.3
,Tamil Nadu,300.2,312.5,313.0,297.8,283.9,272.4,256.6
,Pondy,7.0,7.0,7.2,6.7,6.8,6.8,6.5
ER,Bihar,77.4,80.9,81.0,80.9,81.7,80.2,80.1
,DVC,63.7,63.8,68.3,64.1,63.3,62.8,62.1
,Jharkhand,22.9,21.9,23.4,24.2,23.4,23.4,23.3
,Odisha,94.9,93.6,93.2,89.4,89.6,90.7,91.8
,West Bengal,122.0,111.8,129.6,150.3,138.3,137.2,128.6
,Sikkim,1.3,1.3,1.3,1.2,1.3,1.3,1.1
NER,Arunachal Pradesh,2.0,2.0,2.2,2.2,2.1,2.1,2.0
Assam,24.1,25.8,26.7,25.6,25.8,25.5,23.0,
Manipur,2.3,2.4,2.4,2.3,2.4,2.2,2.1,
Meghalaya,5.4,5.4,5.3,5.1,5.5,5.2,5.2,
Mizoram,1.8,1.6,1.6,1.8,1.8,1.9,1.9,
Nagaland,2.2,2.1,2.1,2.1,2.3,2.1,2.1,
Tripura,4.5,4.8,3.6,4.0,4.3,3.7,3.8,
