Region,States,04-04-2022,05-04-2022,06-04-2022,07-04-2022,08-04-2022,09-04-2022,10-04-2022
NR,Punjab,149.5,142.2,147.1,161.3,160.0,158.9,147.2
,Haryana,139.2,141.7,138.7,145.0,149.0,146.6,138.2
,Rajasthan,249.4,253.7,254.3,249.6,260.1,262.9,256.4
,Delhi,94.5,95.7,97.9,99.4,101.9,100.7,98.5
,UP,397.5,395.7,405.1,407.8,412.5,416.9,407.2
,Uttarakhand,39.8,40.6,37.5,38.8,40.9,41.6,39.0
,HP,31.7,31.2,32.0,32.7,32.7,32.8,29.4
,J&K,46.5,46.8,46.8,46.3,50.9,48.6,51.8
,Chandigarh,4.5,4.6,4.6,4.6,4.7,4.6,4.3
WR,Chhattisgarh,123.3,125.8,123.4,122.7,124.8,122.2,120.2
,Gujarat,424.5,430.6,428.3,436.2,445.0,443.3,419.0
,MP,257.8,262.7,263.8,257.9,256.9,263.7,269.9
,Maharashtra,611.1,623.3,615.4,611.3,612.0,611.9,590.0
,Goa,14.6,14.4,14.1,14.5,14.4,14.9,13.2
,DD,7.5,7.9,8.0,8.0,8.2,8.2,7.4
,DNH,18.4,19.6,20.2,19.2,20.3,20.5,20.1
,Essar steel,17.1,15.5,16.2,15.6,15.4,16.8,17.1
SR,Andhra Pradesh,220.8,218.7,205.9,213.1,217.1,211.8,207.4
,Telangana,265.7,266.0,265.7,267.1,265.0,253.0,254.4
,Karnataka,271.5,270.9,271.3,277.4,282.9,271.5,250.1
,Kerala,85.0,86.0,80.4,81.2,79.0,73.5,69.8
,Tamil Nadu,363.1,367.1,367.6,372.7,372.7,360.1,320.3
,Pondy,9.1,9.2,9.3,9.3,9.4,9.3,8.1
ER,Bihar,114.4,110.1,112.7,119.2,118.9,116.7,110.0
,DVC,77.4,79.5,80.3,76.7,80.3,76.8,75.4
,Jharkhand,33.9,34.7,34.1,33.2,34.0,33.8,29.8
,Odisha,108.5,109.3,113.5,112.7,115.0,120.3,125.5
,West Bengal,178.1,185.0,185.3,188.2,186.6,186.9,178.2
,Sikkim,1.7,1.8,1.8,1.6,1.3,1.0,1.0
NER,Arunachal Pradesh,2.2,2.3,2.4,2.4,2.4,2.3,2.3
Assam,23.8,26.3,26.8,27.8,27.9,26.1,22.9,
Manipur,2.6,2.7,2.6,2.6,2.5,2.8,2.5,
Meghalaya,5.1,5.8,6.2,6.5,6.4,6.3,5.5,
Mizoram,1.7,1.7,1.8,1.7,1.8,1.8,1.8,
Nagaland,2.2,2.4,2.2,2.2,2.2,2.2,2.3,
Tripura,4.3,5.1,5.2,5.4,5.3,5.2,5.1,
