Region,States,07-08-2017,08-08-2017,09-08-2017,10-08-2017,11-08-2017,12-08-2017,13-08-2017
NR,Punjab,227.7,228.1,227.6,231.4,238.2,241.1,238.1
,Haryana,158.6,165.6,171.3,174.3,184.2,184.4,181.4
,Rajasthan,186.4,185.0,186.2,189.4,192.5,193.4,196.4
,Delhi,103.5,109.8,110.7,112.7,114.2,108.2,103.4
,UP,352.6,353.1,360.5,348.7,347.9,349.7,350.6
,Uttarakhand,32.2,36.7,38.5,37.2,36.0,37.9,37.1
,HP,23.2,24.8,25.3,27.1,27.5,27.8,26.2
,J&K,37.9,36.0,36.8,37.4,38.4,38.6,36.7
,Chandigarh,5.3,5.6,5.7,6.0,6.1,5.7,5.3
WR,Chhattisgarh,83.7,84.6,86.1,86.3,88.4,88.2,90.5
,Gujarat,230.0,262.8,279.6,283.6,281.7,266.7,257.0
,MP,148.0,148.0,148.1,155.0,161.6,160.9,162.4
,Maharashtra,424.7,437.5,439.9,438.6,439.3,439.2,433.4
,Goa,8.9,8.9,9.0,9.0,9.0,8.4,8.4
,DD,5.4,6.6,7.1,7.4,7.4,7.4,7.0
,DNH,15.7,16.5,17.1,17.1,17.1,17.2,16.9
,Essar steel,7.1,5.2,5.1,5.4,1.3,1.3,1.4
SR,Andhra Pradesh,162.6,161.0,155.3,158.6,153.8,147.8,145.6
,Telangana,191.8,181.7,167.0,169.0,178.4,176.2,165.3
,Karnataka,191.9,198.8,194.8,184.1,184.1,171.6,164.1
,Kerala,64.1,64.8,66.5,66.5,64.7,64.0,59.6
,Tamil Nadu,293.6,295.8,287.1,276.6,297.2,286.0,251.1
,Pondy,7.2,7.4,7.1,7.3,7.2,7.0,5.8
ER,Bihar,82.2,80.8,81.3,73.3,75.2,71.4,66.2
,DVC,60.5,61.9,62.3,62.5,63.0,62.6,63.4
,Jharkhand,24.1,24.0,22.2,23.6,23.8,22.9,21.7
,Odisha,77.7,76.4,80.1,81.5,84.3,81.5,78.4
,West Bengal,153.3,156.6,156.5,146.6,146.6,135.3,129.7
,Sikkim,1.0,1.1,1.4,1.2,1.2,1.3,0.9
NER,Arunachal Pradesh,2.1,2.1,2.1,2.0,2.0,2.0,2.1
Assam,29.7,30.8,29.4,28.0,25.5,26.2,25.8,
Manipur,2.2,2.1,2.1,2.1,2.0,2.4,2.3,
Meghalaya,5.0,6.3,5.2,4.4,4.4,4.7,4.5,
Mizoram,1.1,1.3,1.3,1.3,1.4,1.3,1.3,
Nagaland,2.0,2.3,2.2,2.2,2.2,2.2,2.0,
Tripura,3.8,3.2,3.9,3.9,3.6,3.0,3.7,
