Region,States,17-07-2017,18-07-2017,19-07-2017,20-07-2017,21-07-2017,22-07-2017,23-07-2017
NR,Punjab,239.3,224.8,237.8,235.1,238.7,242.6,236.1
,Haryana,193.1,191.5,200.3,185.7,195.4,192.9,177.0
,Rajasthan,189.0,183.7,184.9,184.2,179.0,169.6,154.4
,Delhi,112.1,114.5,121.9,114.6,116.4,109.2,99.5
,UP,366.6,356.1,360.0,366.8,362.6,344.5,349.4
,Uttarakhand,37.7,35.8,36.8,34.6,38.1,39.6,37.6
,HP,27.1,25.6,23.2,26.2,27.7,27.1,25.1
,J&K,36.0,36.6,37.2,39.2,39.9,39.3,38.0
,Chandigarh,7.2,6.4,6.7,6.4,6.4,5.9,6.4
WR,Chhattisgarh,74.4,70.0,73.9,75.1,78.9,81.5,79.0
,Gujarat,230.7,238.8,244.0,248.1,247.6,229.0,212.0
,MP,153.9,154.8,152.6,148.4,144.3,141.3,138.2
,Maharashtra,374.7,374.1,370.4,362.5,355.8,357.3,352.4
,Goa,8.0,8.0,7.6,8.3,8.3,8.3,8.0
,DD,6.6,6.6,6.9,7.0,7.0,6.9,6.3
,DNH,16.2,16.1,16.4,16.6,16.6,16.6,16.1
,Essar steel,10.3,10.7,10.6,9.6,10.8,10.1,9.8
SR,Andhra Pradesh,136.7,131.6,133.4,139.3,155.6,159.6,162.6
,Telangana,138.7,141.0,139.8,147.9,164.6,169.5,173.9
,Karnataka,169.2,167.6,158.6,154.3,163.9,167.1,162.2
,Kerala,64.3,62.2,59.8,58.5,60.2,62.4,59.1
,Tamil Nadu,291.6,295.8,300.8,302.8,315.3,315.1,303.1
,Pondy,7.2,7.4,7.0,7.4,7.6,7.5,7.2
ER,Bihar,84.3,81.4,75.4,75.2,73.6,77.5,75.7
,DVC,66.4,65.5,65.2,62.4,66.0,62.6,62.6
,Jharkhand,22.4,23.5,23.6,21.1,22.8,21.7,20.9
,Odisha,80.8,80.8,80.6,77.1,80.1,80.7,74.9
,West Bengal,153.5,159.4,154.5,148.0,143.1,135.4,125.9
,Sikkim,1.0,1.3,1.6,1.0,1.3,2.0,1.8
NER,Arunachal Pradesh,1.5,1.8,1.8,1.9,2.0,2.1,2.0
Assam,28.0,32.4,27.1,28.3,29.9,30.6,26.0,
Manipur,1.8,1.6,1.9,1.9,1.9,1.9,1.9,
Meghalaya,4.2,3.7,4.2,4.3,4.6,4.7,4.6,
Mizoram,1.2,1.2,1.3,1.3,1.3,1.4,1.3,
Nagaland,1.8,1.9,1.9,1.8,1.8,2.1,2.1,
Tripura,4.8,4.5,3.9,3.7,3.9,3.8,3.5,
